"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","Organ","Desc","Desc_Column"
"11","CLSTN2","OID20664","Q9H4D0","Inflammation","Timepoint",3,16.7621757178441,5.58739190594805,13.0331527539137,9.19885915987998e-07,0.000123097460757667,"Significant","Group enriched: adipose tissue, brain, ovary","Calsyntenin-2","Group_enriched_adipose_tissue_brain_ovary"
"12","FAS","OID20316","P25445","Cardiometabolic","Timepoint",3,10.0355504582499,3.3451834860833,12.4764144388962,1.53642393965789e-06,0.000188468003264701,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 6","Low_tissue_specificity"
"13","NEFL","OID20871","P07196","Neurology","Timepoint",3,32.5277551065056,10.8425850355019,11.9908602533849,2.41875485609748e-06,0.000273877472936577,"Significant","Tissue enriched: brain","Neurofilament light polypeptide","Tissue_enriched_brain"
"14","CCL4","OID20695","P13236","Inflammation","Timepoint",3,17.4747888594579,5.82492961981931,11.7638969550475,2.99655698243694e-06,0.000315066562724798,"Significant","Tissue enhanced: bone marrow","C-C motif chemokine 4","Tissue_enhanced_bone_marrow"
"15","COL6A3","OID20292","P12111","Cardiometabolic","Timepoint",3,39.3382107941933,13.1127369313978,11.4467870795031,4.05125214867744e-06,0.000372715197678324,"Significant","Tissue enhanced: smooth muscle","Collagen alpha-3(VI) chain","Tissue_enhanced_smooth_muscle"
"16","RTN4R","OID21424","Q9BZR6","Oncology","Timepoint",3,7.69246897473372,2.56415632491124,11.4925200381495,3.87819871044616e-06,0.000372715197678324,"Significant","Tissue enhanced: brain, liver","Reticulon-4 receptor","Tissue_enhanced_brain_liver"
"17","APOH","OID21072","P02749","Neurology","Timepoint",3,8.04669937144003,2.68223312381334,11.2333614974253,4.97037127754206e-06,0.000430375677678936,"Significant","Tissue enriched: liver","Beta-2-glycoprotein 1","Tissue_enriched_liver"
"18","DSC2","OID21079","Q02487","Neurology","Timepoint",3,15.6506233747804,5.21687445826012,10.9554466369862,6.49859790364053e-06,0.000522863536825433,"Significant","Tissue enhanced: esophagus, vagina","Desmocollin-2","Tissue_enhanced_esophagus_vagina"
"19","RSPO1","OID20938","Q2MKA7","Neurology","Timepoint",3,48.1652969419368,16.0550989806456,10.8823322247209,6.97592954777364e-06,0.000522863536825433,"Significant","Tissue enhanced: cervix, endometrium 1","R-spondin-1","Tissue_enhanced_cervix_endometrium_1"
"20","TFPI2","OID21512","P48307","Oncology","Timepoint",3,35.8456706644256,11.9485568881419,10.8635723692767,7.10412414164991e-06,0.000522863536825433,"Significant","Tissue enriched: placenta","Tissue factor pathway inhibitor 2","Tissue_enriched_placenta"
"21","CLC","OID20126","Q05315","Cardiometabolic","Timepoint",3,19.2191310062165,6.40637700207216,10.7533192424901,7.90813157700726e-06,0.000529125894607031,"Significant","Tissue enriched: bone marrow","Galectin-10","Tissue_enriched_bone_marrow"
"22","FGFBP1","OID21507","Q14512","Oncology","Timepoint",3,93.419422074209,31.1398073580697,10.7737669715726,7.75224007440634e-06,0.000529125894607031,"Significant","Tissue enhanced: esophagus, vagina","Fibroblast growth factor-binding protein 1","Tissue_enhanced_esophagus_vagina"
"23","CCL13","OID20655","Q99616","Inflammation","Timepoint",3,23.088659978533,7.69621999284433,10.5536360883674,9.61118326422734e-06,0.000565906470597706,"Significant","Tissue enhanced: intestine, urinary bladder","C-C motif chemokine 13","Tissue_enhanced_intestine_urinary_bladder"
"24","FRZB","OID20968","Q92765","Neurology","Timepoint",3,25.1957528331137,8.39858427770457,10.5599211345865,9.55220234261174e-06,0.000565906470597706,"Significant","Tissue enhanced: retina","Secreted frizzled-related protein 3","Tissue_enhanced_retina"
"25","SPINT1","OID21109","O43278","Neurology","Timepoint",3,7.92503182529347,2.64167727509782,10.6168921734168,9.03426025657812e-06,0.000565906470597706,"Significant","Tissue enhanced: esophagus","Kunitz-type protease inhibitor 1","Tissue_enhanced_esophagus"
"26","TNFRSF11A","OID20646","Q9Y6Q6","Inflammation","Timepoint",3,28.0406804681685,9.3468934893895,10.4575288097915,1.0561255493086e-05,0.000575784003178617,"Significant","Tissue enhanced: intestine, salivary gland","Tumor necrosis factor receptor superfamily member 11A","Tissue_enhanced_intestine_salivary_gland"
"27","TNFRSF12A","OID21482","Q9NP84","Oncology","Timepoint",3,21.390576683029,7.13019222767632,10.4788477059419,1.03424807833817e-05,0.000575784003178617,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 12A","Low_tissue_specificity"
"28","DAG1","OID20774","Q14118","Inflammation","Timepoint",3,12.433669023387,4.144556341129,10.3551473375668,1.16801924835006e-05,0.000606793380746687,"Significant","Low tissue specificity","Dystroglycan 1","Low_tissue_specificity"
"29","FCER2","OID21133","P06734","Neurology","Timepoint",3,16.5046022522875,5.50153408409583,10.3315900935706,1.19544891587323e-05,0.000606793380746687,"Significant","Tissue enriched: lymphoid tissue","Low affinity immunoglobulin epsilon Fc receptor","Tissue_enriched_lymphoid_tissue"
"30","CCL17","OID20745","Q92583","Inflammation","Timepoint",3,43.4272793045344,14.4757597681781,10.1917052717391,1.37256371821435e-05,0.000658733144542334,"Significant","Tissue enriched: lymphoid tissue","C-C motif chemokine 17","Tissue_enriched_lymphoid_tissue"
"31","TREM2","OID20731","Q9NZC2","Inflammation","Timepoint",3,12.0494056527913,4.01646855093044,10.180932189671,1.3872776821204e-05,0.000658733144542334,"Significant","Tissue enhanced: brain, choroid plexus, lung","Triggering receptor expressed on myeloid cells 2","Tissue_enhanced_brain_choroid_plexus_lung"
"32","HYOU1","OID20300","Q9Y4L1","Cardiometabolic","Timepoint",3,6.90060626156677,2.30020208718892,10.0032299220365,1.65483971677222e-05,0.000695978303739631,"Significant","Tissue enhanced: liver","Hypoxia up-regulated protein 1","Tissue_enhanced_liver"
"33","NRP1","OID20390","O14786","Cardiometabolic","Timepoint",3,3.36057674629339,1.12019224876446,10.0288474239432,1.61320798628713e-05,0.000695978303739631,"Significant","Low tissue specificity","Neuropilin-1","Low_tissue_specificity"
"34","NRP2","OID21081","O60462","Neurology","Timepoint",3,5.80339169107337,1.93446389702446,10.0523547840361,1.57595352694973e-05,0.000695978303739631,"Significant","Low tissue specificity","Neuropilin-2","Low_tissue_specificity"
"35","SCARF2","OID21048","Q96GP6","Neurology","Timepoint",3,5.38990241761356,1.79663413920452,10.0279048742862,1.61472049402342e-05,0.000695978303739631,"Significant","Low tissue specificity","Scavenger receptor class F member 2","Low_tissue_specificity"
"36","CALB1","OID21306","P05937","Oncology","Timepoint",3,52.5568855019588,17.5189618339863,9.96846057211933,1.71311952377475e-05,0.000700475538610118,"Significant","Tissue enriched: kidney","Calbindin","Tissue_enriched_kidney"
"37","SCP2","OID21161","P22307","Oncology","Timepoint",3,9.38005359802842,3.12668453267614,9.88928955633241,1.85383606402916e-05,0.000737526131419167,"Significant","Tissue enhanced: liver","Sterol carrier protein 2","Tissue_enhanced_liver"
"38","PIGR","OID21102","P01833","Neurology","Timepoint",3,10.3556382094666,3.45187940315554,9.84833891978951,1.93123378579904e-05,0.000748098982288471,"Significant","Tissue enhanced: intestine, salivary gland","Polymeric immunoglobulin receptor","Tissue_enhanced_intestine_salivary_gland"
"39","FOLR1","OID21529","P15328","Oncology","Timepoint",3,6.12206164747585,2.04068721582528,9.65084509372984,2.35395029030311e-05,0.000888465340340047,"Significant","Tissue enhanced: choroid plexus, fallopian tube, lung, salivary gland","Folate receptor alpha","Tissue_enhanced_choroid_plexus_fallopian_tube_lung_salivary_gland"
"40","PAPPA","OID20421","Q13219","Inflammation","Timepoint",3,13.1526344587209,4.3842114862403,9.62340184675258,2.41980888864117e-05,0.00089048967101995,"Significant","Tissue enriched: placenta","Pappalysin-1","Tissue_enriched_placenta"
"41","DDX58","OID21226","O95786","Oncology","Timepoint",3,36.1451306625186,12.0483768875062,9.55172013142141,2.60092221055763e-05,0.000924068557363641,"Significant","Low tissue specificity","Antiviral innate immune response receptor RIG-I","Low_tissue_specificity"
"42","REG1B","OID20266","P48304","Cardiometabolic","Timepoint",3,62.8702950579997,20.9567650193332,9.53820291434144,2.63660865552126e-05,0.000924068557363641,"Significant","Tissue enriched: pancreas","Lithostathine-1-beta","Tissue_enriched_pancreas"
"43","CDH3","OID21008","P22223","Neurology","Timepoint",3,14.4611765692897,4.82039218976324,9.47485820007066,2.81067695123523e-05,0.000962166621446108,"Significant","Tissue enhanced: choroid plexus, ovary","Cadherin-3","Tissue_enhanced_choroid_plexus_ovary"
"44","DDR1","OID21009","Q08345","Neurology","Timepoint",3,4.43179675064122,1.47726558354707,9.43750765293485,2.91881252475562e-05,0.000976475462827335,"Significant","Low tissue specificity","Epithelial discoidin domain-containing receptor 1","Low_tissue_specificity"
"45","ACE2","OID20105","Q9BYF1","Cardiometabolic","Timepoint",3,40.539544807645,13.5131816025483,9.35857455179253,3.16164112656746e-05,0.000998483814803937,"Significant","Tissue enhanced: gallbladder, intestine, kidney","Angiotensin-converting enzyme 2","Tissue_enhanced_gallbladder_intestine_kidney"
"46","TNFRSF10C","OID20265","O14798","Cardiometabolic","Timepoint",3,11.7427098870004,3.91423662900013,9.36279559603459,3.14814411354121e-05,0.000998483814803937,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Tumor necrosis factor receptor superfamily member 10C","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"47","TNFRSF4","OID20653","P43489","Inflammation","Timepoint",3,18.1278871520761,6.04262905069203,9.35035528552021,3.18809370215931e-05,0.000998483814803937,"Significant","Tissue enhanced: lymphoid tissue","Tumor necrosis factor receptor superfamily member 4","Tissue_enhanced_lymphoid_tissue"
"48","EDA2R","OID21451","Q9HAV5","Oncology","Timepoint",3,25.9988840758558,8.66629469195193,9.29333859936543,3.37797277856748e-05,0.00103591165209403,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 27","Low_tissue_specificity"
"49","IL10RB","OID20696","Q08334","Inflammation","Timepoint",3,7.16064365458842,2.38688121819614,9.25143689796525,3.52490178756959e-05,0.00105890927169438,"Significant","Low tissue specificity","Interleukin-10 receptor subunit beta","Low_tissue_specificity"
"50","TIMD4","OID20375","Q96H15","Cardiometabolic","Timepoint",3,16.4754492498421,5.49181641661405,9.21707121867044,3.6503040250725e-05,0.00107464950498135,"Significant","Group enriched: lymphoid tissue, testis","T-cell immunoglobulin and mucin domain-containing protein 4","Group_enriched_lymphoid_tissue_testis"
"51","CD163","OID20360","Q86VB7","Cardiometabolic","Timepoint",3,8.29062887727522,2.76354295909174,9.18942235339621,3.75452211627904e-05,0.00108365814807113,"Significant","Tissue enhanced: lymphoid tissue","Scavenger receptor cysteine-rich type 1 protein M130","Tissue_enhanced_lymphoid_tissue"
"52","PRSS8","OID20763","Q16651","Inflammation","Timepoint",3,9.23714940117358,3.07904980039119,9.14587621552099,3.92490824422928e-05,0.00111105094913567,"Significant","Tissue enhanced: salivary gland","Prostasin","Tissue_enhanced_salivary_gland"
"53","PLAUR","OID20764","Q03405","Inflammation","Timepoint",3,12.4659843579622,4.15532811932072,9.10784250798403,4.08022643815423e-05,0.00113322515414397,"Significant","Tissue enriched: bone marrow","Urokinase plasminogen activator surface receptor","Tissue_enriched_bone_marrow"
"54","TIMP1","OID20418","P01033","Cardiometabolic","Timepoint",3,12.4677940480603,4.15593134935342,9.06308204266081,4.27113989586954e-05,0.00116428109754073,"Significant","Tissue enhanced: urinary bladder","Metalloproteinase inhibitor 1","Tissue_enhanced_urinary_bladder"
"55","CD46","OID20380","P15529","Cardiometabolic","Timepoint",3,7.3043374086674,2.43477913622247,8.97674043369695,4.66578872463514e-05,0.00116524137079067,"Significant","Low tissue specificity","Membrane cofactor protein","Low_tissue_specificity"
"56","CD93","OID20397","Q9NPY3","Cardiometabolic","Timepoint",3,6.6695123222008,2.22317077406693,8.97454043410257,4.67632069069812e-05,0.00116524137079067,"Significant","Tissue enhanced: placenta","Complement component C1q receptor","Tissue_enhanced_placenta"
"57","HAVCR1","OID21422","Q96D42","Oncology","Timepoint",3,32.0817709418898,10.6939236472966,8.95836998774059,4.75448683589474e-05,0.00116524137079067,"Significant","Group enriched: intestine, kidney","Hepatitis A virus cellular receptor 1","Group_enriched_intestine_kidney"
"58","IL7R","OID21136","P16871","Neurology","Timepoint",3,7.2138672790121,2.40462242633737,8.9869592247522,4.61718755783341e-05,0.00116524137079067,"Significant","Tissue enhanced: lymphoid tissue","Interleukin-7 receptor subunit alpha","Tissue_enhanced_lymphoid_tissue"
"59","KLRD1","OID20632","Q13241","Inflammation","Timepoint",3,9.35174096442844,3.11724698814281,8.9950354660321,4.57914495628186e-05,0.00116524137079067,"Significant","Tissue enhanced: lymphoid tissue","Natural killer cells antigen CD94","Tissue_enhanced_lymphoid_tissue"
"60","MNDA","OID20156","P41218","Cardiometabolic","Timepoint",3,18.3167396046898,6.10557986822994,9.0096377870034,4.51117780136887e-05,0.00116524137079067,"Significant","Group enriched: bone marrow, lymphoid tissue","Myeloid cell nuclear differentiation antigen","Group_enriched_bone_marrow_lymphoid_tissue"
"61","SMOC2","OID20730","Q9H3U7","Inflammation","Timepoint",3,10.3737078937834,3.45790263126114,8.94325104156216,4.82878557189068e-05,0.00116524137079067,"Significant","Low tissue specificity","SPARC-related modular calcium-binding protein 2","Low_tissue_specificity"
"62","CPM","OID21054","P14384","Neurology","Timepoint",3,5.18226297347398,1.72742099115799,8.89990323884216,5.04849871473362e-05,0.00119861130775611,"Significant","Tissue enhanced: adipose tissue","Carboxypeptidase M","Tissue_enhanced_adipose_tissue"
"63","TNFSF11","OID20592","O14788","Inflammation","Timepoint",3,4.61571759097097,1.53857253032366,8.75055416099155,5.88746236152617e-05,0.00137561025335977,"Significant","Tissue enhanced: breast, liver, lymphoid tissue","Tumor necrosis factor ligand superfamily member 11","Tissue_enhanced_breast_liver_lymphoid_tissue"
"64","ANXA3","OID21036","P12429","Neurology","Timepoint",3,16.9826746412372,5.66089154707906,8.67049757269879,6.39494090062156e-05,0.00138431661848749,"Significant","Tissue enhanced: bone marrow","Annexin A3","Tissue_enhanced_bone_marrow"
"65","CCDC80","OID20226","Q76M96","Cardiometabolic","Timepoint",3,11.1714503084184,3.72381676947282,8.72366007118538,6.05315559010858e-05,0.00138431661848749,"Significant","Low tissue specificity","Coiled-coil domain-containing protein 80","Low_tissue_specificity"
"66","HAO1","OID21395","Q9UJM8","Oncology","Timepoint",3,54.14159663478,18.04719887826,8.71095801032297,6.13307202078508e-05,0.00138431661848749,"Significant","Tissue enriched: liver","2-Hydroxyacid oxidase 1","Tissue_enriched_liver"
"67","HS6ST1","OID21441","O60243","Oncology","Timepoint",3,11.9235348392458,3.97451161308192,8.68985420845131,6.26825557645388e-05,0.00138431661848749,"Significant","Low tissue specificity","Heparan-sulfate 6-O-sulfotransferase 1","Low_tissue_specificity"
"68","ITGB6","OID20493","P18564","Inflammation","Timepoint",3,7.26721397994564,2.42240465998188,8.67606601782265,6.35822911558525e-05,0.00138431661848749,"Significant","Tissue enhanced: skeletal muscle, tongue","Integrin beta-6","Tissue_enhanced_skeletal_muscle_tongue"
"69","ANPEP","OID20350","P15144","Cardiometabolic","Timepoint",3,3.88571453269927,1.29523817756642,8.63607218197014,6.62679185316979e-05,0.00139525378306981,"Significant","Group enriched: intestine, pancreas","Aminopeptidase N","Group_enriched_intestine_pancreas"
"70","CDH6","OID20157","P55285","Cardiometabolic","Timepoint",3,2.39572998024924,0.798576660083081,8.63487065061767,6.63503837057656e-05,0.00139525378306981,"Significant","Tissue enhanced: kidney","Cadherin-6","Tissue_enhanced_kidney"
"71","LDLR","OID20240","P01130","Cardiometabolic","Timepoint",3,13.597859550243,4.53261985008099,8.60548282867533,6.84005588055609e-05,0.00141810736002515,"Significant","Tissue enhanced: adrenal gland","Low-density lipoprotein receptor","Tissue_enhanced_adrenal_gland"
"72","ENPP5","OID20736","Q9UJA9","Inflammation","Timepoint",3,2.15762315893755,0.71920771964585,8.57091168749924,7.08959388246572e-05,0.00142881682822965,"Significant","Tissue enriched: epididymis","Ectonucleotide pyrophosphatase/phosphodiesterase family member 5","Tissue_enriched_epididymis"
"73","HAVCR2","OID21137","Q8TDQ0","Neurology","Timepoint",3,12.9543797227835,4.31812657426118,8.55830390902847,7.18291068539362e-05,0.00142881682822965,"Significant","Tissue enhanced: lymphoid tissue","Hepatitis A virus cellular receptor 2","Tissue_enhanced_lymphoid_tissue"
"74","TNFRSF10B","OID20981","O14763","Neurology","Timepoint",3,20.343251865682,6.78108395522732,8.56592220887341,7.12637371668454e-05,0.00142881682822965,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 10B","Low_tissue_specificity"
"75","MDK","OID21489","P21741","Oncology","Timepoint",3,67.6908155149112,22.5636051716371,8.53636007789878,7.34835148650917e-05,0.0014422364517522,"Significant","Tissue enhanced: ovary","Midkine","Tissue_enhanced_ovary"
"76","ANGPTL1","OID20211","O95841","Cardiometabolic","Timepoint",3,6.91459456371244,2.30486485457081,8.49457633975839,7.67428854774115e-05,0.00147131796168816,"Significant","Tissue enhanced: placenta","Angiopoietin-related protein 1","Tissue_enhanced_placenta"
"77","CCL21","OID20686","O00585","Inflammation","Timepoint",3,14.9879888292752,4.99599627642507,8.49180412549606,7.69643227241767e-05,0.00147131796168816,"Significant","Tissue enriched: lymphoid tissue","C-C motif chemokine 21","Tissue_enriched_lymphoid_tissue"
"78","TFPI","OID20388","P10646","Cardiometabolic","Timepoint",3,7.12935090111052,2.37645030037017,8.43559017328609,8.15990718185909e-05,0.00153992094508931,"Significant","Tissue enhanced: liver, placenta","Tissue factor pathway inhibitor","Tissue_enhanced_liver_placenta"
"79","CHRDL2","OID20223","Q6WN34","Cardiometabolic","Timepoint",3,12.2459503035093,4.0819834345031,8.40191278161553,8.4512232074174e-05,0.00155113543882904,"Significant","Tissue enhanced: endometrium 1, gallbladder, lymphoid tissue, smooth muscle","Chordin-like protein 2","Tissue_enhanced_endometrium_1_gallbladder_lymphoid_tissue_smooth_muscle"
"80","CLEC1B","OID21061","Q9P126","Neurology","Timepoint",3,35.2129600744943,11.7376533581648,8.39681426878225,8.49624926480798e-05,0.00155113543882904,"Significant","Tissue enriched: liver","C-type lectin domain family 1 member B","Tissue_enriched_liver"
"81","ESAM","OID20270","Q96AP7","Cardiometabolic","Timepoint",3,7.83829034764315,2.61276344921438,8.3923968319309,8.53545995551307e-05,0.00155113543882904,"Significant","Low tissue specificity","Endothelial cell-selective adhesion molecule","Low_tissue_specificity"
"82","ROR1","OID20224","Q01973","Cardiometabolic","Timepoint",3,3.39462425713247,1.13154141904416,8.32383333524786,9.16847797224112e-05,0.00164585360672426,"Significant","Tissue enhanced: parathyroid gland","Inactive tyrosine-protein kinase transmembrane receptor ROR1","Tissue_enhanced_parathyroid_gland"
"83","GP6","OID21091","Q9HCN6","Neurology","Timepoint",3,26.6262691763388,8.87542305877961,8.26623315060777,9.73749923033047e-05,0.00170852182245373,"Significant","Tissue enhanced: testis","Platelet glycoprotein VI","Tissue_enhanced_testis"
"84","SOD2","OID21114","P04179","Neurology","Timepoint",3,15.2266561709226,5.07555205697421,8.2650346709669,9.74971692161098e-05,0.00170852182245373,"Significant","Group enriched: bone marrow, skeletal muscle","Superoxide dismutase [Mn], mitochondrial","Group_enriched_bone_marrow_skeletal_muscle"
"85","CCL3","OID20610","P10147","Inflammation","Timepoint",3,18.4176992719362,6.1392330906454,8.24013349419732,0.000100071637906205,0.00173300530585804,"Significant","Tissue enhanced: bone marrow, lung, lymphoid tissue","C-C motif chemokine 3","Tissue_enhanced_bone_marrow_lung_lymphoid_tissue"
"86","CTSB","OID20276","P07858","Cardiometabolic","Timepoint",3,15.7741202388224,5.25804007960745,8.22509136658575,0.000101660558833049,0.00174005049537498,"Significant","Low tissue specificity","Cathepsin B","Low_tissue_specificity"
"87","PAEP","OID20925","P09466","Neurology","Timepoint",3,19.3000197143791,6.43333990479304,8.16387612274349,0.000108399050626601,0.00183406209795812,"Significant","Tissue enriched: endometrium 1","Glycodelin","Tissue_enriched_endometrium_1"
"88","THBD","OID20231","P07204","Cardiometabolic","Timepoint",3,7.64284264003976,2.54761421334659,8.13135983419193,0.000112163430803515,0.00187618829707698,"Significant","Low tissue specificity","Thrombomodulin","Low_tissue_specificity"
"89","GPNMB","OID20173","Q14956","Cardiometabolic","Timepoint",3,4.41259049457391,1.4708634981913,8.06437722667577,0.000120347302736558,0.00194223134573245,"Significant","Tissue enhanced: skin 1","Transmembrane glycoprotein NMB","Tissue_enhanced_skin_1"
"90","HSPG2","OID20383","P98160","Cardiometabolic","Timepoint",3,15.0237781815545,5.00792606051818,8.05618534614784,0.000121389459108278,0.00194223134573245,"Significant","Low tissue specificity","Basement membrane-specific heparan sulfate proteoglycan core protein","Low_tissue_specificity"
"91","TNFRSF14","OID20783","Q92956","Inflammation","Timepoint",3,14.49779379285,4.83259793095,8.07567813370728,0.000118924692728043,0.00194223134573245,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 14","Low_tissue_specificity"
"92","UXS1","OID21189","Q8NBZ7","Oncology","Timepoint",3,9.01296539247898,3.00432179749299,8.05819535473049,0.00012113289379163,0.00194223134573245,"Significant","Low tissue specificity","UDP-glucuronic acid decarboxylase 1","Low_tissue_specificity"
"93","NBL1","OID21486","P41271","Oncology","Timepoint",3,13.7780747514357,4.5926915838119,8.04519662434737,0.000122802008298079,0.00194370490553519,"Significant","Low tissue specificity","Neuroblastoma suppressor of tumorigenicity 1","Low_tissue_specificity"
"94","SCARF1","OID20297","Q14162","Cardiometabolic","Timepoint",3,13.3926749082492,4.46422496941642,8.03141176376443,0.00012459790760285,0.00195115021267441,"Significant","Tissue enhanced: lymphoid tissue","Scavenger receptor class F member 1","Tissue_enhanced_lymphoid_tissue"
"95","MFAP5","OID20239","Q13361","Cardiometabolic","Timepoint",3,9.92318839796219,3.3077294659874,7.90699109754416,0.000142081130206422,0.00220150972277741,"Significant","Tissue enhanced: endometrium 1","Microfibrillar-associated protein 5","Tissue_enhanced_endometrium_1"
"96","SMAD5","OID21353","Q99717","Oncology","Timepoint",3,8.87370833970774,2.95790277990258,7.89387796377199,0.000144065040463618,0.0022089972871088,"Significant","Low tissue specificity","Mothers against decapentaplegic homolog 5","Low_tissue_specificity"
"97","ALCAM","OID20273","Q13740","Cardiometabolic","Timepoint",3,2.04051775990379,0.680172586634596,7.8538346519426,0.000150301304979719,0.00221243520930147,"Significant","Tissue enriched: parathyroid gland","CD166 antigen","Tissue_enriched_parathyroid_gland"
"98","GFRA1","OID21457","P56159","Oncology","Timepoint",3,15.0504578881881,5.01681929606269,7.86005350870463,0.000149314889397543,0.00221243520930147,"Significant","Low tissue specificity","GDNF family receptor alpha-1","Low_tissue_specificity"
"99","NECTIN2","OID20222","Q92692","Cardiometabolic","Timepoint",3,11.4868519019772,3.8289506339924,7.85851064111181,0.000149558992080224,0.00221243520930147,"Significant","Low tissue specificity","Nectin-2","Low_tissue_specificity"
"100","WFDC2","OID21505","Q14508","Oncology","Timepoint",3,33.6732200218527,11.2244066739509,7.87759678592139,0.000146567924615859,0.00221243520930147,"Significant","Tissue enhanced: cervix, salivary gland","WAP four-disulfide core domain protein 2","Tissue_enhanced_cervix_salivary_gland"
"101","PRSS2","OID20364","P07478","Cardiometabolic","Timepoint",3,39.7456669718698,13.2485556572899,7.83456379936338,0.000153400726995328,0.00223570168452597,"Significant","Tissue enriched: pancreas","Trypsin-2","Tissue_enriched_pancreas"
"102","SCGB1A1","OID20688","P11684","Inflammation","Timepoint",3,27.1933567424943,9.0644522474981,7.80747333650292,0.000157869257755868,0.00227827007271213,"Significant","Tissue enriched: lung","Uteroglobin","Tissue_enriched_lung"
"103","CXCL17","OID20622","Q6UXB2","Inflammation","Timepoint",3,8.45217691230721,2.8173923041024,7.76154503778164,0.000165753074090249,0.00232370023867473,"Significant","Group enriched: esophagus, lung, salivary gland, stomach 1","C-X-C motif chemokine 17","Group_enriched_esophagus_lung_salivary_gland_stomach_1"
"104","EPHA1","OID20677","P21709","Inflammation","Timepoint",3,12.2124177971905,4.07080593239683,7.7663082366268,0.000164916976386453,0.00232370023867473,"Significant","Group enriched: esophagus, parathyroid gland","Ephrin type-A receptor 1","Group_enriched_esophagus_parathyroid_gland"
"105","SCARA5","OID21058","Q6ZMJ2","Neurology","Timepoint",3,10.4807397320873,3.49357991069578,7.76237812026683,0.000165606527128892,0.00232370023867473,"Significant","Tissue enhanced: urinary bladder","Scavenger receptor class A member 5","Tissue_enhanced_urinary_bladder"
"106","CCN4","OID21444","O95388","Oncology","Timepoint",3,12.0991478442317,4.03304928141058,7.74028217160924,0.000169538857295271,0.00235435092394942,"Significant","Low tissue specificity","CCN family member 4","Low_tissue_specificity"
