"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","Organ","Desc","Desc_Column"
"11","COL6A3","OID20292","P12111","Cardiometabolic","Timepoint",3,34.3057936472005,11.4352645490668,12.2651569689678,5.41980791006329e-06,0.000664829770301096,"Significant","Tissue enhanced: smooth muscle","Collagen alpha-3(VI) chain","Tissue_enhanced_smooth_muscle"
"12","IL19","OID20158","Q9UHD0","Cardiometabolic","Timepoint",3,40.8385255798145,13.6128418599382,12.3026360013904,5.25887807422896e-06,0.000664829770301096,"Significant","Group enriched: cervix, salivary gland","Interleukin-19","Group_enriched_cervix_salivary_gland"
"13","TIMD4","OID20375","Q96H15","Cardiometabolic","Timepoint",3,20.9204491973125,6.97348306577084,12.0686307853354,6.3519491125416e-06,0.000669321416379306,"Significant","Group enriched: lymphoid tissue, testis","T-cell immunoglobulin and mucin domain-containing protein 4","Group_enriched_lymphoid_tissue_testis"
"14","WFDC2","OID21505","Q14508","Oncology","Timepoint",3,43.8342864259882,14.6114288086627,12.0659372125903,6.36582868839014e-06,0.000669321416379306,"Significant","Tissue enhanced: cervix, salivary gland","WAP four-disulfide core domain protein 2","Tissue_enhanced_cervix_salivary_gland"
"15","CCL17","OID20745","Q92583","Inflammation","Timepoint",3,31.0045464626492,10.3348488208831,11.7811693956624,8.02745580630441e-06,0.000724988586527007,"Significant","Tissue enriched: lymphoid tissue","C-C motif chemokine 17","Tissue_enriched_lymphoid_tissue"
"16","DSC2","OID21079","Q02487","Neurology","Timepoint",3,14.6902291827747,4.8967430609249,11.7324212027711,8.35451947724168e-06,0.000724988586527007,"Significant","Tissue enhanced: esophagus, vagina","Desmocollin-2","Tissue_enhanced_esophagus_vagina"
"17","ESAM","OID20270","Q96AP7","Cardiometabolic","Timepoint",3,7.60407179907504,2.53469059969168,11.7297511580051,8.37283014331461e-06,0.000724988586527007,"Significant","Low tissue specificity","Endothelial cell-selective adhesion molecule","Low_tissue_specificity"
"18","IL10RB","OID20696","Q08334","Inflammation","Timepoint",3,7.17258199755763,2.39086066585254,11.5169171315937,9.97589603994324e-06,0.000815806609488691,"Significant","Low tissue specificity","Interleukin-10 receptor subunit beta","Low_tissue_specificity"
"19","CXCL17","OID20622","Q6UXB2","Inflammation","Timepoint",3,12.4096049292941,4.13653497643137,11.2309605232325,1.26496737860688e-05,0.00091583190423524,"Significant","Group enriched: esophagus, lung, salivary gland, stomach 1","C-X-C motif chemokine 17","Group_enriched_esophagus_lung_salivary_gland_stomach_1"
"20","HSPG2","OID20383","P98160","Cardiometabolic","Timepoint",3,17.6050248084778,5.86834160282593,11.1922326649341,1.3065536677269e-05,0.00091583190423524,"Significant","Low tissue specificity","Basement membrane-specific heparan sulfate proteoglycan core protein","Low_tissue_specificity"
"21","SPINT2","OID20720","O43291","Inflammation","Timepoint",3,8.227112503003,2.74237083433433,11.2501826820493,1.24484137361902e-05,0.00091583190423524,"Significant","Low tissue specificity","Kunitz-type protease inhibitor 2","Low_tissue_specificity"
"22","GP6","OID21091","Q9HCN6","Neurology","Timepoint",3,21.7531264089924,7.25104213633079,11.0795084380474,1.43591054681714e-05,0.000960754693143104,"Significant","Tissue enhanced: testis","Platelet glycoprotein VI","Tissue_enhanced_testis"
"23","ADA2","OID20394","Q9NZK5","Cardiometabolic","Timepoint",3,9.97163168394718,3.3238772279824,10.5254377305533,2.2966642449514e-05,0.00122559124998293,"Significant","Tissue enhanced: lymphoid tissue","Adenosine deaminase 2","Tissue_enhanced_lymphoid_tissue"
"24","CCL13","OID20655","Q99616","Inflammation","Timepoint",3,15.0695311719448,5.02317705731492,10.5616785941922,2.22653917396974e-05,0.00122559124998293,"Significant","Tissue enhanced: intestine, urinary bladder","C-C motif chemokine 13","Tissue_enhanced_intestine_urinary_bladder"
"25","CCL16","OID20334","O15467","Cardiometabolic","Timepoint",3,30.0954472171255,10.0318157390418,10.6285162172646,2.1030035451528e-05,0.00122559124998293,"Significant","Tissue enriched: liver","C-C motif chemokine 16","Tissue_enriched_liver"
"26","EDA2R","OID21451","Q9HAV5","Oncology","Timepoint",3,26.9358611203529,8.97862037345098,10.6003319208932,2.15420141646307e-05,0.00122559124998293,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 27","Low_tissue_specificity"
"27","FAS","OID20316","P25445","Cardiometabolic","Timepoint",3,11.6753545967059,3.89178486556863,10.5032568520857,2.34071619320305e-05,0.00122559124998293,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 6","Low_tissue_specificity"
"28","TXNDC5","OID21012","Q8NBS9","Neurology","Timepoint",3,15.6677065633439,5.22256885444798,10.5788945206013,2.19401255928441e-05,0.00122559124998293,"Significant","Low tissue specificity","Thioredoxin domain-containing protein 5","Low_tissue_specificity"
"29","XCL1","OID21398","P47992","Oncology","Timepoint",3,16.4749511256921,5.49165037523069,10.4670397767181,2.41454797890658e-05,0.00122559124998293,"Significant","Tissue enhanced: lymphoid tissue","Lymphotactin","Tissue_enhanced_lymphoid_tissue"
"30","FCRL5","OID21111","Q96RD9","Neurology","Timepoint",3,17.1894322142329,5.72981073807763,10.2539142194718,2.90112540068139e-05,0.00142046460738693,"Significant","Tissue enriched: lymphoid tissue","Fc receptor-like protein 5","Tissue_enriched_lymphoid_tissue"
"31","TNFRSF14","OID20783","Q92956","Inflammation","Timepoint",3,13.0025075739336,4.33416919131119,10.2184769425023,2.99146758349149e-05,0.00142046460738693,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 14","Low_tissue_specificity"
"32","COLEC12","OID20738","Q5KU26","Inflammation","Timepoint",3,16.7388952336296,5.57963174454322,9.8856791773022,3.99768569032741e-05,0.00163460926004499,"Significant","Tissue enhanced: cervix","Collectin-12","Tissue_enhanced_cervix"
"33","ITGA11","OID20581","Q9UKX5","Inflammation","Timepoint",3,10.7527351023882,3.58424503412939,10.0150988971643,3.56988474870491e-05,0.00163460926004499,"Significant","Tissue enhanced: cervix, endometrium 1, smooth muscle","Integrin alpha-11","Tissue_enhanced_cervix_endometrium_1_smooth_muscle"
"34","LGMN","OID20773","Q99538","Inflammation","Timepoint",3,7.04041430979772,2.34680476993257,9.97273372818323,3.70440765816314e-05,0.00163460926004499,"Significant","Low tissue specificity","Legumain","Low_tissue_specificity"
"35","SORT1","OID20213","Q99523","Cardiometabolic","Timepoint",3,8.67737845232353,2.89245948410784,9.88932948939094,3.984914360636e-05,0.00163460926004499,"Significant","Tissue enhanced: brain","Sortilin","Tissue_enhanced_brain"
"36","TNFRSF10C","OID20265","O14798","Cardiometabolic","Timepoint",3,7.70804869053241,2.5693495635108,9.93390900053381,3.83233115144771e-05,0.00163460926004499,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Tumor necrosis factor receptor superfamily member 10C","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"37","MZB1","OID20732","Q8WU39","Inflammation","Timepoint",3,14.0244466548734,4.67481555162446,9.82465164984984,4.21763953578877e-05,0.00167793659369759,"Significant","Tissue enhanced: intestine, lymphoid tissue","Marginal zone B- and B1-cell-specific protein","Tissue_enhanced_intestine_lymphoid_tissue"
"38","CD27","OID21527","P26842","Oncology","Timepoint",3,17.6397740734248,5.87992469114159,9.73952951085714,4.54571783863967e-05,0.00176086754170463,"Significant","Tissue enriched: lymphoid tissue","CD27 antigen","Tissue_enriched_lymphoid_tissue"
"39","CCL3","OID20610","P10147","Inflammation","Timepoint",3,15.8754810107347,5.29182700357823,9.63604875583456,4.98071343930673e-05,0.00187990004683577,"Significant","Tissue enhanced: bone marrow, lung, lymphoid tissue","C-C motif chemokine 3","Tissue_enhanced_bone_marrow_lung_lymphoid_tissue"
"40","COL18A1","OID20332","P39060","Cardiometabolic","Timepoint",3,6.15623092246519,2.05207697415506,9.56354905878769,5.31116606365534e-05,0.00195450911142517,"Significant","Tissue enhanced: liver","Collagen alpha-1(XVIII) chain","Tissue_enhanced_liver"
"41","EGLN1","OID20572","Q9GZT9","Inflammation","Timepoint",3,22.9798596343996,7.65995321146653,9.48479298521113,5.696155348795e-05,0.00197599206647282,"Significant","Tissue enhanced: skeletal muscle","Egl nine homolog 1","Tissue_enhanced_skeletal_muscle"
"42","IGFBPL1","OID20155","Q8WX77","Cardiometabolic","Timepoint",3,15.4572515401699,5.15241718005663,9.48326174688974,5.70392256888244e-05,0.00197599206647282,"Significant","Tissue enriched: thyroid gland","Insulin-like growth factor-binding protein-like 1","Tissue_enriched_thyroid_gland"
"43","IL2RA","OID20267","P01589","Cardiometabolic","Timepoint",3,7.08223605682353,2.36074535227451,9.44407535775252,5.90649802478289e-05,0.00197599206647282,"Significant","Tissue enhanced: adipose tissue, lymphoid tissue, urinary bladder","Interleukin-2 receptor subunit alpha","Tissue_enhanced_adipose_tissue_lymphoid_tissue_urinary_bladder"
"44","PRL","OID21033","P01236","Neurology","Timepoint",3,23.7962971456489,7.93209904854962,9.45248075147732,5.86242307297176e-05,0.00197599206647282,"Significant","Tissue enriched: pituitary gland","Prolactin","Tissue_enriched_pituitary_gland"
"45","ANXA3","OID21036","P12429","Neurology","Timepoint",3,31.607259673548,10.535753224516,9.41837688880535,6.04340660842108e-05,0.00197686545057685,"Significant","Tissue enhanced: bone marrow","Annexin A3","Tissue_enhanced_bone_marrow"
"46","GUCA2A","OID21101","Q02747","Neurology","Timepoint",3,13.5904019951086,4.53013399836955,9.39065760167172,6.19479495708512e-05,0.00198233438626724,"Significant","Tissue enriched: intestine","Guanylin","Tissue_enriched_intestine"
"47","SIGLEC10","OID20537","Q96LC7","Inflammation","Timepoint",3,11.2037117709902,3.73457059033007,9.33249648429821,6.52542923633108e-05,0.00204370890125093,"Significant","Tissue enhanced: lymphoid tissue","Sialic acid-binding Ig-like lectin 10","Tissue_enhanced_lymphoid_tissue"
"48","CTSB","OID20276","P07858","Cardiometabolic","Timepoint",3,20.1168113760256,6.70560379200854,9.26630327455031,6.92421036719226e-05,0.00212342451260563,"Significant","Low tissue specificity","Cathepsin B","Low_tissue_specificity"
"49","TNFRSF10B","OID20981","O14763","Neurology","Timepoint",3,26.504701310489,8.83490043682967,9.20771585444588,7.29835953520527e-05,0.00219248678282085,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 10B","Low_tissue_specificity"
"50","HYOU1","OID20300","Q9Y4L1","Cardiometabolic","Timepoint",3,5.93732326876371,1.97910775625457,9.1051859650996,8.00469062445997e-05,0.00235658091984101,"Significant","Tissue enhanced: liver","Hypoxia up-regulated protein 1","Tissue_enhanced_liver"
"51","EPHA1","OID20677","P21709","Inflammation","Timepoint",3,11.6019439889414,3.86731466298046,9.02697994304867,8.59114913247923e-05,0.00247964147509989,"Significant","Group enriched: esophagus, parathyroid gland","Ephrin type-A receptor 1","Group_enriched_esophagus_parathyroid_gland"
"52","CA6","OID21096","P23280","Neurology","Timepoint",3,8.33521120098619,2.77840373366206,8.79088985788923,0.000106489417310246,0.00301446965924388,"Significant","Tissue enriched: salivary gland","Carbonic anhydrase 6","Tissue_enriched_salivary_gland"
"53","CTSS","OID21056","P25774","Neurology","Timepoint",3,5.26445603287155,1.75481867762385,8.75251993545854,0.000110291530741891,0.00305249690571495,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Cathepsin S","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"54","KLRB1","OID20629","Q12918","Inflammation","Timepoint",3,8.39597730243216,2.79865910081072,8.72084139509018,0.00011353709949111,0.00305249690571495,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Killer cell lectin-like receptor subfamily B member 1","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"55","MSLN","OID21380","Q13421","Oncology","Timepoint",3,27.1753381882627,9.05844606275423,8.69622646774025,0.000116127599673938,0.00305249690571495,"Significant","Group enriched: fallopian tube, lung","Mesothelin","Group_enriched_fallopian_tube_lung"
"56","PRCP","OID20337","P42785","Cardiometabolic","Timepoint",3,10.4785539510718,3.49285131702394,8.71237893983654,0.000114420837627662,0.00305249690571495,"Significant","Low tissue specificity","Lysosomal Pro-X carboxypeptidase","Low_tissue_specificity"
"57","SELP","OID20379","P16109","Cardiometabolic","Timepoint",3,13.9304627456377,4.64348758187922,8.58672693712586,0.00012842002155802,0.003316390732165,"Significant","Low tissue specificity","P-selectin","Low_tissue_specificity"
"58","CXCL16","OID20282","Q9H2A7","Cardiometabolic","Timepoint",3,8.96373857265007,2.98791285755002,8.34302046235259,0.000160898234618943,0.00383308205174327,"Significant","Low tissue specificity","C-X-C motif chemokine 16","Low_tissue_specificity"
"59","MPI","OID21288","P34949","Oncology","Timepoint",3,11.9462950551086,3.98209835170288,8.33066837533962,0.000162756670899929,0.00383308205174327,"Significant","Low tissue specificity","Mannose-6-phosphate isomerase","Low_tissue_specificity"
"60","PFKFB2","OID21356","O60825","Oncology","Timepoint",3,29.8301880713103,9.9433960237701,8.32214722091949,0.000164051745421077,0.00383308205174327,"Significant","Tissue enhanced: retina","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2","Tissue_enhanced_retina"
"61","PLAUR","OID20764","Q03405","Inflammation","Timepoint",3,10.4634593261081,3.48781977536935,8.38689847625698,0.000154473326286827,0.00383308205174327,"Significant","Tissue enriched: bone marrow","Urokinase plasminogen activator surface receptor","Tissue_enriched_bone_marrow"
"62","TIMP1","OID20418","P01033","Cardiometabolic","Timepoint",3,13.5318855806629,4.51062852688762,8.3226207807471,0.000163979491226059,0.00383308205174327,"Significant","Tissue enhanced: urinary bladder","Metalloproteinase inhibitor 1","Tissue_enhanced_urinary_bladder"
"63","TNFRSF19","OID21446","Q9NS68","Oncology","Timepoint",3,12.3482310376969,4.11607701256563,8.34998357011668,0.000159860353812934,0.00383308205174327,"Significant","Tissue enhanced: salivary gland, skin 1","Tumor necrosis factor receptor superfamily member 19","Tissue_enhanced_salivary_gland_skin_1"
"64","CCL22","OID20765","O00626","Inflammation","Timepoint",3,10.5648241506363,3.52160805021209,8.26198289209473,0.000173506658845137,0.00388990029675634,"Significant","Group enriched: intestine, lymphoid tissue, skin 1, urinary bladder","C-C motif chemokine 22","Group_enriched_intestine_lymphoid_tissue_skin_1_urinary_bladder"
"65","JAM2","OID21064","P57087","Neurology","Timepoint",3,8.80046581640837,2.93348860546946,8.25640641923489,0.000174411290479564,0.00388990029675634,"Significant","Tissue enhanced: placenta","Junctional adhesion molecule B","Tissue_enhanced_placenta"
"66","SERPINE1","OID20342","P05121","Cardiometabolic","Timepoint",3,17.8197762571764,5.93992541905882,8.27713157010587,0.000171073782736504,0.00388990029675634,"Significant","Tissue enhanced: gallbladder, liver, placenta, urinary bladder","Plasminogen activator inhibitor 1","Tissue_enhanced_gallbladder_liver_placenta_urinary_bladder"
"67","FAM3C","OID20233","Q92520","Cardiometabolic","Timepoint",3,15.4366367603337,5.14554558677791,8.18469947246974,0.000186491564864174,0.00408729500115361,"Significant","Low tissue specificity","Protein FAM3C","Low_tissue_specificity"
"68","MMP1","OID20672","P03956","Inflammation","Timepoint",3,41.368243125647,13.7894143752157,8.16744855756044,0.000189525790882474,0.00408729500115361,"Significant","Tissue enhanced: gallbladder, stomach 1, urinary bladder","Interstitial collagenase","Tissue_enhanced_gallbladder_stomach_1_urinary_bladder"
"69","NECTIN2","OID20222","Q92692","Cardiometabolic","Timepoint",3,9.51150676535894,3.17050225511965,8.14925262542847,0.00019278200803167,0.00408729500115361,"Significant","Low tissue specificity","Nectin-2","Low_tissue_specificity"
"70","OGN","OID21123","P20774","Neurology","Timepoint",3,14.8855479983818,4.96184933279392,8.14050204109989,0.000194368648152685,0.00408729500115361,"Significant","Tissue enhanced: cervix","Mimecan","Tissue_enhanced_cervix"
"71","PIK3IP1","OID21094","Q96FE7","Neurology","Timepoint",3,9.53836741907505,3.17945580635835,8.11283587310512,0.00019947510815315,0.00413559660847094,"Significant","Low tissue specificity","Phosphoinositide-3-kinase-interacting protein 1","Low_tissue_specificity"
"72","CCL24","OID20772","O00175","Inflammation","Timepoint",3,36.4574111891591,12.1524703963864,8.05659317567796,0.000210291491965796,0.00429929272463406,"Significant","Group enriched: intestine, lymphoid tissue","C-C motif chemokine 24","Group_enriched_intestine_lymphoid_tissue"
"73","IFNL1","OID20795","Q8IU54","Neurology","Timepoint",3,20.7967555999778,6.93225186665926,8.00839345066219,0.000220046861433844,0.00437714837879215,"Significant","Not detected","Interferon lambda-1","Not_detected"
"74","PDCD1","OID21396","Q15116","Oncology","Timepoint",3,6.56651344081313,2.18883781360438,8.01479180411315,0.000218725191289677,0.00437714837879215,"Significant","Tissue enhanced: lymphoid tissue","Programmed cell death protein 1","Tissue_enhanced_lymphoid_tissue"
"75","BCL2L11","OID20513","O43521-2","Inflammation","Timepoint",3,4.81344271515727,1.60448090505242,7.95756248618264,0.000230846801390887,0.00453075322196514,"Significant","Low tissue specificity","Bcl-2-like protein 11","Low_tissue_specificity"
"76","LAMA4","OID20769","Q16363","Inflammation","Timepoint",3,6.58864468561524,2.19621489520508,7.90724512682995,0.000242082272707615,0.00468812316490853,"Significant","Low tissue specificity","Laminin subunit alpha-4","Low_tissue_specificity"
"77","REG3A","OID20258","Q06141","Cardiometabolic","Timepoint",3,28.7218340668691,9.57394468895637,7.89356348659694,0.000245234703599155,0.00468812316490853,"Significant","Group enriched: intestine, pancreas","Regenerating islet-derived protein 3-alpha","Group_enriched_intestine_pancreas"
"78","IGFBP4","OID21158","P22692","Neurology","Timepoint",3,20.7768027943692,6.92560093145639,7.87190439077147,0.000250312933878781,0.00472385434191751,"Significant","Low tissue specificity","Insulin-like growth factor-binding protein 4","Low_tissue_specificity"
"79","CST6","OID20293","Q15828","Cardiometabolic","Timepoint",3,9.4540844262593,3.15136147541977,7.83812161145325,0.000258453400463974,0.00475554256853712,"Significant","Tissue enriched: skin 1","Cystatin-M","Tissue_enriched_skin_1"
"80","ULBP2","OID20919","Q9BZM5","Neurology","Timepoint",3,11.613238274545,3.87107942484834,7.8452100666565,0.000256722767190445,0.00475554256853712,"Significant","Tissue enhanced: esophagus","UL16-binding protein 2","Tissue_enhanced_esophagus"
"81","REG1B","OID20266","P48304","Cardiometabolic","Timepoint",3,45.2601781916641,15.086726063888,7.78610043603583,0.000271531888099192,0.0049345054232347,"Significant","Tissue enriched: pancreas","Lithostathine-1-beta","Tissue_enriched_pancreas"
"82","ADAM22","OID21001","Q9P0K1","Neurology","Timepoint",3,8.59410112507323,2.86470037502441,7.76428065198606,0.000277220957174993,0.00497645425562915,"Significant","Tissue enriched: brain","Disintegrin and metalloproteinase domain-containing protein 22","Tissue_enriched_brain"
"83","CD160","OID20647","O95971","Inflammation","Timepoint",3,8.70180049110864,2.90060016370288,7.69653795637273,0.000295687655297341,0.0051157743388422,"Significant","Tissue enhanced: lymphoid tissue","CD160 antigen","Tissue_enhanced_lymphoid_tissue"
"84","CD83","OID20565","Q01151","Inflammation","Timepoint",3,5.2946053664764,1.76486845549213,7.68526263992194,0.000298883555122574,0.0051157743388422,"Significant","Tissue enhanced: bone marrow","CD83 antigen","Tissue_enhanced_bone_marrow"
"85","REG1A","OID20415","P05451","Cardiometabolic","Timepoint",3,22.6355717363235,7.54519057877451,7.68744494978849,0.000298262201537005,0.0051157743388422,"Significant","Tissue enriched: pancreas","Lithostathine-1-alpha","Tissue_enriched_pancreas"
"86","SPON2","OID20221","Q9BUD6","Cardiometabolic","Timepoint",3,15.5871709167635,5.19572363892117,7.69053495179721,0.000297384706611859,0.0051157743388422,"Significant","Tissue enhanced: endometrium 1","Spondin-2","Tissue_enhanced_endometrium_1"
"87","MMP7","OID20087","P09237","Cardiometabolic","Timepoint",3,14.9067789900392,4.96892633001307,7.64194155161738,0.00031150099136324,0.00527045355501942,"Significant","Tissue enhanced: gallbladder, salivary gland, urinary bladder","Matrilysin","Tissue_enhanced_gallbladder_salivary_gland_urinary_bladder"
"88","TNFRSF11A","OID20646","Q9Y6Q6","Inflammation","Timepoint",3,18.9596682798607,6.31988942662025,7.58842838587961,0.000327856561672989,0.00548414612253,"Significant","Tissue enhanced: intestine, salivary gland","Tumor necrosis factor receptor superfamily member 11A","Tissue_enhanced_intestine_salivary_gland"
"89","TGFB1","OID20621","P01137","Inflammation","Timepoint",3,6.9083757592725,2.3027919197575,7.55390323008027,0.000338881050287111,0.0056048641126138,"Significant","Low tissue specificity","Transforming growth factor beta-1 proprotein","Low_tissue_specificity"
"90","IL17C","OID20477","Q9P0M4","Inflammation","Timepoint",3,26.2249018607077,8.74163395356924,7.52441305918786,0.000348603268548714,0.00570160012559675,"Significant","Tissue enhanced: endometrium 1, urinary bladder","Interleukin-17C","Tissue_enhanced_endometrium_1_urinary_bladder"
"91","CDH3","OID21008","P22223","Neurology","Timepoint",3,10.3459712435358,3.44865708117861,7.4832450583174,0.000362663547378791,0.00580261675806066,"Significant","Tissue enhanced: choroid plexus, ovary","Cadherin-3","Tissue_enhanced_choroid_plexus_ovary"
"92","PTN","OID20083","P21246","Cardiometabolic","Timepoint",3,113.915896656041,37.9719655520136,7.48970792662315,0.000360417773953983,0.00580261675806066,"Significant","Tissue enhanced: brain, parathyroid gland","Pleiotrophin","Tissue_enhanced_brain_parathyroid_gland"
"93","CCN4","OID21444","O95388","Oncology","Timepoint",3,14.0104470635392,4.67014902117974,7.45581609126934,0.000372358132489077,0.00586118288292453,"Significant","Low tissue specificity","CCN family member 4","Low_tissue_specificity"
"94","EGFL7","OID21252","Q9UHF1","Oncology","Timepoint",3,6.93219121257323,2.31073040419108,7.45044608723393,0.000374287493882409,0.00586118288292453,"Significant","Low tissue specificity","Epidermal growth factor-like protein 7","Low_tissue_specificity"
"95","FCER2","OID21133","P06734","Neurology","Timepoint",3,12.9599647297263,4.31998824324209,7.4376357418614,0.000378932197477307,0.00587145468091154,"Significant","Tissue enriched: lymphoid tissue","Low affinity immunoglobulin epsilon Fc receptor","Tissue_enriched_lymphoid_tissue"
"96","IPCEF1","OID20977","Q8WWN9","Neurology","Timepoint",3,23.7516644616471,7.91722148721569,7.34503426280119,0.000414343106275369,0.006353260962889,"Significant","Group enriched: bone marrow, brain, lymphoid tissue, thyroid gland","Interactor protein for cytohesin exchange factors 1","Group_enriched_bone_marrow_brain_lymphoid_tissue_thyroid_gland"
"97","GYS1","OID20097","P13807","Cardiometabolic","Timepoint",3,30.9009019696296,10.3003006565432,7.32104506378858,0.000424066895986846,0.00643532444219214,"Significant","Group enriched: heart muscle, skeletal muscle, tongue","Glycogen [starch] synthase, muscle","Group_enriched_heart_muscle_skeletal_muscle_tongue"
"98","KITLG","OID20196","P21583","Cardiometabolic","Timepoint",3,7.5798487802515,2.52661626008383,7.26695441557026,0.000446873679519225,0.00671222506379896,"Significant","Low tissue specificity","Kit ligand","Low_tissue_specificity"
"99","VEGFA","OID20650","P15692","Inflammation","Timepoint",3,16.5745705675344,5.52485685584481,7.2524555581495,0.000453201388856779,0.00673850953936544,"Significant","Low tissue specificity","Vascular endothelial growth factor A","Low_tissue_specificity"
"100","CLEC1B","OID21061","Q9P126","Neurology","Timepoint",3,25.8601987225098,8.6200662408366,7.22468624305589,0.000465582405268825,0.00678551782728427,"Significant","Tissue enriched: liver","C-type lectin domain family 1 member B","Tissue_enriched_liver"
"101","SPINT1","OID21109","O43278","Neurology","Timepoint",3,6.45878755713246,2.15292918571082,7.22860245392935,0.000463815244627988,0.00678551782728427,"Significant","Tissue enhanced: esophagus","Kunitz-type protease inhibitor 1","Tissue_enhanced_esophagus"
"102","ICAM5","OID20145","Q9UMF0","Cardiometabolic","Timepoint",3,10.1542356601753,3.38474522005843,7.18383763257147,0.000484438286453475,0.00685666497749534,"Significant","Tissue enriched: brain","Intercellular adhesion molecule 5","Tissue_enriched_brain"
"103","IGSF8","OID20167","Q969P0","Cardiometabolic","Timepoint",3,8.33053459929913,2.77684486643304,7.19809785016805,0.000477767011208464,0.00685666497749534,"Significant","Tissue enhanced: brain","Immunoglobulin superfamily member 8","Tissue_enhanced_brain"
"104","RASSF2","OID21194","P50749","Oncology","Timepoint",3,10.6948559117719,3.56495197059063,7.18764774380675,0.000482646388065384,0.00685666497749534,"Significant","Tissue enhanced: brain, retina","Ras association domain-containing protein 2","Tissue_enhanced_brain_retina"
"105","DAG1","OID20774","Q14118","Inflammation","Timepoint",3,12.2585555926123,4.08618519753742,7.15073507436213,0.000500300881413245,0.00701374188038378,"Significant","Low tissue specificity","Dystroglycan 1","Low_tissue_specificity"
"106","PON3","OID20777","Q15166","Inflammation","Timepoint",3,18.5184881369526,6.17282937898419,7.10520643228686,0.000523006039330711,0.00726287631976233,"Significant","Tissue enriched: liver","Serum paraoxonase/lactonase 3","Tissue_enriched_liver"
"107","F2R","OID20691","P25116","Inflammation","Timepoint",3,11.6812215221515,3.89374050738382,7.04483502464241,0.000554778726955255,0.00763209613157136,"Significant","Tissue enhanced: lymphoid tissue","Proteinase-activated receptor 1","Tissue_enhanced_lymphoid_tissue"
