"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","Organ","Desc","Desc_Column"
"14","TNFRSF12A","OID21482","Q9NP84","Oncology","Timepoint",3,28.4679170186935,9.48930567289782,14.1494064409245,3.54294918484755e-07,3.97524735479709e-05,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 12A","Low_tissue_specificity"
"15","VTCN1","OID21164","Q7Z7D3","Oncology","Timepoint",3,4.05663105779722,1.35221035259907,14.0056657207127,4.02288414518072e-07,3.97524735479709e-05,"Significant","Tissue enhanced: breast, fallopian tube, pancreas","V-set domain-containing T-cell activation inhibitor 1","Tissue_enhanced_breast_fallopian_tube_pancreas"
"16","IL10RB","OID20696","Q08334","Inflammation","Timepoint",3,10.6002326934659,3.53341089782198,13.731800477415,5.13151882759277e-07,4.72099732138535e-05,"Significant","Low tissue specificity","Interleukin-10 receptor subunit beta","Low_tissue_specificity"
"17","CDH3","OID21008","P22223","Neurology","Timepoint",3,22.8796053242291,7.62653510807637,13.5643511845293,5.96023985779177e-07,5.08115128270111e-05,"Significant","Tissue enhanced: choroid plexus, ovary","Cadherin-3","Tissue_enhanced_choroid_plexus_ovary"
"18","SCARF2","OID21048","Q96GP6","Neurology","Timepoint",3,7.36405342734984,2.45468447578328,13.5179648471653,6.21336434025951e-07,5.08115128270111e-05,"Significant","Low tissue specificity","Scavenger receptor class F member 2","Low_tissue_specificity"
"19","ITGA11","OID20581","Q9UKX5","Inflammation","Timepoint",3,13.7271398527028,4.57571328423426,13.4342424254262,6.69863303158418e-07,5.18967780131154e-05,"Significant","Tissue enhanced: cervix, endometrium 1, smooth muscle","Integrin alpha-11","Tissue_enhanced_cervix_endometrium_1_smooth_muscle"
"20","ALCAM","OID20273","Q13740","Cardiometabolic","Timepoint",3,3.37334919712229,1.1244497323741,13.3104407811067,7.48886628098392e-07,5.32674876276724e-05,"Significant","Tissue enriched: parathyroid gland","CD166 antigen","Tissue_enriched_parathyroid_gland"
"21","CLC","OID20126","Q05315","Cardiometabolic","Timepoint",3,36.5755736513762,12.1918578837921,13.2942195914099,7.59930190340436e-07,5.32674876276724e-05,"Significant","Tissue enriched: bone marrow","Galectin-10","Tissue_enriched_bone_marrow"
"22","APOH","OID21072","P02749","Neurology","Timepoint",3,9.12827997401548,3.04275999133849,13.0938093794505,9.11072640214651e-07,6.09590421089076e-05,"Significant","Tissue enriched: liver","Beta-2-glycoprotein 1","Tissue_enriched_liver"
"23","NBL1","OID21486","P41271","Oncology","Timepoint",3,23.3821810750712,7.79406035835706,12.9907473043676,1.0005381041874e-06,6.1168916583544e-05,"Significant","Low tissue specificity","Neuroblastoma suppressor of tumorigenicity 1","Low_tissue_specificity"
"24","SPINT1","OID21109","O43278","Neurology","Timepoint",3,8.14707026816718,2.71569008938906,12.9494593307523,1.03887426262812e-06,6.1168916583544e-05,"Significant","Tissue enhanced: esophagus","Kunitz-type protease inhibitor 1","Tissue_enhanced_esophagus"
"25","TNFRSF11A","OID20646","Q9Y6Q6","Inflammation","Timepoint",3,36.1051416905356,12.0350472301785,13.0210891133341,9.73296641307525e-07,6.1168916583544e-05,"Significant","Tissue enhanced: intestine, salivary gland","Tumor necrosis factor receptor superfamily member 11A","Tissue_enhanced_intestine_salivary_gland"
"26","TNFRSF14","OID20783","Q92956","Inflammation","Timepoint",3,22.8225492628081,7.60751642093602,12.6487509787538,1.3678930440856e-06,7.74437908036153e-05,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 14","Low_tissue_specificity"
"27","EDA2R","OID21451","Q9HAV5","Oncology","Timepoint",3,38.4134437178855,12.8044812392952,12.603553709873,1.42592682253236e-06,7.77394178802829e-05,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 27","Low_tissue_specificity"
"28","PIGR","OID21102","P01833","Neurology","Timepoint",3,12.8526517035944,4.28421723453148,12.4988570650376,1.57030527039525e-06,8.25531913579219e-05,"Significant","Tissue enhanced: intestine, salivary gland","Polymeric immunoglobulin receptor","Tissue_enhanced_intestine_salivary_gland"
"29","SFRP1","OID20984","Q8N474","Neurology","Timepoint",3,245.707256912254,81.9024189707513,12.41398975793,1.69834796084025e-06,8.41287836343477e-05,"Significant","Tissue enhanced: breast, choroid plexus","Secreted frizzled-related protein 1","Tissue_enhanced_breast_choroid_plexus"
"30","SMOC1","OID21461","Q9H4F8","Oncology","Timepoint",3,85.7148694627197,28.5716231542399,12.4037038762606,1.71458118820002e-06,8.41287836343477e-05,"Significant","Tissue enhanced: brain, liver","SPARC-related modular calcium-binding protein 1","Tissue_enhanced_brain_liver"
"31","FCER2","OID21133","P06734","Neurology","Timepoint",3,21.8659476292941,7.2886492097647,12.2146345542546,2.0431910782923e-06,9.02855206856615e-05,"Significant","Tissue enriched: lymphoid tissue","Low affinity immunoglobulin epsilon Fc receptor","Tissue_enriched_lymphoid_tissue"
"32","IFNGR1","OID20678","P15260","Inflammation","Timepoint",3,7.13904557928482,2.37968185976161,12.2828283799799,1.91777068856957e-06,9.02855206856615e-05,"Significant","Low tissue specificity","Interferon gamma receptor 1","Low_tissue_specificity"
"33","NRP1","OID20390","O14786","Cardiometabolic","Timepoint",3,3.99663150535759,1.33221050178586,12.1926509823939,2.08539925496773e-06,9.02855206856615e-05,"Significant","Low tissue specificity","Neuropilin-1","Low_tissue_specificity"
"34","REG1B","OID20266","P48304","Cardiometabolic","Timepoint",3,75.716825594887,25.2389418649623,12.2374857123707,2.00024891007067e-06,9.02855206856615e-05,"Significant","Tissue enriched: pancreas","Lithostathine-1-beta","Tissue_enriched_pancreas"
"35","PRSS8","OID20763","Q16651","Inflammation","Timepoint",3,10.2581096591889,3.41936988639629,12.1358103355766,2.19874614952415e-06,9.247298091713e-05,"Significant","Tissue enhanced: salivary gland","Prostasin","Tissue_enhanced_salivary_gland"
"36","CD46","OID20380","P15529","Cardiometabolic","Timepoint",3,8.90864531066873,2.96954843688958,12.0687882000752,2.34058841591568e-06,9.39298361631261e-05,"Significant","Low tissue specificity","Membrane cofactor protein","Low_tissue_specificity"
"37","THBD","OID20231","P07204","Cardiometabolic","Timepoint",3,12.0598158321889,4.01993861072962,12.0594855173566,2.36100811007858e-06,9.39298361631261e-05,"Significant","Low tissue specificity","Thrombomodulin","Low_tissue_specificity"
"38","IGF1R","OID21274","P08069","Oncology","Timepoint",3,7.71358758655727,2.57119586218576,11.8704128046977,2.81827265049263e-06,0.000109170982671715,"Significant","Low tissue specificity","Insulin-like growth factor 1 receptor","Low_tissue_specificity"
"39","HSPG2","OID20383","P98160","Cardiometabolic","Timepoint",3,22.9756150770372,7.65853835901239,11.8404178312001,2.89879643033907e-06,0.0001094109832169,"Significant","Low tissue specificity","Basement membrane-specific heparan sulfate proteoglycan core protein","Low_tissue_specificity"
"40","ADAM22","OID21001","Q9P0K1","Neurology","Timepoint",3,15.2546602679365,5.08488675597884,11.6644147525217,3.42149281219964e-06,0.000124778645259061,"Significant","Tissue enriched: brain","Disintegrin and metalloproteinase domain-containing protein 22","Tissue_enriched_brain"
"41","PDCD1","OID21396","Q15116","Oncology","Timepoint",3,12.1472142265619,4.04907140885397,11.622335726456,3.56026025875039e-06,0.000124778645259061,"Significant","Tissue enhanced: lymphoid tissue","Programmed cell death protein 1","Tissue_enhanced_lymphoid_tissue"
"42","SPP1","OID20322","P10451","Cardiometabolic","Timepoint",3,40.9374427406316,13.6458142468772,11.6327034966399,3.52554031320973e-06,0.000124778645259061,"Significant","Tissue enhanced: brain, gallbladder, kidney, placenta","Osteopontin","Tissue_enhanced_brain_gallbladder_kidney_placenta"
"43","FAS","OID20316","P25445","Cardiometabolic","Timepoint",3,8.29467171047368,2.76489057015789,11.3133854966184,4.77398329741758e-06,0.000163425660786016,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 6","Low_tissue_specificity"
"44","ROBO2","OID21007","Q9HCK4","Neurology","Timepoint",3,2.69978072961455,0.899926909871517,11.2355416898477,5.14228878479189e-06,0.00017203293389122,"Significant","Tissue enhanced: brain, retina","Roundabout homolog 2","Tissue_enhanced_brain_retina"
"45","ESAM","OID20270","Q96AP7","Cardiometabolic","Timepoint",3,10.1957381273498,3.39857937578328,11.1754196670726,5.44669429919866e-06,0.00017552038484502,"Significant","Low tissue specificity","Endothelial cell-selective adhesion molecule","Low_tissue_specificity"
"46","PAEP","OID20925","P09466","Neurology","Timepoint",3,28.3727379231145,9.45757930770485,11.1680979336991,5.48501202640687e-06,0.00017552038484502,"Significant","Tissue enriched: endometrium 1","Glycodelin","Tissue_enriched_endometrium_1"
"47","DDR1","OID21009","Q08345","Neurology","Timepoint",3,5.96737377443188,1.98912459147729,11.1331718164027,5.67165178176457e-06,0.00017763130686718,"Significant","Low tissue specificity","Epithelial discoidin domain-containing receptor 1","Low_tissue_specificity"
"48","CD93","OID20397","Q9NPY3","Cardiometabolic","Timepoint",3,8.37195108808979,2.7906503626966,11.0218262943536,6.31152491740075e-06,0.00019355343080029,"Significant","Tissue enhanced: placenta","Complement component C1q receptor","Tissue_enhanced_placenta"
"49","HAVCR2","OID21137","Q8TDQ0","Neurology","Timepoint",3,15.3722728564814,5.12409095216047,10.9487088925584,6.77173839047368e-06,0.000195846335765282,"Significant","Tissue enhanced: lymphoid tissue","Hepatitis A virus cellular receptor 2","Tissue_enhanced_lymphoid_tissue"
"50","NRP2","OID21081","O60462","Neurology","Timepoint",3,5.87785077861609,1.95928359287203,10.9466117031471,6.78543690491126e-06,0.000195846335765282,"Significant","Low tissue specificity","Neuropilin-2","Low_tissue_specificity"
"51","SPON2","OID20221","Q9BUD6","Cardiometabolic","Timepoint",3,17.7237584910573,5.90791949701909,10.9746187319236,6.60482914768264e-06,0.000195846335765282,"Significant","Tissue enhanced: endometrium 1","Spondin-2","Tissue_enhanced_endometrium_1"
"52","SPINT2","OID20720","O43291","Inflammation","Timepoint",3,10.5359438968328,3.51198129894427,10.7764592785551,7.99759548986007e-06,0.000226393472328347,"Significant","Low tissue specificity","Kunitz-type protease inhibitor 2","Low_tissue_specificity"
"53","TGFBR3","OID20255","Q03167","Cardiometabolic","Timepoint",3,8.90555924390556,2.96851974796852,10.7002558276109,8.61074303591344e-06,0.000239151202808766,"Significant","Low tissue specificity","Transforming growth factor beta receptor type 3","Low_tissue_specificity"
"54","VCAN","OID21026","P13611","Neurology","Timepoint",3,14.3624881322276,4.78749604407585,10.673256260555,8.83942622777633e-06,0.000240956211246051,"Significant","Tissue enhanced: lymphoid tissue, placenta","Versican core protein","Tissue_enhanced_lymphoid_tissue_placenta"
"55","NECTIN2","OID20222","Q92692","Cardiometabolic","Timepoint",3,16.1698179383839,5.38993931279464,10.595914233748,9.52974914429245e-06,0.000255050740734518,"Significant","Low tissue specificity","Nectin-2","Low_tissue_specificity"
"56","AXL","OID20363","P30530","Cardiometabolic","Timepoint",3,6.52853028138389,2.1761767604613,10.5662488912679,9.80904608616236e-06,0.000257837782836268,"Significant","Low tissue specificity","Tyrosine-protein kinase receptor UFO","Low_tissue_specificity"
"57","PLAUR","OID20764","Q03405","Inflammation","Timepoint",3,17.386731654596,5.79557721819866,10.2717950039288,1.30837170007846e-05,0.000332055714226808,"Significant","Tissue enriched: bone marrow","Urokinase plasminogen activator surface receptor","Tissue_enriched_bone_marrow"
"58","RGMB","OID21045","Q6NW40","Neurology","Timepoint",3,6.65315765477244,2.21771921825748,10.2759134234137,1.30308885901629e-05,0.000332055714226808,"Significant","Low tissue specificity","Repulsive guidance molecule B","Low_tissue_specificity"
"59","PODXL2","OID21487","Q9NZ53","Oncology","Timepoint",3,4.85689615478019,1.61896538492673,10.1875445380155,1.42141917573192e-05,0.000348721504446231,"Significant","Tissue enhanced: brain, pituitary gland","Podocalyxin-like protein 2","Tissue_enhanced_brain_pituitary_gland"
"60","WFDC2","OID21505","Q14508","Oncology","Timepoint",3,50.4884717023003,16.8294905674334,10.193102576268,1.41366052303722e-05,0.000348721504446231,"Significant","Tissue enhanced: cervix, salivary gland","WAP four-disulfide core domain protein 2","Tissue_enhanced_cervix_salivary_gland"
"61","ADAM15","OID20109","Q13444","Cardiometabolic","Timepoint",3,3.85212008286378,1.28404002762126,10.0142375203062,1.68668228662497e-05,0.000388350320598857,"Significant","Low tissue specificity","Disintegrin and metalloproteinase domain-containing protein 15","Low_tissue_specificity"
"62","EFEMP1","OID20414","Q12805","Cardiometabolic","Timepoint",3,8.0957206406161,2.69857354687203,10.0420227701948,1.64094625631072e-05,0.000388350320598857,"Significant","Low tissue specificity","EGF-containing fibulin-like extracellular matrix protein 1","Low_tissue_specificity"
"63","MFAP5","OID20239","Q13361","Cardiometabolic","Timepoint",3,12.357390766805,4.11913025560165,10.0131614902261,1.68847965477764e-05,0.000388350320598857,"Significant","Tissue enhanced: endometrium 1","Microfibrillar-associated protein 5","Tissue_enhanced_endometrium_1"
"64","RTN4R","OID21424","Q9BZR6","Oncology","Timepoint",3,10.8198615081409,3.60662050271362,10.0180239176381,1.68037324421015e-05,0.000388350320598857,"Significant","Tissue enhanced: brain, liver","Reticulon-4 receptor","Tissue_enhanced_brain_liver"
"65","CDH6","OID20157","P55285","Cardiometabolic","Timepoint",3,3.79200652979721,1.26400217659907,9.98726578114823,1.73233486295198e-05,0.000392307218194665,"Significant","Tissue enhanced: kidney","Cadherin-6","Tissue_enhanced_kidney"
"66","SCARA5","OID21058","Q6ZMJ2","Neurology","Timepoint",3,15.5107753744629,5.17025845815428,9.95179661109295,1.79431350262113e-05,0.000400186284220955,"Significant","Tissue enhanced: urinary bladder","Scavenger receptor class A member 5","Tissue_enhanced_urinary_bladder"
"67","TNFRSF10C","OID20265","O14798","Cardiometabolic","Timepoint",3,14.3875575703421,4.79585252344737,9.91938716072958,1.85294094998799e-05,0.000407093892295869,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Tumor necrosis factor receptor superfamily member 10C","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"68","HAVCR1","OID21422","Q96D42","Oncology","Timepoint",3,40.3767394424582,13.4589131474861,9.85210087509064,1.98103919417867e-05,0.000411859511372597,"Significant","Group enriched: intestine, kidney","Hepatitis A virus cellular receptor 1","Group_enriched_intestine_kidney"
"69","HGF","OID20656","P14210","Inflammation","Timepoint",3,74.6191021460572,24.8730340486857,9.83599297623589,2.013035478982e-05,0.000411859511372597,"Significant","Tissue enriched: placenta","Hepatocyte growth factor","Tissue_enriched_placenta"
"70","PTK7","OID20880","Q13308","Neurology","Timepoint",3,7.296398650274,2.43213288342467,9.87014192550882,1.94582364334722e-05,0.000411859511372597,"Significant","Low tissue specificity","Inactive tyrosine-protein kinase 7","Low_tissue_specificity"
"71","SCARF1","OID20297","Q14162","Cardiometabolic","Timepoint",3,13.0219582380635,4.34065274602116,9.82138618222076,2.04250980504073e-05,0.000411859511372597,"Significant","Tissue enhanced: lymphoid tissue","Scavenger receptor class F member 1","Tissue_enhanced_lymphoid_tissue"
"72","SMOC2","OID20730","Q9H3U7","Inflammation","Timepoint",3,16.1417729135046,5.38059097116821,9.88905032959184,1.9096059595003e-05,0.000411859511372597,"Significant","Low tissue specificity","SPARC-related modular calcium-binding protein 2","Low_tissue_specificity"
"73","TREM2","OID20731","Q9NZC2","Inflammation","Timepoint",3,10.0149409522275,3.33831365074252,9.83319330683448,2.0186506905774e-05,0.000411859511372597,"Significant","Tissue enhanced: brain, choroid plexus, lung","Triggering receptor expressed on myeloid cells 2","Tissue_enhanced_brain_choroid_plexus_lung"
"74","TNFRSF9","OID20985","Q07011","Neurology","Timepoint",3,27.3510167750573,9.11700559168575,9.77462991506083,2.13987865749726e-05,0.000425662349167023,"Significant","Tissue enriched: lymphoid tissue","Tumor necrosis factor receptor superfamily member 9","Tissue_enriched_lymphoid_tissue"
"75","DAG1","OID20774","Q14118","Inflammation","Timepoint",3,11.0721482656207,3.69071608854025,9.68343443572575,2.34377560645419e-05,0.000448223233570725,"Significant","Low tissue specificity","Dystroglycan 1","Low_tissue_specificity"
"76","TIMD4","OID20375","Q96H15","Cardiometabolic","Timepoint",3,16.8941919329845,5.63139731099484,9.69146767548436,2.32503753790016e-05,0.000448223233570725,"Significant","Group enriched: lymphoid tissue, testis","T-cell immunoglobulin and mucin domain-containing protein 4","Group_enriched_lymphoid_tissue_testis"
"77","TXNDC5","OID21012","Q8NBS9","Neurology","Timepoint",3,21.0537726961579,7.01792423205263,9.68306289929475,2.34464599082512e-05,0.000448223233570725,"Significant","Low tissue specificity","Thioredoxin domain-containing protein 5","Low_tissue_specificity"
"78","CD163","OID20360","Q86VB7","Cardiometabolic","Timepoint",3,10.4690418846796,3.48968062822652,9.64724681444784,2.43013230773214e-05,0.000458609584228425,"Significant","Tissue enhanced: lymphoid tissue","Scavenger receptor cysteine-rich type 1 protein M130","Tissue_enhanced_lymphoid_tissue"
"79","CCN4","OID21444","O95388","Oncology","Timepoint",3,16.6050317235356,5.53501057451187,9.55005174597946,2.67865850864235e-05,0.000471570510523486,"Significant","Low tissue specificity","CCN family member 4","Low_tissue_specificity"
"80","CD27","OID21527","P26842","Oncology","Timepoint",3,28.6232542907214,9.5410847635738,9.553179569683,2.67026668882584e-05,0.000471570510523486,"Significant","Tissue enriched: lymphoid tissue","CD27 antigen","Tissue_enriched_lymphoid_tissue"
"81","CD99L2","OID21122","Q8TCZ2","Neurology","Timepoint",3,8.87477104950466,2.95825701650155,9.54068798221818,2.7039437043682e-05,0.000471570510523486,"Significant","Tissue enhanced: skeletal muscle","CD99 antigen-like protein 2","Tissue_enhanced_skeletal_muscle"
"82","LTBR","OID20768","P36941","Inflammation","Timepoint",3,15.2651070623947,5.08836902079825,9.55883805601004,2.65515388219332e-05,0.000471570510523486,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 3","Low_tissue_specificity"
"83","TNFRSF1A","OID21155","P19438","Neurology","Timepoint",3,21.2387158960077,7.07957196533591,9.533667093114,2.7230634099522e-05,0.000471570510523486,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 1A","Low_tissue_specificity"
"84","VASN","OID20345","Q6EMK4","Cardiometabolic","Timepoint",3,2.83929665573684,0.946432218578947,9.5647166623899,2.63954637296254e-05,0.000471570510523486,"Significant","Low tissue specificity","Vasorin","Low_tissue_specificity"
"85","XCL1","OID21398","P47992","Oncology","Timepoint",3,14.9605753666052,4.98685845553508,9.59819953688581,2.55243296514126e-05,0.000471570510523486,"Significant","Tissue enhanced: lymphoid tissue","Lymphotactin","Tissue_enhanced_lymphoid_tissue"
"86","CALB1","OID21306","P05937","Oncology","Timepoint",3,58.2220611322198,19.4073537107399,9.49171506754291,2.84024583785966e-05,0.000478722158786722,"Significant","Tissue enriched: kidney","Calbindin","Tissue_enriched_kidney"
"87","CCL17","OID20745","Q92583","Inflammation","Timepoint",3,43.2462909145635,14.4154303048545,9.48414901891447,2.86192594926845e-05,0.000478722158786722,"Significant","Tissue enriched: lymphoid tissue","C-C motif chemokine 17","Tissue_enriched_lymphoid_tissue"
"88","FRZB","OID20968","Q92765","Neurology","Timepoint",3,27.731466900469,9.24382230015635,9.50366099987291,2.80635886224846e-05,0.000478722158786722,"Significant","Tissue enhanced: retina","Secreted frizzled-related protein 3","Tissue_enhanced_retina"
"89","MMP10","OID20687","P09238","Inflammation","Timepoint",3,18.2887367669164,6.09624558897214,9.46194777057237,2.92653076883986e-05,0.0004840284597452,"Significant","Tissue enriched: endometrium 1","Stromelysin-2","Tissue_enriched_endometrium_1"
"90","COLEC12","OID20738","Q5KU26","Inflammation","Timepoint",3,21.9495082789891,7.31650275966305,9.41646738035099,3.06360529724917e-05,0.000490176847559867,"Significant","Tissue enhanced: cervix","Collectin-12","Tissue_enhanced_cervix"
"91","IL6ST","OID20147","P40189","Cardiometabolic","Timepoint",3,3.65142377951858,1.21714125983953,9.42189836381743,3.04689517068617e-05,0.000490176847559867,"Significant","Low tissue specificity","Interleukin-6 receptor subunit beta","Low_tissue_specificity"
"92","TFF2","OID20787","Q03403","Inflammation","Timepoint",3,23.9171350751888,7.97237835839628,9.42567194553232,3.03533980664606e-05,0.000490176847559867,"Significant","Tissue enriched: stomach 1","Trefoil factor 2","Tissue_enriched_stomach_1"
"93","ACE2","OID20105","Q9BYF1","Cardiometabolic","Timepoint",3,45.0289563065077,15.0096521021692,9.36840153599202,3.21566914531458e-05,0.000508857185586094,"Significant","Tissue enhanced: gallbladder, intestine, kidney","Angiotensin-converting enzyme 2","Tissue_enhanced_gallbladder_intestine_kidney"
"94","IGF2R","OID21146","P11717","Neurology","Timepoint",3,2.48534359008669,0.828447863362229,9.35802755367703,3.24949561447642e-05,0.000508857185586094,"Significant","Tissue enhanced: skeletal muscle","Cation-independent mannose-6-phosphate receptor","Tissue_enhanced_skeletal_muscle"
"95","MMP7","OID20087","P09237","Cardiometabolic","Timepoint",3,15.1366108389814,5.04553694632714,9.28001165949845,3.51590442876553e-05,0.000544780138857144,"Significant","Tissue enhanced: gallbladder, salivary gland, urinary bladder","Matrilysin","Tissue_enhanced_gallbladder_salivary_gland_urinary_bladder"
"96","TNFRSF10B","OID20981","O14763","Neurology","Timepoint",3,28.7429061915155,9.58096873050517,9.23841631219933,3.66703028017737e-05,0.000562277976293864,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 10B","Low_tissue_specificity"
"97","ITGB6","OID20493","P18564","Inflammation","Timepoint",3,9.50991143191022,3.16997047730341,9.21601743965054,3.75116369644377e-05,0.000569248758883013,"Significant","Tissue enhanced: skeletal muscle, tongue","Integrin beta-6","Tissue_enhanced_skeletal_muscle_tongue"
"98","F2R","OID20691","P25116","Inflammation","Timepoint",3,17.7094414475108,5.90314714917027,9.17230206272187,3.92113347058862e-05,0.000586549982165299,"Significant","Tissue enhanced: lymphoid tissue","Proteinase-activated receptor 1","Tissue_enhanced_lymphoid_tissue"
"99","TNFRSF21","OID21052","O75509","Neurology","Timepoint",3,6.06380026970278,2.02126675656759,9.16635341558856,3.94486740722586e-05,0.000586549982165299,"Significant","Tissue enhanced: brain, urinary bladder","Tumor necrosis factor receptor superfamily member 21","Tissue_enhanced_brain_urinary_bladder"
"100","BSG","OID20626","P35613","Inflammation","Timepoint",3,6.15497979176315,2.05165993058772,9.0289173092181,4.53638373456848e-05,0.000667755685728481,"Significant","Low tissue specificity","Basigin","Low_tissue_specificity"
"101","RELT","OID21142","Q969Z4","Neurology","Timepoint",3,18.3803695502152,6.12678985007172,9.00412249504822,4.6524598814927e-05,0.000678061479758144,"Significant","Tissue enriched: bone marrow","Tumor necrosis factor receptor superfamily member 19L","Tissue_enriched_bone_marrow"
"102","CCDC80","OID20226","Q76M96","Cardiometabolic","Timepoint",3,12.9999417323731,4.33331391079102,8.94355711618581,4.94902007579987e-05,0.000714211524664453,"Significant","Low tissue specificity","Coiled-coil domain-containing protein 80","Low_tissue_specificity"
"103","REG1A","OID20415","P05451","Cardiometabolic","Timepoint",3,42.8941087619164,14.2980362539721,8.93022231600988,5.01688667485338e-05,0.000716976425765454,"Significant","Tissue enriched: pancreas","Lithostathine-1-alpha","Tissue_enriched_pancreas"
"104","SLAMF8","OID21214","Q9P0V8","Oncology","Timepoint",3,7.54115765948916,2.51371921982972,8.9099617391484,5.12183932170112e-05,0.000724937257840774,"Significant","Tissue enhanced: lymphoid tissue","SLAM family member 8","Tissue_enhanced_lymphoid_tissue"
"105","RSPO1","OID20938","Q2MKA7","Neurology","Timepoint",3,61.5496893744257,20.5165631248086,8.88224589856186,5.26908168121805e-05,0.000738675069976473,"Significant","Tissue enhanced: cervix, endometrium 1","R-spondin-1","Tissue_enhanced_cervix_endometrium_1"
"106","NPPC","OID20568","P23582","Inflammation","Timepoint",3,30.6894834507678,10.2298278169226,8.84757007361068,5.45945207771357e-05,0.000758142779093809,"Significant","Tissue enriched: brain","C-type natriuretic peptide","Tissue_enriched_brain"
"107","JAM2","OID21064","P57087","Neurology","Timepoint",3,13.7192479766749,4.57308265889164,8.76393075767037,5.94830457896253e-05,0.000818308816844191,"Significant","Tissue enhanced: placenta","Junctional adhesion molecule B","Tissue_enhanced_placenta"
