"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","Organ","Desc","Desc_Column"
"45","CALCA","OID20983","P01258","Neurology","Timepoint",3,18.8514144953572,6.28380483178572,14.6063832254999,0.00083494745722354,0.0229558598704703,"Significant","Group enriched: parathyroid gland, thyroid gland","Calcitonin","Group_enriched_parathyroid_gland_thyroid_gland"
"46","CD302","OID21328","Q8IX05","Oncology","Timepoint",3,2.44082448340659,0.813608161135531,15.0202105094461,0.000753467078226289,0.0229558598704703,"Significant","Tissue enhanced: liver","CD302 antigen","Tissue_enhanced_liver"
"47","CEACAM8","OID20102","P31997","Cardiometabolic","Timepoint",3,4.87691862054945,1.62563954018315,14.5722827244548,0.000842130728943882,0.0229558598704703,"Significant","Tissue enriched: bone marrow","Carcinoembryonic antigen-related cell adhesion molecule 8","Tissue_enriched_bone_marrow"
"48","CLEC4D","OID20609","Q8WXI8","Inflammation","Timepoint",3,6.54233550458792,2.1807785015293,15.3447935293857,0.000696278144735889,0.0229558598704703,"Significant","Tissue enriched: bone marrow","C-type lectin domain family 4 member D","Tissue_enriched_bone_marrow"
"49","LCN2","OID20392","P80188","Cardiometabolic","Timepoint",3,3.95402624362638,1.31800874787546,14.6638931457732,0.000823001738155459,0.0229558598704703,"Significant","Tissue enhanced: bone marrow, gallbladder, salivary gland","Neutrophil gelatinase-associated lipocalin","Tissue_enhanced_bone_marrow_gallbladder_salivary_gland"
"50","PTN","OID20083","P21246","Cardiometabolic","Timepoint",3,84.8739743362363,28.2913247787454,14.7706350920753,0.000801378088021565,0.0229558598704703,"Significant","Tissue enhanced: brain, parathyroid gland","Pleiotrophin","Tissue_enhanced_brain_parathyroid_gland"
"51","RARRES2","OID20373","Q99969","Cardiometabolic","Timepoint",3,3.9191573346978,1.3063857782326,14.6891007572892,0.000817831570212358,0.0229558598704703,"Significant","Tissue enhanced: adrenal gland, liver, pancreas","Retinoic acid receptor responder protein 2","Tissue_enhanced_adrenal_gland_liver_pancreas"
"52","RBP2","OID21365","P50120","Oncology","Timepoint",3,1.57058697450549,0.523528991501832,14.5859963936016,0.000839232904923348,0.0229558598704703,"Significant","Tissue enriched: intestine","Retinol-binding protein 2","Tissue_enriched_intestine"
"53","RGMB","OID21045","Q6NW40","Neurology","Timepoint",3,2.22878996700549,0.742929989001832,14.8789980242908,0.000780131670134915,0.0229558598704703,"Significant","Low tissue specificity","Repulsive guidance molecule B","Low_tissue_specificity"
"54","RSPO3","OID21415","Q9BXY4","Oncology","Timepoint",3,9.11101795052198,3.03700598350733,14.6120509582916,0.000833760813583096,0.0229558598704703,"Significant","Tissue enhanced: endometrium 1","R-spondin-3","Tissue_enhanced_endometrium_1"
"55","CD5","OID21449","P06127","Oncology","Timepoint",3,4.69908545513736,1.56636181837912,14.2838595382035,0.000906008020354153,0.0242480691992966,"Significant","Tissue enhanced: lymphoid tissue","T-cell surface glycoprotein CD5","Tissue_enhanced_lymphoid_tissue"
"56","RSPO1","OID20938","Q2MKA7","Neurology","Timepoint",3,24.3417641607693,8.11392138692309,14.1075724747447,0.000947972376775646,0.0249181310466741,"Significant","Tissue enhanced: cervix, endometrium 1","R-spondin-1","Tissue_enhanced_cervix_endometrium_1"
"57","NPPB","OID20049","P16860","Cardiometabolic","Timepoint",3,6.64366100593407,2.21455366864469,14.0302754453447,0.00096711964539052,0.0249754406669271,"Significant","Tissue enriched: heart muscle","Natriuretic peptides B","Tissue_enriched_heart_muscle"
"58","CD79B","OID20635","P40259","Inflammation","Timepoint",3,6.80179480076924,2.26726493358975,13.9157839998584,0.000996356326824631,0.0252868364325148,"Significant","Tissue enriched: lymphoid tissue","B-cell antigen receptor complex-associated protein beta chain","Tissue_enriched_lymphoid_tissue"
"59","CCL21","OID20686","O00585","Inflammation","Timepoint",3,14.4363656494231,4.81212188314103,13.7272680275703,0.00104688635208585,0.0261189272927182,"Significant","Tissue enriched: lymphoid tissue","C-C motif chemokine 21","Tissue_enriched_lymphoid_tissue"
"60","LIF","OID20824","P15018","Neurology","Timepoint",3,3.47106570326923,1.15702190108974,13.5160722546975,0.00110726597095701,0.0271649251541453,"Significant","Tissue enhanced: gallbladder, urinary bladder","Leukemia inhibitory factor","Tissue_enhanced_gallbladder_urinary_bladder"
"61","BAG3","OID20972","O95817","Neurology","Timepoint",3,1.79197721802198,0.59732573934066,13.2210519831874,0.00119890283675319,0.0276376069588474,"Significant","Tissue enhanced: brain, skeletal muscle","BAG family molecular chaperone regulator 3","Tissue_enhanced_brain_skeletal_muscle"
"62","CD93","OID20397","Q9NPY3","Cardiometabolic","Timepoint",3,2.10578048326923,0.701926827756411,13.3552152598579,0.00115612513171441,0.0276376069588474,"Significant","Tissue enhanced: placenta","Complement component C1q receptor","Tissue_enhanced_placenta"
"63","EDA2R","OID21451","Q9HAV5","Oncology","Timepoint",3,4.42913891513736,1.47637963837912,13.2126820923527,0.00120163508516728,0.0276376069588474,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 27","Low_tissue_specificity"
"64","FRZB","OID20968","Q92765","Neurology","Timepoint",3,10.1283270751374,3.37610902504579,13.2393658618997,0.00119295091091355,0.0276376069588474,"Significant","Tissue enhanced: retina","Secreted frizzled-related protein 3","Tissue_enhanced_retina"
"65","APOH","OID21072","P02749","Neurology","Timepoint",3,0.860085936483516,0.286695312161172,12.8772694444799,0.00131766638620628,0.0280787617339878,"Significant","Tissue enriched: liver","Beta-2-glycoprotein 1","Tissue_enriched_liver"
"66","CRX","OID20070","O43186","Cardiometabolic","Timepoint",3,2.92012546480769,0.973375154935898,12.9423191777957,0.00129412858748825,0.0280787617339878,"Significant","Tissue enriched: retina","Cone-rod homeobox protein","Tissue_enriched_retina"
"67","DDC","OID20215","P20711","Cardiometabolic","Timepoint",3,11.8848238546978,3.96160795156593,12.8481415501572,0.00132837544917764,0.0280787617339878,"Significant","Group enriched: intestine, kidney, retina","Aromatic-L-amino-acid decarboxylase","Group_enriched_intestine_kidney_retina"
"68","IL10RB","OID20696","Q08334","Inflammation","Timepoint",3,3.56752176978022,1.18917392326007,12.8295477070475,0.00133526720202388,0.0280787617339878,"Significant","Low tissue specificity","Interleukin-10 receptor subunit beta","Low_tissue_specificity"
"69","LAYN","OID20970","Q6UX15","Neurology","Timepoint",3,3.63071658326923,1.21023886108974,13.0978217938291,0.00123990928730059,0.0280787617339878,"Significant","Low tissue specificity","Layilin","Low_tissue_specificity"
"70","S100A11","OID20130","P31949","Cardiometabolic","Timepoint",3,6.78625362879121,2.2620845429304,12.8435711129834,0.00133006543374956,0.0280787617339878,"Significant","Tissue enhanced: esophagus","Protein S100-A11","Tissue_enhanced_esophagus"
"71","CD300LG","OID21130","Q6UXG3","Neurology","Timepoint",3,1.45025353307692,0.483417844358974,12.4449221801476,0.00148813514237796,0.0302702272115055,"Significant","Tissue enhanced: adipose tissue, breast, placenta","CMRF35-like molecule 9","Tissue_enhanced_adipose_tissue_breast_placenta"
"72","FSTL3","OID20782","O95633","Inflammation","Timepoint",3,3.96998433879121,1.3233281129304,12.3668941187748,0.00152170850408945,0.0302702272115055,"Significant","Low tissue specificity","Follistatin-related protein 3","Low_tissue_specificity"
"73","GDF15","OID20251","Q99988","Cardiometabolic","Timepoint",3,10.2238561106593,3.40795203688645,12.3668288651642,0.00152173696579579,0.0302702272115055,"Significant","Tissue enhanced: kidney, urinary bladder","Growth/differentiation factor 15","Tissue_enhanced_kidney_urinary_bladder"
"74","PAMR1","OID21153","Q6UXH9","Neurology","Timepoint",3,1.70788297228022,0.569294324093407,12.3926150318682,0.00151054024717191,0.0302702272115055,"Significant","Low tissue specificity","Inactive serine protease PAMR1","Low_tissue_specificity"
"75","SFRP1","OID20984","Q8N474","Neurology","Timepoint",3,103.347823425714,34.4492744752381,12.2792686205743,0.00156052098646997,0.0306278252277839,"Significant","Tissue enhanced: breast, choroid plexus","Secreted frizzled-related protein 1","Tissue_enhanced_breast_choroid_plexus"
"76","ASGR1","OID20990","P07306","Neurology","Timepoint",3,8.62941851315934,2.87647283771978,11.9971196754396,0.00169398472380664,0.0315019301239895,"Significant","Tissue enriched: liver","Asialoglycoprotein receptor 1","Tissue_enriched_liver"
"77","CD38","OID21316","P28907","Oncology","Timepoint",3,2.56913311162088,0.856377703873627,11.9176387123512,0.00173407169306982,0.0315019301239895,"Significant","Tissue enhanced: lymphoid tissue","ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1","Tissue_enhanced_lymphoid_tissue"
"78","HBEGF","OID21465","Q99075","Oncology","Timepoint",3,14.7361487097802,4.91204956992674,12.0015374788492,0.00169178994025054,0.0315019301239895,"Significant","Tissue enhanced: urinary bladder","Proheparin-binding EGF-like growth factor","Tissue_enhanced_urinary_bladder"
"79","HGF","OID20656","P14210","Inflammation","Timepoint",3,25.344506850522,8.448168950174,11.8363717671785,0.00177626372302386,0.0315019301239895,"Significant","Tissue enriched: placenta","Hepatocyte growth factor","Tissue_enriched_placenta"
"80","IGF1R","OID21274","P08069","Oncology","Timepoint",3,1.12344615516484,0.374482051721612,12.1349851631973,0.00162709941788348,0.0315019301239895,"Significant","Low tissue specificity","Insulin-like growth factor 1 receptor","Low_tissue_specificity"
"81","SEZ6L2","OID21289","Q6UXD5","Oncology","Timepoint",3,0.363198743049451,0.12106624768315,11.9223574946608,0.00173165960484407,0.0315019301239895,"Significant","Tissue enhanced: brain, pituitary gland","Seizure 6-like protein 2","Tissue_enhanced_brain_pituitary_gland"
"82","TNFRSF12A","OID21482","Q9NP84","Oncology","Timepoint",3,4.26246509513737,1.42082169837912,11.8474478931363,0.00177044003541712,0.0315019301239895,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 12A","Low_tissue_specificity"
"83","TNFRSF19","OID21446","Q9NS68","Oncology","Timepoint",3,3.00883525978022,1.00294508659341,12.0170245758145,0.00168412325662299,0.0315019301239895,"Significant","Tissue enhanced: salivary gland, skin 1","Tumor necrosis factor receptor superfamily member 19","Tissue_enhanced_salivary_gland_skin_1"
"84","FGFBP1","OID21507","Q14512","Oncology","Timepoint",3,40.7306009659066,13.5768669886355,11.7230411177298,0.00183721653144582,0.0318162674622148,"Significant","Tissue enhanced: esophagus, vagina","Fibroblast growth factor-binding protein 1","Tissue_enhanced_esophagus_vagina"
"85","SPINK4","OID20509","O60575","Inflammation","Timepoint",3,1.82996236129121,0.609987453763736,11.7463955858703,0.00182444936468745,0.0318162674622148,"Significant","Tissue enriched: intestine","Serine protease inhibitor Kazal-type 4","Tissue_enriched_intestine"
"86","NECTIN2","OID20222","Q92692","Cardiometabolic","Timepoint",3,4.3995146946978,1.4665048982326,11.6504547681692,0.00187759972881507,0.0321375209397184,"Significant","Low tissue specificity","Nectin-2","Low_tissue_specificity"
"87","SPP1","OID20322","P10451","Cardiometabolic","Timepoint",3,14.6337302489835,4.87791008299451,11.3733644714241,0.00204207851141696,0.0342043746267054,"Significant","Tissue enhanced: brain, gallbladder, kidney, placenta","Osteopontin","Tissue_enhanced_brain_gallbladder_kidney_placenta"
"88","TNFRSF1B","OID21145","P20333","Neurology","Timepoint",3,3.91279520373627,1.30426506791209,11.3689683940085,0.00204482674398782,0.0342043746267054,"Significant","Tissue enhanced: lymphoid tissue","Tumor necrosis factor receptor superfamily member 1B","Tissue_enhanced_lymphoid_tissue"
"89","MDK","OID21489","P21741","Oncology","Timepoint",3,40.8391737606594,13.6130579202198,10.9847664340561,0.00230348561135626,0.0380980991001845,"Significant","Tissue enhanced: ovary","Midkine","Tissue_enhanced_ovary"
"90","ANXA3","OID21036","P12429","Neurology","Timepoint",3,21.3449117331594,7.11497057771979,10.7950365361258,0.00244591678394485,0.0391346685431176,"Significant","Tissue enhanced: bone marrow","Annexin A3","Tissue_enhanced_bone_marrow"
"91","HYOU1","OID20300","Q9Y4L1","Cardiometabolic","Timepoint",3,4.56858634571429,1.5228621152381,10.8012275652993,0.00244110226157894,0.0391346685431176,"Significant","Tissue enhanced: liver","Hypoxia up-regulated protein 1","Tissue_enhanced_liver"
"92","NBL1","OID21486","P41271","Oncology","Timepoint",3,3.52303797835165,1.17434599278388,10.7960627355086,0.00244511794766237,0.0391346685431176,"Significant","Low tissue specificity","Neuroblastoma suppressor of tumorigenicity 1","Low_tissue_specificity"
"93","SMOC1","OID21461","Q9H4F8","Oncology","Timepoint",3,30.7136082205495,10.2378694068498,10.7549553427444,0.00247736841844018,0.0392116807735909,"Significant","Tissue enhanced: brain, liver","SPARC-related modular calcium-binding protein 1","Tissue_enhanced_brain_liver"
"94","ADGRB3","OID20974","O60242","Neurology","Timepoint",3,3.56588635263736,1.18862878421245,10.5002556762336,0.00268919513107493,0.0401029542844664,"Significant","Group enriched: brain, pituitary gland","Adhesion G protein-coupled receptor B3","Group_enriched_brain_pituitary_gland"
"95","COL18A1","OID20332","P39060","Cardiometabolic","Timepoint",3,1.97018302304945,0.656727674349817,10.3997046773421,0.00277887319090732,0.0401029542844664,"Significant","Tissue enhanced: liver","Collagen alpha-1(XVIII) chain","Tissue_enhanced_liver"
"96","COLEC12","OID20738","Q5KU26","Inflammation","Timepoint",3,2.75347228942308,0.917824096474359,10.4375506103898,0.00274469741076001,0.0401029542844664,"Significant","Tissue enhanced: cervix","Collectin-12","Tissue_enhanced_cervix"
"97","CTSS","OID21056","P25774","Neurology","Timepoint",3,1.0149237470055,0.338307915668498,10.4115774287644,0.00276809617670705,0.0401029542844664,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Cathepsin S","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"98","DSC2","OID21079","Q02487","Neurology","Timepoint",3,3.11222775340659,1.03740925113553,10.4846920999902,0.00270284213583283,0.0401029542844664,"Significant","Tissue enhanced: esophagus, vagina","Desmocollin-2","Tissue_enhanced_esophagus_vagina"
"99","PIGR","OID21102","P01833","Neurology","Timepoint",3,7.36793628912088,2.45597876304029,10.5189713803695,0.00267289538391402,0.0401029542844664,"Significant","Tissue enhanced: intestine, salivary gland","Polymeric immunoglobulin receptor","Tissue_enhanced_intestine_salivary_gland"
"100","PLAUR","OID20764","Q03405","Inflammation","Timepoint",3,3.2247830245055,1.07492767483517,10.6166155480366,0.00258978551842386,0.0401029542844664,"Significant","Tissue enriched: bone marrow","Urokinase plasminogen activator surface receptor","Tissue_enriched_bone_marrow"
"101","SPINT1","OID21109","O43278","Neurology","Timepoint",3,1.82010534612637,0.606701782042125,10.4026792513784,0.00277616833896193,0.0401029542844664,"Significant","Tissue enhanced: esophagus","Kunitz-type protease inhibitor 1","Tissue_enhanced_esophagus"
"102","SPINT2","OID20720","O43291","Inflammation","Timepoint",3,6.20429065978022,2.06809688659341,10.5949647913869,0.0026079382184996,0.0401029542844664,"Significant","Low tissue specificity","Kunitz-type protease inhibitor 2","Low_tissue_specificity"
"103","RNASET2","OID20321","O00584","Cardiometabolic","Timepoint",3,2.1727580946978,0.724252698232601,10.3624444267005,0.00281302891000369,0.0402017335487905,"Significant","Low tissue specificity","Ribonuclease T2","Low_tissue_specificity"
"104","JAM2","OID21064","P57087","Neurology","Timepoint",3,2.38055261263736,0.793517537545788,10.2875752659952,0.0028832229115812,0.0408086935177647,"Significant","Tissue enhanced: placenta","Junctional adhesion molecule B","Tissue_enhanced_placenta"
"105","TNFRSF6B","OID20964","O95407","Neurology","Timepoint",3,7.51036161054945,2.50345387018315,10.1247842994869,0.00304337380440103,0.0426652022864601,"Significant","Tissue enhanced: lung","Tumor necrosis factor receptor superfamily member 6B","Tissue_enhanced_lung"
"106","VTCN1","OID21164","Q7Z7D3","Oncology","Timepoint",3,1.72154039513736,0.573846798379121,10.0450591730925,0.00312576202197161,0.0434068084560586,"Significant","Tissue enhanced: breast, fallopian tube, pancreas","V-set domain-containing T-cell activation inhibitor 1","Tissue_enhanced_breast_fallopian_tube_pancreas"
"107","CD55","OID20377","P08174","Cardiometabolic","Timepoint",3,0.889740174697803,0.296580058232601,9.98249136901993,0.00319233252594586,0.0437589127102666,"Significant","Low tissue specificity","Complement decay-accelerating factor","Low_tissue_specificity"
"108","NTproBNP","OID20125","NTproBNP","Cardiometabolic","Timepoint",3,8.11034140593407,2.70344713531136,9.96562575067756,0.00321057239993804,0.0437589127102666,"Significant","Tissue enhanced: brain","N-terminal prohormone of brain natriuretic peptide","Tissue_enhanced_brain"
