"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","Organ","Desc","Desc_Column"
"12","CCL16","OID20334","O15467","Cardiometabolic","Timepoint",3,25.5106364565186,8.5035454855062,9.30915048522014,7.32798151089893e-05,0.00898899065336935,"Significant","Tissue enriched: liver","C-C motif chemokine 16","Tissue_enriched_liver"
"13","XCL1","OID21398","P47992","Oncology","Timepoint",3,13.8122478847372,4.60408262824573,8.46627985845767,0.00015579832262022,0.0176411639151511,"Significant","Tissue enhanced: lymphoid tissue","Lymphotactin","Tissue_enhanced_lymphoid_tissue"
"14","CCL22","OID20765","O00626","Inflammation","Timepoint",3,8.56219748081491,2.8540658269383,8.05291962688167,0.000227647750870873,0.0239355349487089,"Significant","Group enriched: intestine, lymphoid tissue, skin 1, urinary bladder","C-C motif chemokine 22","Group_enriched_intestine_lymphoid_tissue_skin_1_urinary_bladder"
"15","CA6","OID21096","P23280","Neurology","Timepoint",3,6.26977436744612,2.08992478914871,7.91417287121267,0.000258917738704755,0.0240651900656012,"Significant","Tissue enriched: salivary gland","Carbonic anhydrase 6","Tissue_enriched_salivary_gland"
"16","IL2RA","OID20267","P01589","Cardiometabolic","Timepoint",3,6.55027552425531,2.18342517475177,7.90318630157966,0.000261578152886969,0.0240651900656012,"Significant","Tissue enhanced: adipose tissue, lymphoid tissue, urinary bladder","Interleukin-2 receptor subunit alpha","Tissue_enhanced_adipose_tissue_lymphoid_tissue_urinary_bladder"
"17","KITLG","OID20196","P21583","Cardiometabolic","Timepoint",3,6.88957460478168,2.29652486826056,7.68672291058786,0.000320241606398885,0.0267953783654161,"Significant","Low tissue specificity","Kit ligand","Low_tissue_specificity"
"18","RELT","OID21142","Q969Z4","Neurology","Timepoint",3,13.7469353863802,4.58231179546007,7.6184900614758,0.000341458596382856,0.0267953783654161,"Significant","Tissue enriched: bone marrow","Tumor necrosis factor receptor superfamily member 19L","Tissue_enriched_bone_marrow"
"19","SCGB1A1","OID20688","P11684","Inflammation","Timepoint",3,29.5468741078376,9.84895803594586,7.60487697609396,0.000345864258792735,0.0267953783654161,"Significant","Tissue enriched: lung","Uteroglobin","Tissue_enriched_lung"
"20","CD27","OID21527","P26842","Oncology","Timepoint",3,17.7100892440885,5.90336308136282,7.44362848697642,0.000402800595809252,0.028383084751565,"Significant","Tissue enriched: lymphoid tissue","CD27 antigen","Tissue_enriched_lymphoid_tissue"
"21","SNCG","OID20971","O76070","Neurology","Timepoint",3,16.354335174911,5.45144505830367,7.43809007279052,0.000404921725395969,0.028383084751565,"Significant","Tissue enhanced: adrenal gland, brain","Gamma-synuclein","Tissue_enhanced_adrenal_gland_brain"
"22","COL6A3","OID20292","P12111","Cardiometabolic","Timepoint",3,25.6055148543131,8.53517161810436,7.2189416901063,0.000498932642559804,0.0284852148541183,"Significant","Tissue enhanced: smooth muscle","Collagen alpha-3(VI) chain","Tissue_enhanced_smooth_muscle"
"23","OGN","OID21123","P20774","Neurology","Timepoint",3,15.0053692058636,5.00178973528786,7.23142033620609,0.000493011592564121,0.0284852148541183,"Significant","Tissue enhanced: cervix","Mimecan","Tissue_enhanced_cervix"
"24","SCARF1","OID20297","Q14162","Cardiometabolic","Timepoint",3,6.87400734504589,2.29133578168196,7.24627917979223,0.000486056599100541,0.0284852148541183,"Significant","Tissue enhanced: lymphoid tissue","Scavenger receptor class F member 1","Tissue_enhanced_lymphoid_tissue"
"25","SFRP1","OID20984","Q8N474","Neurology","Timepoint",3,190.527546242589,63.5091820808631,7.24858031549677,0.000484988688113057,0.0284852148541183,"Significant","Tissue enhanced: breast, choroid plexus","Secreted frizzled-related protein 1","Tissue_enhanced_breast_choroid_plexus"
"26","TNFRSF13C","OID20480","Q96RJ3","Inflammation","Timepoint",3,7.54980244894798,2.51660081631599,7.21017731488479,0.000503135588455894,0.0284852148541183,"Significant","Group enriched: intestine, lymphoid tissue","Tumor necrosis factor receptor superfamily member 13C","Group_enriched_intestine_lymphoid_tissue"
"27","FCN2","OID20382","Q15485","Cardiometabolic","Timepoint",3,5.60729687852315,1.86909895950772,7.09370248171975,0.000562632770886259,0.0306739051386879,"Significant","Tissue enriched: liver","Ficolin-2","Tissue_enriched_liver"
"28","ADA2","OID20394","Q9NZK5","Cardiometabolic","Timepoint",3,10.4877655726213,3.49592185754044,7.04691694042227,0.000588556193820219,0.0306852530489335,"Significant","Tissue enhanced: lymphoid tissue","Adenosine deaminase 2","Tissue_enhanced_lymphoid_tissue"
"29","TIMD4","OID20375","Q96H15","Cardiometabolic","Timepoint",3,16.2441376688117,5.41471255627057,7.01914116306873,0.000604532838599913,0.0306852530489335,"Significant","Group enriched: lymphoid tissue, testis","T-cell immunoglobulin and mucin domain-containing protein 4","Group_enriched_lymphoid_tissue_testis"
"30","EDA2R","OID21451","Q9HAV5","Oncology","Timepoint",3,21.7268483908775,7.24228279695916,6.97922559366729,0.00062828839854894,0.0308280174221347,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 27","Low_tissue_specificity"
"31","SIT1","OID20462","Q9Y3P8","Inflammation","Timepoint",3,4.70549261970588,1.56849753990196,6.90670183225459,0.000673974229004829,0.0320029053256487,"Significant","Tissue enriched: lymphoid tissue","Signaling threshold-regulating transmembrane adapter 1","Tissue_enriched_lymphoid_tissue"
"32","IL19","OID20158","Q9UHD0","Cardiometabolic","Timepoint",3,37.6787364914532,12.5595788304844,6.7588714609435,0.000778151504986319,0.0357949692293707,"Significant","Group enriched: cervix, salivary gland","Interleukin-19","Group_enriched_cervix_salivary_gland"
"33","CCL3","OID20610","P10147","Inflammation","Timepoint",3,11.3471890677159,3.7823963559053,6.70798523514181,0.000817784495214696,0.0363874567499068,"Significant","Tissue enhanced: bone marrow, lung, lymphoid tissue","C-C motif chemokine 3","Tissue_enhanced_bone_marrow_lung_lymphoid_tissue"
"34","CXCL17","OID20622","Q6UXB2","Inflammation","Timepoint",3,7.59420229276665,2.53140076425555,6.66239710611687,0.000855078169408283,0.0363874567499068,"Significant","Group enriched: esophagus, lung, salivary gland, stomach 1","C-X-C motif chemokine 17","Group_enriched_esophagus_lung_salivary_gland_stomach_1"
"35","PRCP","OID20337","P42785","Cardiometabolic","Timepoint",3,7.67698687220484,2.55899562406828,6.6503920251248,0.000865190887395881,0.0363874567499068,"Significant","Low tissue specificity","Lysosomal Pro-X carboxypeptidase","Low_tissue_specificity"
"36","HYOU1","OID20300","Q9Y4L1","Cardiometabolic","Timepoint",3,4.3742572673154,1.4580857557718,6.6202186084767,0.000891162232341997,0.0364386335002061,"Significant","Tissue enhanced: liver","Hypoxia up-regulated protein 1","Tissue_enhanced_liver"
"37","CTSS","OID21056","P25774","Neurology","Timepoint",3,4.30571895882075,1.43523965294025,6.50668381832971,0.000996396894225158,0.0386428707256061,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Cathepsin S","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"38","NPPC","OID20568","P23582","Inflammation","Timepoint",3,16.4736472839723,5.4912157613241,6.50548562457163,0.000997574108405593,0.0386428707256061,"Significant","Tissue enriched: brain","C-type natriuretic peptide","Tissue_enriched_brain"
"39","COL18A1","OID20332","P39060","Cardiometabolic","Timepoint",3,4.27038516596301,1.42346172198767,6.3485427223388,0.00116502149065852,0.0438389763521706,"Significant","Tissue enhanced: liver","Collagen alpha-1(XVIII) chain","Tissue_enhanced_liver"
"40","UXS1","OID21189","Q8NBZ7","Oncology","Timepoint",3,4.44264130770756,1.48088043590252,6.32608546445475,0.00119127653130898,0.0438389763521706,"Significant","Low tissue specificity","UDP-glucuronic acid decarboxylase 1","Low_tissue_specificity"
"41","VEGFA","OID20650","P15692","Inflammation","Timepoint",3,12.8128726760374,4.27095755867914,6.23957367727142,0.00129832012792083,0.0466128592268162,"Significant","Low tissue specificity","Vascular endothelial growth factor A","Low_tissue_specificity"
"42","CXCL13","OID21024","O43927","Neurology","Timepoint",3,9.14304244610555,3.04768081536852,6.16653784391431,0.0013964791502613,0.0489432692663009,"Significant","Tissue enriched: lymphoid tissue","C-X-C motif chemokine 13","Tissue_enriched_lymphoid_tissue"
"43","CCL23","OID20693","P55773","Inflammation","Timepoint",3,10.7401940920463,3.58006469734877,6.13462754458072,0.00144176349790436,0.0490733516130041,"Significant","Low tissue specificity","C-C motif chemokine 23","Low_tissue_specificity"
"44","GDNF","OID20861","P39905","Neurology","Timepoint",3,5.54327942345432,1.84775980781811,6.11738502652521,0.00146686648843219,0.0490733516130041,"Significant","Tissue enhanced: skeletal muscle","Glial cell line-derived neurotrophic factor","Tissue_enhanced_skeletal_muscle"
