"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","Organ","Desc","Desc_Column"
"15","PRCP","OID20337","P42785","Cardiometabolic","Timepoint",3,11.2992128689658,3.76640428965527,9.87765130076155,3.48543112500749e-05,0.00321020116964891,"Significant","Low tissue specificity","Lysosomal Pro-X carboxypeptidase","Low_tissue_specificity"
"16","SCARF1","OID20297","Q14162","Cardiometabolic","Timepoint",3,11.3793650623248,3.7931216874416,9.87640184708436,3.48934909744447e-05,0.00321020116964891,"Significant","Tissue enhanced: lymphoid tissue","Scavenger receptor class F member 1","Tissue_enhanced_lymphoid_tissue"
"17","PDCD1","OID21396","Q15116","Oncology","Timepoint",3,8.6864201025812,2.89547336752707,9.76842748032373,3.84583855575324e-05,0.00333004373768751,"Significant","Tissue enhanced: lymphoid tissue","Programmed cell death protein 1","Tissue_enhanced_lymphoid_tissue"
"18","KITLG","OID20196","P21583","Cardiometabolic","Timepoint",3,8.49042854919657,2.83014284973219,9.64251910438373,4.30983845951347e-05,0.00348697470964144,"Significant","Low tissue specificity","Kit ligand","Low_tissue_specificity"
"19","UXS1","OID21189","Q8NBZ7","Oncology","Timepoint",3,7.25557789947863,2.41852596649288,9.59473368041044,4.50085050836871e-05,0.00348697470964144,"Significant","Low tissue specificity","UDP-glucuronic acid decarboxylase 1","Low_tissue_specificity"
"20","CD27","OID21527","P26842","Oncology","Timepoint",3,20.0175821082863,6.67252736942877,9.27566864087493,6.0239370144457e-05,0.00420371709547561,"Significant","Tissue enriched: lymphoid tissue","CD27 antigen","Tissue_enriched_lymphoid_tissue"
"21","CTSS","OID21056","P25774","Neurology","Timepoint",3,6.4807759755,2.1602586585,9.33098269251112,5.72572681689808e-05,0.00420371709547561,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Cathepsin S","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"22","SFRP1","OID20984","Q8N474","Neurology","Timepoint",3,218.810313067722,72.936771022574,9.22992545456724,6.28272935465104e-05,0.00420371709547561,"Significant","Tissue enhanced: breast, choroid plexus","Secreted frizzled-related protein 1","Tissue_enhanced_breast_choroid_plexus"
"23","ADA2","OID20394","Q9NZK5","Cardiometabolic","Timepoint",3,12.2474608304231,4.08248694347436,8.9108812462588,8.44127930609618e-05,0.00496396295089789,"Significant","Tissue enhanced: lymphoid tissue","Adenosine deaminase 2","Tissue_enhanced_lymphoid_tissue"
"24","COL18A1","OID20332","P39060","Cardiometabolic","Timepoint",3,5.69248540430769,1.89749513476923,8.77415214356268,9.59032140445043e-05,0.00496396295089789,"Significant","Tissue enhanced: liver","Collagen alpha-1(XVIII) chain","Tissue_enhanced_liver"
"25","COL6A3","OID20292","P12111","Cardiometabolic","Timepoint",3,28.8206490392692,9.60688301308974,8.79290712332514,9.42354238980451e-05,0.00496396295089789,"Significant","Tissue enhanced: smooth muscle","Collagen alpha-3(VI) chain","Tissue_enhanced_smooth_muscle"
"26","FCN2","OID20382","Q15485","Cardiometabolic","Timepoint",3,7.2670915366923,2.4223638455641,8.75907623120134,9.72660665530714e-05,0.00496396295089789,"Significant","Tissue enriched: liver","Ficolin-2","Tissue_enriched_liver"
"27","IL2RA","OID20267","P01589","Cardiometabolic","Timepoint",3,7.84726354899145,2.61575451633048,8.75327910973436,9.77954657445916e-05,0.00496396295089789,"Significant","Tissue enhanced: adipose tissue, lymphoid tissue, urinary bladder","Interleukin-2 receptor subunit alpha","Tissue_enhanced_adipose_tissue_lymphoid_tissue_urinary_bladder"
"28","NPPC","OID20568","P23582","Inflammation","Timepoint",3,21.0568699703248,7.01895665677493,8.81168329504264,9.25959176684966e-05,0.00496396295089789,"Significant","Tissue enriched: brain","C-type natriuretic peptide","Tissue_enriched_brain"
"29","PRL","OID21033","P01236","Neurology","Timepoint",3,30.7646711816197,10.2548903938732,8.96268153845112,8.04419360983522e-05,0.00496396295089789,"Significant","Tissue enriched: pituitary gland","Prolactin","Tissue_enriched_pituitary_gland"
"30","TIMD4","OID20375","Q96H15","Cardiometabolic","Timepoint",3,20.0173501840299,6.6724500613433,8.6555954941329,0.00010718070017901,0.00525899968878345,"Significant","Group enriched: lymphoid tissue, testis","T-cell immunoglobulin and mucin domain-containing protein 4","Group_enriched_lymphoid_tissue_testis"
"31","MSLN","OID21380","Q13421","Oncology","Timepoint",3,20.0001662303248,6.66672207677492,8.60119025231033,0.000112809080912511,0.00535661184203924,"Significant","Group enriched: fallopian tube, lung","Mesothelin","Group_enriched_fallopian_tube_lung"
"32","SMOC1","OID21461","Q9H4F8","Oncology","Timepoint",3,63.5529519396196,21.1843173132065,8.4228593174712,0.000133510170437113,0.00614146784010718,"Significant","Tissue enhanced: brain, liver","SPARC-related modular calcium-binding protein 1","Tissue_enhanced_brain_liver"
"33","EDA2R","OID21451","Q9HAV5","Oncology","Timepoint",3,24.2422744777308,8.08075815924358,8.16001717291573,0.000171491085137402,0.00742455521536045,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 27","Low_tissue_specificity"
"34","TNFRSF10C","OID20265","O14798","Cardiometabolic","Timepoint",3,7.03080557541453,2.34360185847151,8.18615989580345,0.000167255323583918,0.00742455521536045,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Tumor necrosis factor receptor superfamily member 10C","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"35","FAS","OID20316","P25445","Cardiometabolic","Timepoint",3,8.86125906257691,2.95375302085897,8.0971750508531,0.000182135191016267,0.00766008574788413,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 6","Low_tissue_specificity"
"36","CCL3","OID20610","P10147","Inflammation","Timepoint",3,14.5923883620812,4.86412945402706,7.96879974330907,0.000206066975239677,0.00842584965424458,"Significant","Tissue enhanced: bone marrow, lung, lymphoid tissue","C-C motif chemokine 3","Tissue_enhanced_bone_marrow_lung_lymphoid_tissue"
"37","CRHBP","OID20747","P24387","Inflammation","Timepoint",3,10.8027064726453,3.60090215754843,7.88608421447183,0.000223197560682984,0.00878793996846347,"Significant","Tissue enriched: liver","Corticotropin-releasing factor-binding protein","Tissue_enriched_liver"
"38","SPON2","OID20221","Q9BUD6","Cardiometabolic","Timepoint",3,19.4409512006923,6.48031706689743,7.86924507808097,0.000226862580707617,0.00878793996846347,"Significant","Tissue enhanced: endometrium 1","Spondin-2","Tissue_enhanced_endometrium_1"
"39","CCL23","OID20693","P55773","Inflammation","Timepoint",3,15.7095997053248,5.23653323510825,7.7761731253183,0.000248278279935023,0.00937091354011162,"Significant","Low tissue specificity","C-C motif chemokine 23","Low_tissue_specificity"
"40","CRH","OID21257","P06850","Oncology","Timepoint",3,12.281446433453,4.09381547781766,7.64744802415713,0.000281414499934268,0.0103247798105288,"Significant","Tissue enriched: brain","Corticoliberin","Tissue_enriched_brain"
"41","FCRL5","OID21111","Q96RD9","Neurology","Timepoint",3,16.3363241337991,5.44544137793304,7.60057720533823,0.000294592902202589,0.0103247798105288,"Significant","Tissue enriched: lymphoid tissue","Fc receptor-like protein 5","Tissue_enriched_lymphoid_tissue"
"42","IL19","OID20158","Q9UHD0","Cardiometabolic","Timepoint",3,39.0741395762692,13.0247131920897,7.61386033676991,0.00029079434773259,0.0103247798105288,"Significant","Group enriched: cervix, salivary gland","Interleukin-19","Group_enriched_cervix_salivary_gland"
"43","TNFRSF14","OID20783","Q92956","Inflammation","Timepoint",3,11.4483623196923,3.81612077323076,7.53061626729052,0.000315467409567438,0.0107992564391458,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 14","Low_tissue_specificity"
"44","CXCL13","OID21024","O43927","Neurology","Timepoint",3,11.6978985072308,3.89929950241025,7.38545830090775,0.000363825701027241,0.0121716234525477,"Significant","Tissue enriched: lymphoid tissue","C-X-C motif chemokine 13","Tissue_enriched_lymphoid_tissue"
"45","WFDC2","OID21505","Q14508","Oncology","Timepoint",3,36.5208252860812,12.1736084286937,7.32295001843842,0.000386963252332301,0.0126579979429588,"Significant","Tissue enhanced: cervix, salivary gland","WAP four-disulfide core domain protein 2","Tissue_enhanced_cervix_salivary_gland"
"46","IL17C","OID20477","Q9P0M4","Inflammation","Timepoint",3,19.9570958219786,6.65236527399287,7.26034252328942,0.000411672317323852,0.0131735141543633,"Significant","Tissue enhanced: endometrium 1, urinary bladder","Interleukin-17C","Tissue_enhanced_endometrium_1_urinary_bladder"
"47","CALB1","OID21306","P05937","Oncology","Timepoint",3,64.1906815635,21.3968938545,7.17892698799301,0.000446276506215697,0.0134916278046977,"Significant","Tissue enriched: kidney","Calbindin","Tissue_enriched_kidney"
"48","HYOU1","OID20300","Q9Y4L1","Cardiometabolic","Timepoint",3,4.64088476924787,1.54696158974929,7.15221817901785,0.000458275400974786,0.0134916278046977,"Significant","Tissue enhanced: liver","Hypoxia up-regulated protein 1","Tissue_enhanced_liver"
"49","SIT1","OID20462","Q9Y3P8","Inflammation","Timepoint",3,4.74680021449145,1.58226673816382,7.16412258819123,0.000452886527302648,0.0134916278046977,"Significant","Tissue enriched: lymphoid tissue","Signaling threshold-regulating transmembrane adapter 1","Tissue_enriched_lymphoid_tissue"
"50","TXNDC5","OID21012","Q8NBS9","Neurology","Timepoint",3,13.1565340708632,4.38551135695441,7.17870960129832,0.000446372839437036,0.0134916278046977,"Significant","Low tissue specificity","Thioredoxin domain-containing protein 5","Low_tissue_specificity"
"51","ACP5","OID20314","P13686","Cardiometabolic","Timepoint",3,8.99740128011965,2.99913376003988,7.10773919254049,0.000479006132907843,0.0138254319145166,"Significant","Tissue enhanced: lung","Tartrate-resistant acid phosphatase type 5","Tissue_enhanced_lung"
"52","LGMN","OID20773","Q99538","Inflammation","Timepoint",3,9.3384953314658,3.11283177715527,7.03180357073773,0.000516676905693258,0.0143499699090656,"Significant","Low tissue specificity","Legumain","Low_tissue_specificity"
"53","VEGFA","OID20650","P15692","Inflammation","Timepoint",3,16.0624867781325,5.35416225937749,7.04110772527538,0.000511900503784539,0.0143499699090656,"Significant","Low tissue specificity","Vascular endothelial growth factor A","Low_tissue_specificity"
"54","IL12B","OID20666","P29460","Inflammation","Timepoint",3,10.1493475136581,3.38311583788604,6.95817935712678,0.000556142639139388,0.0148843993602396,"Significant","Tissue enhanced: lymphoid tissue","Interleukin-12 subunit beta","Tissue_enhanced_lymphoid_tissue"
"55","OGN","OID21123","P20774","Neurology","Timepoint",3,13.9324769902692,4.64415899675641,6.96805151888299,0.00055067405422244,0.0148843993602396,"Significant","Tissue enhanced: cervix","Mimecan","Tissue_enhanced_cervix"
"56","TNFRSF13C","OID20480","Q96RJ3","Inflammation","Timepoint",3,7.52030110507693,2.50676703502564,6.93893260778022,0.000566966818170935,0.0149031277919217,"Significant","Group enriched: intestine, lymphoid tissue","Tumor necrosis factor receptor superfamily member 13C","Group_enriched_intestine_lymphoid_tissue"
"57","CCL17","OID20745","Q92583","Inflammation","Timepoint",3,22.4921017632991,7.49736725443304,6.8270993862306,0.000634337470476937,0.0160990475265871,"Significant","Tissue enriched: lymphoid tissue","C-C motif chemokine 17","Tissue_enriched_lymphoid_tissue"
"58","MZB1","OID20732","Q8WU39","Inflammation","Timepoint",3,13.3620304696966,4.45401015656553,6.84108275223979,0.00062547784075653,0.0160990475265871,"Significant","Tissue enhanced: intestine, lymphoid tissue","Marginal zone B- and B1-cell-specific protein","Tissue_enhanced_intestine_lymphoid_tissue"
"59","GZMA","OID20663","P12544","Inflammation","Timepoint",3,5.07755328699145,1.69251776233048,6.79246890916553,0.00065684377752817,0.0163876956020588,"Significant","Tissue enhanced: lymphoid tissue","Granzyme A","Tissue_enhanced_lymphoid_tissue"
"60","LCN2","OID20392","P80188","Cardiometabolic","Timepoint",3,14.6023091827863,4.8674363942621,6.77546409185612,0.000668196925468356,0.0163930979048237,"Significant","Tissue enhanced: bone marrow, gallbladder, salivary gland","Neutrophil gelatinase-associated lipocalin","Tissue_enhanced_bone_marrow_gallbladder_salivary_gland"
"61","CD300LF","OID21469","Q8TDQ1","Oncology","Timepoint",3,20.6791362952308,6.89304543174359,6.63025717074457,0.000773840043006213,0.017524500666233,"Significant","Tissue enhanced: bone marrow, lung, lymphoid tissue","CMRF35-like molecule 1","Tissue_enhanced_bone_marrow_lung_lymphoid_tissue"
"62","CTSB","OID20276","P07858","Cardiometabolic","Timepoint",3,17.410583676953,5.80352789231766,6.67243451578192,0.000741479332340473,0.017524500666233,"Significant","Low tissue specificity","Cathepsin B","Low_tissue_specificity"
"63","HSPG2","OID20383","P98160","Cardiometabolic","Timepoint",3,13.641163175953,4.54705439198433,6.64873861170504,0.000759483432669554,0.017524500666233,"Significant","Low tissue specificity","Basement membrane-specific heparan sulfate proteoglycan core protein","Low_tissue_specificity"
"64","IL12A_IL12B","OID21327","P29459_P29460","Oncology","Timepoint",3,12.1393322394786,4.04644407982621,6.65945733379677,0.000751283849126415,0.017524500666233,"Significant",NA,NA,NA
"65","LTBR","OID20768","P36941","Inflammation","Timepoint",3,12.6497098195812,4.2165699398604,6.64472094560932,0.000762580727480517,0.017524500666233,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 3","Low_tissue_specificity"
"66","EFNA4","OID20935","P52798","Neurology","Timepoint",3,11.2900000159145,3.76333333863817,6.56527396178255,0.000826594789594881,0.0184355686406616,"Significant","Tissue enhanced: skin 1","Ephrin-A4","Tissue_enhanced_skin_1"
"67","CCL13","OID20655","Q99616","Inflammation","Timepoint",3,11.6605246147308,3.88684153824359,6.50406535984347,0.000879700523779138,0.0189976715959166,"Significant","Tissue enhanced: intestine, urinary bladder","C-C motif chemokine 13","Tissue_enhanced_intestine_urinary_bladder"
"68","COLEC12","OID20738","Q5KU26","Inflammation","Timepoint",3,13.5424111596923,4.51413705323077,6.49092192299359,0.000891558471550553,0.0189976715959166,"Significant","Tissue enhanced: cervix","Collectin-12","Tissue_enhanced_cervix"
"69","HGF","OID20656","P14210","Inflammation","Timepoint",3,49.2847199408632,16.4282399802877,6.47795261083731,0.00090342188295799,0.0189976715959166,"Significant","Tissue enriched: placenta","Hepatocyte growth factor","Tissue_enriched_placenta"
"70","IGFBPL1","OID20155","Q8WX77","Cardiometabolic","Timepoint",3,14.197373782453,4.73245792748433,6.48095748534039,0.000900658742440846,0.0189976715959166,"Significant","Tissue enriched: thyroid gland","Insulin-like growth factor-binding protein-like 1","Tissue_enriched_thyroid_gland"
"71","TNFRSF10B","OID20981","O14763","Neurology","Timepoint",3,23.3770230267479,7.79234100891596,6.45907466783626,0.000920983446715456,0.0190941920220444,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 10B","Low_tissue_specificity"
"72","CD79B","OID20635","P40259","Inflammation","Timepoint",3,18.526645593812,6.17554853127065,6.36934430009395,0.00100942929155509,0.0206372210717929,"Significant","Tissue enriched: lymphoid tissue","B-cell antigen receptor complex-associated protein beta chain","Tissue_enriched_lymphoid_tissue"
"73","CALB2","OID20801","P22676","Neurology","Timepoint",3,1.39924189857692,0.466413966192308,6.34258116879285,0.00103748079623331,0.0206374558385869,"Significant","Tissue enhanced: adipose tissue, brain, breast","Calretinin","Tissue_enhanced_adipose_tissue_brain_breast"
"74","SIGLEC10","OID20537","Q96LC7","Inflammation","Timepoint",3,9.33737710319658,3.11245903439886,6.35094439765621,0.00102862916378126,0.0206374558385869,"Significant","Tissue enhanced: lymphoid tissue","Sialic acid-binding Ig-like lectin 10","Tissue_enhanced_lymphoid_tissue"
"75","CDH3","OID21008","P22223","Neurology","Timepoint",3,10.4954708917991,3.49849029726638,6.28839393063526,0.00109677940276231,0.0215261237448817,"Significant","Tissue enhanced: choroid plexus, ovary","Cadherin-3","Tissue_enhanced_choroid_plexus_ovary"
"76","GP6","OID21091","Q9HCN6","Neurology","Timepoint",3,13.3979705751196,4.46599019170655,6.25896267211881,0.001130449034354,0.0216106620593388,"Significant","Tissue enhanced: testis","Platelet glycoprotein VI","Tissue_enhanced_testis"
"77","NRP2","OID21081","O60462","Neurology","Timepoint",3,3.19983520745299,1.06661173581766,6.2652689621183,0.0011231454554027,0.0216106620593388,"Significant","Low tissue specificity","Neuropilin-2","Low_tissue_specificity"
"78","NECTIN2","OID20222","Q92692","Cardiometabolic","Timepoint",3,9.15805727042307,3.05268575680769,6.20382290898417,0.0011964448843382,0.0225790624326389,"Significant","Low tissue specificity","Nectin-2","Low_tissue_specificity"
"79","CD83","OID20565","Q01151","Inflammation","Timepoint",3,4.2829852756453,1.42766175854843,6.17431878219375,0.00123338609869786,0.0229815738896613,"Significant","Tissue enhanced: bone marrow","CD83 antigen","Tissue_enhanced_bone_marrow"
"80","CTSL","OID20228","P07711","Cardiometabolic","Timepoint",3,11.0887109464914,3.69623698216381,6.09827125334265,0.00133415602327117,0.0242887734615226,"Significant","Tissue enhanced: placenta","Procathepsin L","Tissue_enhanced_placenta"
"81","EGLN1","OID20572","Q9GZT9","Inflammation","Timepoint",3,17.1054693681196,5.70182312270655,6.0965432093511,0.00133654256140172,0.0242887734615226,"Significant","Tissue enhanced: skeletal muscle","Egl nine homolog 1","Tissue_enhanced_skeletal_muscle"
"82","JAM2","OID21064","P57087","Neurology","Timepoint",3,7.23818056491452,2.41272685497151,6.07139865561872,0.00137177379970303,0.0243283257007574,"Significant","Tissue enhanced: placenta","Junctional adhesion molecule B","Tissue_enhanced_placenta"
"83","SCGB1A1","OID20688","P11684","Inflammation","Timepoint",3,23.7428497352478,7.91428324508261,6.07445480557397,0.00136744078223217,0.0243283257007574,"Significant","Tissue enriched: lung","Uteroglobin","Tissue_enriched_lung"
"84","CGREF1","OID20152","Q99674","Cardiometabolic","Timepoint",3,16.4937043004231,5.49790143347436,6.02235849730333,0.00144328311462261,0.0247036365665637,"Significant","Tissue enhanced: brain, salivary gland","Cell growth regulator with EF hand domain protein 1","Tissue_enhanced_brain_salivary_gland"
"85","IL10RB","OID20696","Q08334","Inflammation","Timepoint",3,5.210566286953,1.73685542898433,6.03458818766344,0.00142509596131025,0.0247036365665637,"Significant","Low tissue specificity","Interleukin-10 receptor subunit beta","Low_tissue_specificity"
"86","PRSS8","OID20763","Q16651","Inflammation","Timepoint",3,8.57504435678632,2.85834811892877,6.02961338274224,0.00143246532094635,0.0247036365665637,"Significant","Tissue enhanced: salivary gland","Prostasin","Tissue_enhanced_salivary_gland"
"87","ADAM22","OID21001","Q9P0K1","Neurology","Timepoint",3,7.70345650886325,2.56781883628775,5.97030522298177,0.00152342552276424,0.0249164707723218,"Significant","Tissue enriched: brain","Disintegrin and metalloproteinase domain-containing protein 22","Tissue_enriched_brain"
"88","ANXA3","OID21036","P12429","Neurology","Timepoint",3,21.0257004945,7.00856683149999,5.9722208556986,0.00152039591162219,0.0249164707723218,"Significant","Tissue enhanced: bone marrow","Annexin A3","Tissue_enhanced_bone_marrow"
"89","CTSZ","OID20365","Q9UBR2","Cardiometabolic","Timepoint",3,4.60284337191453,1.53428112397151,6.00055290521597,0.00147631010839317,0.0249164707723218,"Significant","Low tissue specificity","Cathepsin Z","Low_tissue_specificity"
"90","TFPI2","OID21512","P48307","Oncology","Timepoint",3,27.7505568464231,9.25018561547436,5.98342616555305,0.00150279912698562,0.0249164707723218,"Significant","Tissue enriched: placenta","Tissue factor pathway inhibitor 2","Tissue_enriched_placenta"
"91","FCRL1","OID20172","Q96LA6","Cardiometabolic","Timepoint",3,3.37954826572222,1.12651608857407,5.9472345710319,0.00156040749683253,0.025240877311401,"Significant","Group enriched: bone marrow, intestine, lymphoid tissue","Fc receptor-like protein 1","Group_enriched_bone_marrow_intestine_lymphoid_tissue"
"92","CPXM1","OID21479","Q96SM3","Oncology","Timepoint",3,3.90930433078632,1.30310144359544,5.87013339810178,0.00169089381659095,0.0255828453109823,"Significant","Tissue enhanced: gallbladder","Probable carboxypeptidase X1","Tissue_enhanced_gallbladder"
"93","EPHA1","OID20677","P21709","Inflammation","Timepoint",3,8.07788952813247,2.69262984271082,5.90910385060269,0.00162358332758738,0.0255828453109823,"Significant","Group enriched: esophagus, parathyroid gland","Ephrin type-A receptor 1","Group_enriched_esophagus_parathyroid_gland"
"94","GPR37","OID20095","O15354","Cardiometabolic","Timepoint",3,28.2879329958077,9.42931099860257,5.89878900191917,0.00164112457791611,0.0255828453109823,"Significant","Group enriched: brain, retina","Prosaposin receptor GPR37","Group_enriched_brain_retina"
"95","GYS1","OID20097","P13807","Cardiometabolic","Timepoint",3,19.4432629856923,6.48108766189743,5.8951874158824,0.00164729552699502,0.0255828453109823,"Significant","Group enriched: heart muscle, skeletal muscle, tongue","Glycogen [starch] synthase, muscle","Group_enriched_heart_muscle_skeletal_muscle_tongue"
"96","NRP1","OID20390","O14786","Cardiometabolic","Timepoint",3,3.22678599295299,1.07559533098433,5.87394537661635,0.00168418396088935,0.0255828453109823,"Significant","Low tissue specificity","Neuropilin-1","Low_tissue_specificity"
"97","RARRES2","OID20373","Q99969","Cardiometabolic","Timepoint",3,20.7630376229231,6.92101254097436,5.8631793857913,0.0017032057340192,0.0255828453109823,"Significant","Tissue enhanced: adrenal gland, liver, pancreas","Retinoic acid receptor responder protein 2","Tissue_enhanced_adrenal_gland_liver_pancreas"
"98","SPINT2","OID20720","O43291","Inflammation","Timepoint",3,5.29336266780769,1.76445422260256,5.87170581708475,0.0016881226902111,0.0255828453109823,"Significant","Low tissue specificity","Kunitz-type protease inhibitor 2","Low_tissue_specificity"
"99","CD5","OID21449","P06127","Oncology","Timepoint",3,5.7678691211453,1.92262304038177,5.82989535515521,0.00176343359891931,0.0259577425760922,"Significant","Tissue enhanced: lymphoid tissue","T-cell surface glycoprotein CD5","Tissue_enhanced_lymphoid_tissue"
"100","TIE1","OID20303","P35590","Cardiometabolic","Timepoint",3,4.430151453,1.476717151,5.83330400655239,0.00175716544725926,0.0259577425760922,"Significant","Low tissue specificity","Tyrosine-protein kinase receptor Tie-1","Low_tissue_specificity"
"101","GFRA1","OID21457","P56159","Oncology","Timepoint",3,13.4052925081581,4.4684308360527,5.77373708691857,0.00187010457215524,0.0272553854476487,"Significant","Low tissue specificity","GDNF family receptor alpha-1","Low_tissue_specificity"
"102","GPC1","OID21438","P35052","Oncology","Timepoint",3,9.9675161516923,3.32250538389743,5.74940028727372,0.00191838725287705,0.027684961139559,"Significant","Tissue enhanced: skin 1","Glypican-1","Tissue_enhanced_skin_1"
"103","SPINK1","OID21097","P00995","Neurology","Timepoint",3,47.2074212762223,15.7358070920741,5.73793234673689,0.00194158478250189,0.0277019176446808,"Significant","Tissue enriched: pancreas","Serine protease inhibitor Kazal-type 1","Tissue_enriched_pancreas"
"104","TNFRSF8","OID21049","P28908","Neurology","Timepoint",3,9.60855257392308,3.20285085797436,5.73029210263513,0.0019572007031568,0.0277019176446808,"Significant","Tissue enhanced: adipose tissue","Tumor necrosis factor receptor superfamily member 8","Tissue_enhanced_adipose_tissue"
"105","HBEGF","OID21465","Q99075","Oncology","Timepoint",3,9.46630995236324,3.15543665078775,5.70584621061295,0.00200804560849581,0.0279312169102992,"Significant","Tissue enhanced: urinary bladder","Proheparin-binding EGF-like growth factor","Tissue_enhanced_urinary_bladder"
"106","LDLR","OID20240","P01130","Cardiometabolic","Timepoint",3,10.6389087047479,3.54630290158262,5.69533518673176,0.00203032622921332,0.0279312169102992,"Significant","Tissue enhanced: adrenal gland","Low-density lipoprotein receptor","Tissue_enhanced_adrenal_gland"
"107","SPARC","OID21511","P09486","Oncology","Timepoint",3,17.4210822658248,5.80702742194159,5.69558983428004,0.00202978342741275,0.0279312169102992,"Significant","Tissue enhanced: placenta","SPARC","Tissue_enhanced_placenta"
