"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","Organ","Desc","Desc_Column"
"24","C1QA","OID20654","P02745","Inflammation","Timepoint",3,10.5563324216704,3.51877747389012,10.4577003769801,4.0223271380816e-05,0.00236834621890245,"Significant","Tissue enhanced: lymphoid tissue","Complement C1q subcomponent subunit A","Tissue_enhanced_lymphoid_tissue"
"25","SDC1","OID20169","P18827","Cardiometabolic","Timepoint",3,32.6482804956064,10.8827601652021,10.4683005142246,3.98885448960574e-05,0.00236834621890245,"Significant","Tissue enhanced: esophagus, liver, skin 1","Syndecan-1","Tissue_enhanced_esophagus_liver_skin_1"
"26","CCL4","OID20695","P13236","Inflammation","Timepoint",3,13.1350814055728,4.37836046852426,9.75561322874674,7.05417834990511e-05,0.00364741397833512,"Significant","Tissue enhanced: bone marrow","C-C motif chemokine 4","Tissue_enhanced_bone_marrow"
"27","FAS","OID20316","P25445","Cardiometabolic","Timepoint",3,6.97699433720608,2.32566477906869,9.79194196361667,6.8492938595289e-05,0.00364741397833512,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 6","Low_tissue_specificity"
"28","FCRL5","OID21111","Q96RD9","Neurology","Timepoint",3,11.5934718914633,3.86449063048776,9.73285553535355,7.18580199536131e-05,0.00364741397833512,"Significant","Tissue enriched: lymphoid tissue","Fc receptor-like protein 5","Tissue_enriched_lymphoid_tissue"
"29","SCARB2","OID20943","Q14108","Neurology","Timepoint",3,8.85254963742583,2.95084987914194,9.82177233827396,6.68574105872822e-05,0.00364741397833512,"Significant","Low tissue specificity","Lysosome membrane protein 2","Low_tissue_specificity"
"30","RBP5","OID21369","P82980","Oncology","Timepoint",3,21.2694710672473,7.08982368908242,9.68212131509812,7.48862140889383e-05,0.00367441690463057,"Significant","Tissue enhanced: kidney, liver","Retinol-binding protein 5","Tissue_enhanced_kidney_liver"
"31","NEFL","OID20871","P07196","Neurology","Timepoint",3,29.835621000785,9.94520700026167,9.63513604421163,7.78105004667124e-05,0.0036947437640968,"Significant","Tissue enriched: brain","Neurofilament light polypeptide","Tissue_enriched_brain"
"32","BCL2L11","OID20513","O43521-2","Inflammation","Timepoint",3,2.91593892836184,0.97197964278728,9.47350988095641,8.88219232207618e-05,0.00408580846815504,"Significant","Low tissue specificity","Bcl-2-like protein 11","Low_tissue_specificity"
"33","ACE2","OID20105","Q9BYF1","Cardiometabolic","Timepoint",3,37.2302300925212,12.4100766975071,9.33160100650581,9.98429187050886e-05,0.00445359928284517,"Significant","Tissue enhanced: gallbladder, intestine, kidney","Angiotensin-converting enzyme 2","Tissue_enhanced_gallbladder_intestine_kidney"
"34","AKT3","OID21197","Q9Y243","Oncology","Timepoint",3,2.41770995474765,0.805903318249217,9.04477704386609,0.000126746756810506,0.0054873890007372,"Significant","Tissue enhanced: brain","RAC-gamma serine/threonine-protein kinase","Tissue_enhanced_brain"
"35","RELT","OID21142","Q969Z4","Neurology","Timepoint",3,8.63023534706525,2.87674511568842,9.00099887427335,0.0001314817516174,0.00552974681088036,"Significant","Tissue enriched: bone marrow","Tumor necrosis factor receptor superfamily member 19L","Tissue_enriched_bone_marrow"
"36","FAP","OID20330","Q12884","Cardiometabolic","Timepoint",3,1.19076870326681,0.396922901088938,8.91929735914448,0.000140822941953439,0.00575809362654063,"Significant","Tissue enhanced: endometrium 1, smooth muscle","Prolyl endopeptidase FAP","Tissue_enhanced_endometrium_1_smooth_muscle"
"37","TNFRSF14","OID20783","Q92956","Inflammation","Timepoint",3,7.77928182743057,2.59309394247686,8.80166129144826,0.000155517045342262,0.00618705650658944,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 14","Low_tissue_specificity"
"38","CALB1","OID21306","P05937","Oncology","Timepoint",3,30.9342358882399,10.3114119627466,8.52972044816019,0.000196008702276,0.00759275815132295,"Significant","Tissue enriched: kidney","Calbindin","Tissue_enriched_kidney"
"39","HLA-E","OID20532","P13747","Inflammation","Timepoint",3,2.00616267672461,0.668720892241536,8.31841022277923,0.000235071576053174,0.00865063399875682,"Significant","Low tissue specificity","HLA class I histocompatibility antigen, alpha chain E","Low_tissue_specificity"
"40","IGF1R","OID21274","P08069","Oncology","Timepoint",3,2.69572831344301,0.898576104481004,8.34452878798808,0.000229829001637365,0.00865063399875682,"Significant","Low tissue specificity","Insulin-like growth factor 1 receptor","Low_tissue_specificity"
"41","CD99L2","OID21122","Q8TCZ2","Neurology","Timepoint",3,3.96674718171629,1.3222490605721,8.24476590664695,0.000250541802063436,0.00899506177164338,"Significant","Tissue enhanced: skeletal muscle","CD99 antigen-like protein 2","Tissue_enhanced_skeletal_muscle"
"42","COL6A3","OID20292","P12111","Cardiometabolic","Timepoint",3,13.7746041457755,4.59153471525851,8.20157357347993,0.000260109778962459,0.00911622844363667,"Significant","Tissue enhanced: smooth muscle","Collagen alpha-3(VI) chain","Tissue_enhanced_smooth_muscle"
"43","GUCA2A","OID21101","Q02747","Neurology","Timepoint",3,6.01005449168145,2.00335149722715,8.06527278095041,0.000292904136838726,0.010026857893642,"Significant","Tissue enriched: intestine","Guanylin","Tissue_enriched_intestine"
"44","CSF3","OID20491","P09919","Inflammation","Timepoint",3,9.70223659287919,3.23407886429306,8.03479861639608,0.000300814116792936,0.0100635995436182,"Significant","Tissue enhanced: lung, urinary bladder","Granulocyte colony-stimulating factor","Tissue_enhanced_lung_urinary_bladder"
"45","CCL24","OID20772","O00175","Inflammation","Timepoint",3,33.2993446796736,11.0997815598912,7.94578425294129,0.000325231254431543,0.0106386757005163,"Significant","Group enriched: intestine, lymphoid tissue","C-C motif chemokine 24","Group_enriched_intestine_lymphoid_tissue"
"46","CTSF","OID21500","Q9UBX1","Oncology","Timepoint",3,4.22551393243889,1.4085046441463,7.84182007513146,0.000356410370328431,0.0111858117971686,"Significant","Low tissue specificity","Cathepsin F","Low_tissue_specificity"
"47","EDA2R","OID21451","Q9HAV5","Oncology","Timepoint",3,14.0717023920917,4.69056746403055,7.83945341043485,0.000357155675588945,0.0111858117971686,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 27","Low_tissue_specificity"
"48","ENPP5","OID20736","Q9UJA9","Inflammation","Timepoint",3,2.68905294940291,0.896350983134305,7.71823721003284,0.000397606370279523,0.0121932620219054,"Significant","Tissue enriched: epididymis","Ectonucleotide pyrophosphatase/phosphodiesterase family member 5","Tissue_enriched_epididymis"
"49","TNFRSF12A","OID21482","Q9NP84","Oncology","Timepoint",3,11.2224140435345,3.74080468117816,7.69059213266694,0.000407488969447251,0.0122413012862521,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 12A","Low_tissue_specificity"
"50","PTGDS","OID20408","P41222","Cardiometabolic","Timepoint",3,3.60216117593444,1.20072039197815,7.57376178961934,0.000452193080134717,0.0133125642791661,"Significant","Tissue enhanced: brain, heart muscle, testis","Prostaglandin-H2 D-isomerase","Tissue_enhanced_brain_heart_muscle_testis"
"51","CDNF","OID21318","Q49AH0","Oncology","Timepoint",3,4.4352685494825,1.4784228498275,7.48632577243018,0.000489006371757921,0.0139308516139259,"Significant","Tissue enhanced: skeletal muscle, tongue","Cerebral dopamine neurotrophic factor","Tissue_enhanced_skeletal_muscle_tongue"
"52","COL1A1","OID20335","P02452","Cardiometabolic","Timepoint",3,1.30149649100399,0.433832163667996,7.47924464983163,0.000492122475491949,0.0139308516139259,"Significant","Tissue enhanced: cervix, gallbladder","Collagen alpha-1(I) chain","Tissue_enhanced_cervix_gallbladder"
"53","SORCS2","OID21262","Q96PQ0","Oncology","Timepoint",3,2.15358615769388,0.717862052564627,7.3915830232226,0.000532473836586895,0.0147887073104889,"Significant","Tissue enhanced: brain","VPS10 domain-containing receptor SorCS2","Tissue_enhanced_brain"
"54","EPHA1","OID20677","P21709","Inflammation","Timepoint",3,9.11754119585246,3.03918039861749,7.37077687064736,0.000542552199202579,0.0147895710597444,"Significant","Group enriched: esophagus, parathyroid gland","Ephrin type-A receptor 1","Group_enriched_esophagus_parathyroid_gland"
"55","IGSF8","OID20167","Q969P0","Cardiometabolic","Timepoint",3,5.82831497607526,1.94277165869175,7.18950081670871,0.000639320421294292,0.0168049939311642,"Significant","Tissue enhanced: brain","Immunoglobulin superfamily member 8","Tissue_enhanced_brain"
"56","SCARF1","OID20297","Q14162","Cardiometabolic","Timepoint",3,7.0473523577637,2.3491174525879,7.19418412474453,0.000636604461923682,0.0168049939311642,"Significant","Tissue enhanced: lymphoid tissue","Scavenger receptor class F member 1","Tissue_enhanced_lymphoid_tissue"
"57","CLSTN2","OID20664","Q9H4D0","Inflammation","Timepoint",3,6.35587084566783,2.11862361522261,7.15335491233158,0.000660696149087924,0.0168060905697447,"Significant","Group enriched: adipose tissue, brain, ovary","Calsyntenin-2","Group_enriched_adipose_tissue_brain_ovary"
"58","SCGB1A1","OID20688","P11684","Inflammation","Timepoint",3,10.4036234842488,3.46787449474959,7.15086414519444,0.000662196503427439,0.0168060905697447,"Significant","Tissue enriched: lung","Uteroglobin","Tissue_enriched_lung"
"59","CCL17","OID20745","Q92583","Inflammation","Timepoint",3,14.3039046861787,4.76796822872624,7.12411459289183,0.00067853698196549,0.0169289226686983,"Significant","Tissue enriched: lymphoid tissue","C-C motif chemokine 17","Tissue_enriched_lymphoid_tissue"
"60","PREB","OID20439","Q9HCU5","Inflammation","Timepoint",3,3.51089098953384,1.17029699651128,7.10116517916005,0.000692893583339937,0.0169989892446065,"Significant","Low tissue specificity","Prolactin regulatory element-binding protein","Low_tissue_specificity"
"61","LAG3","OID21315","P18627","Oncology","Timepoint",3,4.80257728963362,1.60085909654454,7.03230628986925,0.000737916731527833,0.0178067775214585,"Significant","Tissue enhanced: lymphoid tissue, ovary","Lymphocyte activation gene 3 protein","Tissue_enhanced_lymphoid_tissue_ovary"
"62","HAVCR1","OID21422","Q96D42","Oncology","Timepoint",3,32.1004224258081,10.7001408086027,6.94544955681018,0.00079913097521729,0.0189729160567718,"Significant","Group enriched: intestine, kidney","Hepatitis A virus cellular receptor 1","Group_enriched_intestine_kidney"
"63","CLC","OID20126","Q05315","Cardiometabolic","Timepoint",3,7.28826410369127,2.42942136789709,6.90995932565575,0.000825657554812971,0.0192915542965824,"Significant","Tissue enriched: bone marrow","Galectin-10","Tissue_enriched_bone_marrow"
"64","CD59","OID20339","P13987","Cardiometabolic","Timepoint",3,5.79132093881322,1.93044031293774,6.72587008992701,0.00097889559281782,0.0225145986348099,"Significant","Low tissue specificity","CD59 glycoprotein","Low_tissue_specificity"
"65","CD300LG","OID21130","Q6UXG3","Neurology","Timepoint",3,2.30748689549876,0.769162298499588,6.64204327108438,0.00105831073091677,0.0238737694414115,"Significant","Tissue enhanced: adipose tissue, breast, placenta","CMRF35-like molecule 9","Tissue_enhanced_adipose_tissue_breast_placenta"
"66","ISLR2","OID20889","Q6UXK2","Neurology","Timepoint",3,2.97969593680591,0.993231978935302,6.61868481486364,0.00108162444928714,0.0238737694414115,"Significant","Group enriched: brain, testis","Immunoglobulin superfamily containing leucine-rich repeat protein 2","Group_enriched_brain_testis"
"67","PTN","OID20083","P21246","Cardiometabolic","Timepoint",3,39.1126128203986,13.0375376067995,6.6137230647062,0.00108664575582511,0.0238737694414115,"Significant","Tissue enhanced: brain, parathyroid gland","Pleiotrophin","Tissue_enhanced_brain_parathyroid_gland"
"68","APLP1","OID20164","P51693","Cardiometabolic","Timepoint",3,2.30234983310685,0.76744994436895,6.48216487327514,0.00122911087682313,0.0262210320388934,"Significant","Tissue enriched: brain","Amyloid beta precursor like protein 1","Tissue_enriched_brain"
"69","CXADR","OID20561","P78310","Inflammation","Timepoint",3,10.0481496066887,3.34938320222957,6.48333124264871,0.00122776507476972,0.0262210320388934,"Significant","Low tissue specificity","Coxsackievirus and adenovirus receptor","Low_tissue_specificity"
"70","TREM2","OID20731","Q9NZC2","Inflammation","Timepoint",3,9.5922118204387,3.19740394014623,6.4501403606322,0.00126667333914041,0.0266363307887811,"Significant","Tissue enhanced: brain, choroid plexus, lung","Triggering receptor expressed on myeloid cells 2","Tissue_enhanced_brain_choroid_plexus_lung"
"71","FCER2","OID21133","P06734","Neurology","Timepoint",3,4.56191348815318,1.52063782938439,6.40507727996249,0.00132158181427698,0.0266488826111741,"Significant","Tissue enriched: lymphoid tissue","Low affinity immunoglobulin epsilon Fc receptor","Tissue_enriched_lymphoid_tissue"
"72","GPC1","OID21438","P35052","Oncology","Timepoint",3,4.97044409278311,1.65681469759437,6.41079078697595,0.00131448387305559,0.0266488826111741,"Significant","Tissue enhanced: skin 1","Glypican-1","Tissue_enhanced_skin_1"
"73","TNFRSF19","OID21446","Q9NS68","Oncology","Timepoint",3,6.65716048435646,2.21905349478549,6.4252729802808,0.00129667114467944,0.0266488826111741,"Significant","Tissue enhanced: salivary gland, skin 1","Tumor necrosis factor receptor superfamily member 19","Tissue_enhanced_salivary_gland_skin_1"
"74","F2R","OID20691","P25116","Inflammation","Timepoint",3,3.60586940208426,1.20195646736142,6.3884633338651,0.00134245091923585,0.0267038885556105,"Significant","Tissue enhanced: lymphoid tissue","Proteinase-activated receptor 1","Tissue_enhanced_lymphoid_tissue"
"75","GRN","OID21159","P28799","Neurology","Timepoint",3,3.67678076925232,1.22559358975077,6.37042722965551,0.00136549841702835,0.0268001822648764,"Significant","Low tissue specificity","Progranulin","Low_tissue_specificity"
"76","DSG3","OID21460","P32926","Oncology","Timepoint",3,2.73997355230862,0.913324517436208,6.2974416692639,0.00146308879348066,0.0277560846176317,"Significant","Tissue enhanced: esophagus, lymphoid tissue, vagina","Desmoglein-3","Tissue_enhanced_esophagus_lymphoid_tissue_vagina"
"77","PRSS8","OID20763","Q16651","Inflammation","Timepoint",3,10.2455399974806,3.4151799991602,6.2932440485876,0.0014689195174299,0.0277560846176317,"Significant","Tissue enhanced: salivary gland","Prostasin","Tissue_enhanced_salivary_gland"
"78","TNFRSF10C","OID20265","O14798","Cardiometabolic","Timepoint",3,3.67334480973656,1.22444826991219,6.2919149483746,0.00147077078816255,0.0277560846176317,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Tumor necrosis factor receptor superfamily member 10C","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"79","AGRN","OID20786","O00468","Inflammation","Timepoint",3,3.73715782066308,1.24571927355436,6.21625936568029,0.00158029169660027,0.0294454351569063,"Significant","Low tissue specificity","Agrin","Low_tissue_specificity"
"80","CCL13","OID20655","Q99616","Inflammation","Timepoint",3,11.675730874633,3.89191029154432,6.16347748975922,0.00166174451471396,0.0301986163661599,"Significant","Tissue enhanced: intestine, urinary bladder","C-C motif chemokine 13","Tissue_enhanced_intestine_urinary_bladder"
"81","LRIG1","OID21429","Q96JA1","Oncology","Timepoint",3,5.61106623095331,1.87035541031777,6.16433279990184,0.00166039006515668,0.0301986163661599,"Significant","Tissue enhanced: pancreas","Leucine-rich repeats and immunoglobulin-like domains protein 1","Tissue_enhanced_pancreas"
"82","MSLN","OID21380","Q13421","Oncology","Timepoint",3,24.1950899507776,8.06502998359254,6.13220512162501,0.00171207120225638,0.0304002106319447,"Significant","Group enriched: fallopian tube, lung","Mesothelin","Group_enriched_fallopian_tube_lung"
"83","MYOC","OID21121","Q99972","Neurology","Timepoint",3,7.51682892449319,2.50560964149773,6.13093890030769,0.00171414231144797,0.0304002106319447,"Significant","Tissue enhanced: tongue","Myocilin","Tissue_enhanced_tongue"
"84","KLRB1","OID20629","Q12918","Inflammation","Timepoint",3,2.37936935402756,0.793123118009186,6.07087597211031,0.00181546725850441,0.0318139024347439,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Killer cell lectin-like receptor subfamily B member 1","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"85","IL10RB","OID20696","Q08334","Inflammation","Timepoint",3,2.64460496847007,0.881534989490024,6.05656979820188,0.0018405156309383,0.0318734001028374,"Significant","Low tissue specificity","Interleukin-10 receptor subunit beta","Low_tissue_specificity"
"86","PTH1R","OID20571","Q03431","Inflammation","Timepoint",3,1.47893074775723,0.492976915919078,6.01432558850203,0.00191661805440146,0.03280536948929,"Significant","Tissue enriched: kidney","Parathyroid hormone/parathyroid hormone-related peptide receptor","Tissue_enriched_kidney"
"87","FABP4","OID20245","P15090","Cardiometabolic","Timepoint",3,10.1995412177572,3.39984707258575,5.93809147804236,0.00206242344779457,0.0329987751647132,"Significant","Group enriched: adipose tissue, breast","Fatty acid-binding protein, adipocyte","Group_enriched_adipose_tissue_breast"
"88","HGF","OID20656","P14210","Inflammation","Timepoint",3,12.7990283693565,4.26634278978549,5.94163467555322,0.00205539527358349,0.0329987751647132,"Significant","Tissue enriched: placenta","Hepatocyte growth factor","Tissue_enriched_placenta"
"89","HMOX1","OID20217","P09601","Cardiometabolic","Timepoint",3,8.52465612383856,2.84155204127952,5.96609363848735,0.00200755924990608,0.0329987751647132,"Significant","Tissue enriched: lymphoid tissue","Heme oxygenase 1","Tissue_enriched_lymphoid_tissue"
"90","HSPG2","OID20383","P98160","Cardiometabolic","Timepoint",3,5.83754096353447,1.94584698784482,5.9615859080789,0.00201628676309431,0.0329987751647132,"Significant","Low tissue specificity","Basement membrane-specific heparan sulfate proteoglycan core protein","Low_tissue_specificity"
"91","MDK","OID21489","P21741","Oncology","Timepoint",3,21.8292077923882,7.27640259746274,5.95138721021932,0.00203617985912195,0.0329987751647132,"Significant","Tissue enhanced: ovary","Midkine","Tissue_enhanced_ovary"
"92","VTCN1","OID21164","Q7Z7D3","Oncology","Timepoint",3,2.01125505983687,0.670418353278956,5.95368746884681,0.00203167517752961,0.0329987751647132,"Significant","Tissue enhanced: breast, fallopian tube, pancreas","V-set domain-containing T-cell activation inhibitor 1","Tissue_enhanced_breast_fallopian_tube_pancreas"
"93","CCL8","OID21466","P80075","Oncology","Timepoint",3,13.477378706219,4.49245956873966,5.82102028206405,0.0023094026753067,0.0340135272587374,"Significant","Low tissue specificity","C-C motif chemokine 8","Low_tissue_specificity"
"94","CLEC7A","OID20636","Q9BXN2","Inflammation","Timepoint",3,9.92883860904605,3.30961286968202,5.8327967331291,0.00228321163061086,0.0340135272587374,"Significant","Group enriched: bone marrow, lung, lymphoid tissue","C-type lectin domain family 7 member A","Group_enriched_bone_marrow_lung_lymphoid_tissue"
"95","DLK1","OID20295","P80370","Cardiometabolic","Timepoint",3,5.72522428892409,1.90840809630803,5.8494219112207,0.00224676591629938,0.0340135272587374,"Significant","Group enriched: adrenal gland, pituitary gland, placenta","Protein delta homolog 1","Group_enriched_adrenal_gland_pituitary_gland_placenta"
"96","EREG","OID20905","O14944","Neurology","Timepoint",3,2.90414623157309,0.968048743857697,5.86221989142379,0.00221912594790817,0.0340135272587374,"Significant","Tissue enriched: bone marrow","Proepiregulin","Tissue_enriched_bone_marrow"
"97","HAVCR2","OID21137","Q8TDQ0","Neurology","Timepoint",3,7.11845678367596,2.37281892789199,5.82043989677001,0.00231070158007727,0.0340135272587374,"Significant","Tissue enhanced: lymphoid tissue","Hepatitis A virus cellular receptor 2","Tissue_enhanced_lymphoid_tissue"
"98","REG3A","OID20258","Q06141","Cardiometabolic","Timepoint",3,8.73075358494444,2.91025119498148,5.86125376186989,0.00222120001592509,0.0340135272587374,"Significant","Group enriched: intestine, pancreas","Regenerating islet-derived protein 3-alpha","Group_enriched_intestine_pancreas"
"99","SIGLEC10","OID20537","Q96LC7","Inflammation","Timepoint",3,6.21664439485469,2.0722147982849,5.8537218217843,0.00223743929444875,0.0340135272587374,"Significant","Tissue enhanced: lymphoid tissue","Sialic acid-binding Ig-like lectin 10","Tissue_enhanced_lymphoid_tissue"
"100","SPON1","OID20759","Q9HCB6","Inflammation","Timepoint",3,4.87868599663605,1.62622866554535,5.86640967884251,0.00221015486543696,0.0340135272587374,"Significant","Tissue enhanced: gallbladder","Spondin-1","Tissue_enhanced_gallbladder"
"101","CCL3","OID20610","P10147","Inflammation","Timepoint",3,11.2386323572124,3.74621078573747,5.79400531782034,0.00237068173344429,0.0345509258577227,"Significant","Tissue enhanced: bone marrow, lung, lymphoid tissue","C-C motif chemokine 3","Tissue_enhanced_bone_marrow_lung_lymphoid_tissue"
"102","ARTN","OID20446","Q5T4W7","Inflammation","Timepoint",3,1.98564158641696,0.661880528805652,5.71185066542455,0.00256773432572791,0.0359971897854427,"Significant","Low tissue specificity","Artemin","Low_tissue_specificity"
"103","COLEC12","OID20738","Q5KU26","Inflammation","Timepoint",3,7.24135750658207,2.41378583552736,5.72694133437562,0.00253029053724105,0.0359971897854427,"Significant","Tissue enhanced: cervix","Collectin-12","Tissue_enhanced_cervix"
"104","TNFRSF1B","OID21145","P20333","Neurology","Timepoint",3,5.82007900097549,1.9400263336585,5.73487966490264,0.00251082368931948,0.0359971897854427,"Significant","Tissue enhanced: lymphoid tissue","Tumor necrosis factor receptor superfamily member 1B","Tissue_enhanced_lymphoid_tissue"
"105","WFDC2","OID21505","Q14508","Oncology","Timepoint",3,20.4816609826919,6.82722032756397,5.71578660448208,0.00255791260614716,0.0359971897854427,"Significant","Tissue enhanced: cervix, salivary gland","WAP four-disulfide core domain protein 2","Tissue_enhanced_cervix_salivary_gland"
"106","PLTP","OID20238","P55058","Cardiometabolic","Timepoint",3,4.5911802466767,1.5303934155589,5.6953809120794,0.00260926367331812,0.0362343030860781,"Significant","Low tissue specificity","Phospholipid transfer protein","Low_tissue_specificity"
"107","CPM","OID21054","P14384","Neurology","Timepoint",3,4.9202623534145,1.64008745113817,5.66532624814479,0.00268687307465511,0.0369633379989937,"Significant","Tissue enhanced: adipose tissue","Carboxypeptidase M","Tissue_enhanced_adipose_tissue"
