"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","Organ","Desc","Desc_Column"
"11","GPC1","OID21438","P35052","Oncology","Timepoint",3,14.6595613662744,4.88652045542479,12.3031534138628,1.7332911708782e-06,0.000218773558268354,"Significant","Tissue enhanced: skin 1","Glypican-1","Tissue_enhanced_skin_1"
"12","HGF","OID20656","P14210","Inflammation","Timepoint",3,68.654267766251,22.8847559220837,12.3031997732736,1.73321580545378e-06,0.000218773558268354,"Significant","Tissue enriched: placenta","Hepatocyte growth factor","Tissue_enriched_placenta"
"13","CLC","OID20126","Q05315","Cardiometabolic","Timepoint",3,21.5743609795974,7.19145365986581,11.5608602150204,3.50203948557411e-06,0.000374467632359706,"Significant","Tissue enriched: bone marrow","Galectin-10","Tissue_enriched_bone_marrow"
"14","NEFL","OID20871","P07196","Neurology","Timepoint",3,31.5885843414536,10.5295281138179,11.5432712178291,3.56151280776894e-06,0.000374467632359706,"Significant","Tissue enriched: brain","Neurofilament light polypeptide","Tissue_enriched_brain"
"15","APOH","OID21072","P02749","Neurology","Timepoint",3,8.05359459406916,2.68453153135639,11.4155496819591,4.02575598586683e-06,0.000395060854079732,"Significant","Tissue enriched: liver","Beta-2-glycoprotein 1","Tissue_enriched_liver"
"16","CCL4","OID20695","P13236","Inflammation","Timepoint",3,16.8034062653003,5.60113542176677,11.2107433544327,4.90421555205125e-06,0.000451187830788715,"Significant","Tissue enhanced: bone marrow","C-C motif chemokine 4","Tissue_enhanced_bone_marrow"
"17","COL6A3","OID20292","P12111","Cardiometabolic","Timepoint",3,37.9526835949653,12.6508945316551,10.9785677747706,6.14239664181462e-06,0.000531859285691242,"Significant","Tissue enhanced: smooth muscle","Collagen alpha-3(VI) chain","Tissue_enhanced_smooth_muscle"
"18","DSC2","OID21079","Q02487","Neurology","Timepoint",3,15.3751465282338,5.12504884274459,10.8302847810945,7.09758683574338e-06,0.000570246391341645,"Significant","Tissue enhanced: esophagus, vagina","Desmocollin-2","Tissue_enhanced_esophagus_vagina"
"19","SPINT1","OID21109","O43278","Neurology","Timepoint",3,7.9441133676224,2.64803778920747,10.7930638201833,7.36051727954568e-06,0.000570246391341645,"Significant","Tissue enhanced: esophagus","Kunitz-type protease inhibitor 1","Tissue_enhanced_esophagus"
"20","CCL13","OID20655","Q99616","Inflammation","Timepoint",3,23.0209600990172,7.67365336633906,10.6620493325346,8.36845890507944e-06,0.000615918575413847,"Significant","Tissue enhanced: intestine, urinary bladder","C-C motif chemokine 13","Tissue_enhanced_intestine_urinary_bladder"
"21","DAG1","OID20774","Q14118","Inflammation","Timepoint",3,12.4461597998692,4.14871993328973,10.5125185630412,9.69416326784051e-06,0.00064862765137551,"Significant","Low tissue specificity","Dystroglycan 1","Low_tissue_specificity"
"22","RTN4R","OID21424","Q9BZR6","Oncology","Timepoint",3,7.24915921414675,2.41638640471558,10.5517047774252,9.32712794015147e-06,0.00064862765137551,"Significant","Tissue enhanced: brain, liver","Reticulon-4 receptor","Tissue_enhanced_brain_liver"
"23","CCL17","OID20745","Q92583","Inflammation","Timepoint",3,43.3487729397052,14.4495909799017,10.3162014665399,1.17697099595595e-05,0.000666346656171987,"Significant","Tissue enriched: lymphoid tissue","C-C motif chemokine 17","Tissue_enriched_lymphoid_tissue"
"24","FRZB","OID20968","Q92765","Neurology","Timepoint",3,24.677138835573,8.22571294519101,10.3702984960791,1.11558313878609e-05,0.000666346656171987,"Significant","Tissue enhanced: retina","Secreted frizzled-related protein 3","Tissue_enhanced_retina"
"25","NRP1","OID20390","O14786","Cardiometabolic","Timepoint",3,3.41184618497662,1.13728206165887,10.3384381019046,1.15132744798621e-05,0.000666346656171987,"Significant","Low tissue specificity","Neuropilin-1","Low_tissue_specificity"
"26","TREM2","OID20731","Q9NZC2","Inflammation","Timepoint",3,12.1110815934536,4.03702719781786,10.3791424856364,1.1058648390813e-05,0.000666346656171987,"Significant","Tissue enhanced: brain, choroid plexus, lung","Triggering receptor expressed on myeloid cells 2","Tissue_enhanced_brain_choroid_plexus_lung"
"27","FCER2","OID21133","P06734","Neurology","Timepoint",3,16.2705414610494,5.42351382034979,10.2703087604181,1.23176879938817e-05,0.000671542100999774,"Significant","Tissue enriched: lymphoid tissue","Low affinity immunoglobulin epsilon Fc receptor","Tissue_enriched_lymphoid_tissue"
"28","FGFBP1","OID21507","Q14512","Oncology","Timepoint",3,88.717538917186,29.5725129723953,10.0911744851094,1.4720330032589e-05,0.000680500253163701,"Significant","Tissue enhanced: esophagus, vagina","Fibroblast growth factor-binding protein 1","Tissue_enhanced_esophagus_vagina"
"29","HYOU1","OID20300","Q9Y4L1","Cardiometabolic","Timepoint",3,6.91974159676526,2.30658053225509,10.1793012401055,1.3483317497276e-05,0.000680500253163701,"Significant","Tissue enhanced: liver","Hypoxia up-regulated protein 1","Tissue_enhanced_liver"
"30","NRP2","OID21081","O60462","Neurology","Timepoint",3,5.80208676144578,1.93402892048193,10.187618333901,1.33722334347843e-05,0.000680500253163701,"Significant","Low tissue specificity","Neuropilin-2","Low_tissue_specificity"
"31","SCARF2","OID21048","Q96GP6","Neurology","Timepoint",3,5.37846658596526,1.79282219532175,10.1506039010176,1.38739425316428e-05,0.000680500253163701,"Significant","Low tissue specificity","Scavenger receptor class F member 2","Low_tissue_specificity"
"32","TNFRSF11A","OID20646","Q9Y6Q6","Inflammation","Timepoint",3,27.0960387457003,9.03201291523344,10.0862039684605,1.47934837644283e-05,0.000680500253163701,"Significant","Tissue enhanced: intestine, salivary gland","Tumor necrosis factor receptor superfamily member 11A","Tissue_enhanced_intestine_salivary_gland"
"33","FOLR1","OID21529","P15328","Oncology","Timepoint",3,6.19419110933506,2.06473036977835,9.91469987148655,1.75606580920764e-05,0.00076027319739813,"Significant","Tissue enhanced: choroid plexus, fallopian tube, lung, salivary gland","Folate receptor alpha","Tissue_enhanced_choroid_plexus_fallopian_tube_lung_salivary_gland"
"34","RSPO1","OID20938","Q2MKA7","Neurology","Timepoint",3,45.122371363178,15.0407904543926,9.92695813702938,1.73462665223461e-05,0.00076027319739813,"Significant","Tissue enhanced: cervix, endometrium 1","R-spondin-1","Tissue_enhanced_cervix_endometrium_1"
"35","TNFRSF12A","OID21482","Q9NP84","Oncology","Timepoint",3,20.2896543512039,6.76321811706796,9.79176168055893,1.9867620130682e-05,0.000835575338067541,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 12A","Low_tissue_specificity"
"36","CALB1","OID21306","P05937","Oncology","Timepoint",3,51.2609663666874,17.0869887888958,9.71840770481912,2.13904403949382e-05,0.000874631340593028,"Significant","Tissue enriched: kidney","Calbindin","Tissue_enriched_kidney"
"37","SCP2","OID21161","P22307","Oncology","Timepoint",3,9.14289246075487,3.04763082025162,9.6719321237908,2.24169064742001e-05,0.000891829360270879,"Significant","Tissue enhanced: liver","Sterol carrier protein 2","Tissue_enhanced_liver"
"38","TNFSF11","OID20592","O14788","Inflammation","Timepoint",3,5.02328147527533,1.67442715842511,9.64521593033967,2.30297563959601e-05,0.000892100037232982,"Significant","Tissue enhanced: breast, liver, lymphoid tissue","Tumor necrosis factor ligand superfamily member 11","Tissue_enhanced_breast_liver_lymphoid_tissue"
"39","DDR1","OID21009","Q08345","Neurology","Timepoint",3,4.44893124074448,1.48297708024816,9.60546061883379,2.39737770171819e-05,0.00090044856626667,"Significant","Low tissue specificity","Epithelial discoidin domain-containing receptor 1","Low_tissue_specificity"
"40","PIGR","OID21102","P01833","Neurology","Timepoint",3,10.0594139250039,3.3531379750013,9.5608566784054,2.50804288158515e-05,0.00090044856626667,"Significant","Tissue enhanced: intestine, salivary gland","Polymeric immunoglobulin receptor","Tissue_enhanced_intestine_salivary_gland"
"41","TFPI2","OID21512","P48307","Oncology","Timepoint",3,33.0350919829441,11.011697327648,9.57761235881994,2.46586771023617e-05,0.00090044856626667,"Significant","Tissue enriched: placenta","Tissue factor pathway inhibitor 2","Tissue_enriched_placenta"
"42","PRSS8","OID20763","Q16651","Inflammation","Timepoint",3,9.45548590410291,3.15182863470097,9.5036950201088,2.65758752778126e-05,0.000931421152593812,"Significant","Tissue enhanced: salivary gland","Prostasin","Tissue_enhanced_salivary_gland"
"43","IL10RB","OID20696","Q08334","Inflammation","Timepoint",3,7.1647749899,2.38825832996667,9.39030207670702,2.98198040143285e-05,0.00100337860083911,"Significant","Low tissue specificity","Interleukin-10 receptor subunit beta","Low_tissue_specificity"
"44","PAPPA","OID20421","Q13219","Inflammation","Timepoint",3,12.8176885254714,4.27256284182381,9.38463285995862,2.99922951337777e-05,0.00100337860083911,"Significant","Tissue enriched: placenta","Pappalysin-1","Tissue_enriched_placenta"
"45","CD46","OID20380","P15529","Cardiometabolic","Timepoint",3,7.47868693810812,2.49289564603604,9.32077938694031,3.20074476297899e-05,0.00104699917580113,"Significant","Low tissue specificity","Membrane cofactor protein","Low_tissue_specificity"
"46","ANXA3","OID21036","P12429","Neurology","Timepoint",3,18.4585517348831,6.15285057829437,9.28764118204225,3.31076093264442e-05,0.00105944349844621,"Significant","Tissue enhanced: bone marrow","Annexin A3","Tissue_enhanced_bone_marrow"
"47","EDA2R","OID21451","Q9HAV5","Oncology","Timepoint",3,25.576520026626,8.525506675542,9.21877536927214,3.55199762200308e-05,0.00111245542544437,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 27","Low_tissue_specificity"
"48","CDH3","OID21008","P22223","Neurology","Timepoint",3,13.9419512581549,4.64731708605162,9.10378343597412,3.9958624401622e-05,0.00120038969630995,"Significant","Tissue enhanced: choroid plexus, ovary","Cadherin-3","Tissue_enhanced_choroid_plexus_ovary"
"49","TNFRSF4","OID20653","P43489","Inflammation","Timepoint",3,17.6186710309081,5.87289034363604,9.11095773499186,3.96657014526115e-05,0.00120038969630995,"Significant","Tissue enhanced: lymphoid tissue","Tumor necrosis factor receptor superfamily member 4","Tissue_enhanced_lymphoid_tissue"
"50","ANGPTL1","OID20211","O95841","Cardiometabolic","Timepoint",3,7.47876671506234,2.49292223835411,9.00178132311526,4.43723773622593e-05,0.00120852307973516,"Significant","Tissue enhanced: placenta","Angiopoietin-related protein 1","Tissue_enhanced_placenta"
"51","CD163","OID20360","Q86VB7","Cardiometabolic","Timepoint",3,8.08689662744058,2.69563220914686,8.99330946582222,4.47608052880309e-05,0.00120852307973516,"Significant","Tissue enhanced: lymphoid tissue","Scavenger receptor cysteine-rich type 1 protein M130","Tissue_enhanced_lymphoid_tissue"
"52","CD93","OID20397","Q9NPY3","Cardiometabolic","Timepoint",3,6.60462265575748,2.20154088525249,8.9868077464371,4.50612731020535e-05,0.00120852307973516,"Significant","Tissue enhanced: placenta","Complement component C1q receptor","Tissue_enhanced_placenta"
"53","CPM","OID21054","P14384","Neurology","Timepoint",3,5.1722759426013,1.7240919808671,9.00597836291822,4.41812314324089e-05,0.00120852307973516,"Significant","Tissue enhanced: adipose tissue","Carboxypeptidase M","Tissue_enhanced_adipose_tissue"
"54","TIMD4","OID20375","Q96H15","Cardiometabolic","Timepoint",3,16.0178972447117,5.33929908157056,8.98477982908181,4.51554139846699e-05,0.00120852307973516,"Significant","Group enriched: lymphoid tissue, testis","T-cell immunoglobulin and mucin domain-containing protein 4","Group_enriched_lymphoid_tissue_testis"
"55","TNFRSF10C","OID20265","O14798","Cardiometabolic","Timepoint",3,11.3308417637289,3.7769472545763,9.03221887296043,4.30051918201926e-05,0.00120852307973516,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Tumor necrosis factor receptor superfamily member 10C","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"56","LDLR","OID20240","P01130","Cardiometabolic","Timepoint",3,13.9179494074117,4.63931646913723,8.94349881438503,4.71163548275018e-05,0.00123848704118005,"Significant","Tissue enhanced: adrenal gland","Low-density lipoprotein receptor","Tissue_enhanced_adrenal_gland"
"57","KLRD1","OID20632","Q13241","Inflammation","Timepoint",3,9.18589519445844,3.06196506481948,8.88695265743946,4.99454511793446e-05,0.00128981937080694,"Significant","Tissue enhanced: lymphoid tissue","Natural killer cells antigen CD94","Tissue_enhanced_lymphoid_tissue"
"58","IL7R","OID21136","P16871","Neurology","Timepoint",3,7.07153534847793,2.35717844949264,8.85252375639164,5.17529458171676e-05,0.00131345407315294,"Significant","Tissue enhanced: lymphoid tissue","Interleukin-7 receptor subunit alpha","Tissue_enhanced_lymphoid_tissue"
"59","ACE2","OID20105","Q9BYF1","Cardiometabolic","Timepoint",3,38.6161005239263,12.8720335079754,8.80758952091686,5.42135831835591e-05,0.00132700516967191,"Significant","Tissue enhanced: gallbladder, intestine, kidney","Angiotensin-converting enzyme 2","Tissue_enhanced_gallbladder_intestine_kidney"
"60","CDH6","OID20157","P55285","Cardiometabolic","Timepoint",3,2.41346343578961,0.80448781192987,8.7938209950897,5.49913827105889e-05,0.00132700516967191,"Significant","Tissue enhanced: kidney","Cadherin-6","Tissue_enhanced_kidney"
"61","DDX58","OID21226","O95786","Oncology","Timepoint",3,34.9375960793922,11.6458653597974,8.81510778605915,5.37936493279087e-05,0.00132700516967191,"Significant","Low tissue specificity","Antiviral innate immune response receptor RIG-I","Low_tissue_specificity"
"62","SMOC2","OID20730","Q9H3U7","Inflammation","Timepoint",3,10.1137684432718,3.37125614775725,8.736656445411,5.83453417004168e-05,0.0013852313384357,"Significant","Low tissue specificity","SPARC-related modular calcium-binding protein 2","Low_tissue_specificity"
"63","ANPEP","OID20350","P15144","Cardiometabolic","Timepoint",3,3.86525242090812,1.28841747363604,8.63326009633042,6.49559936383998e-05,0.00143507846529401,"Significant","Group enriched: intestine, pancreas","Aminopeptidase N","Group_enriched_intestine_pancreas"
"64","CLEC1B","OID21061","Q9P126","Neurology","Timepoint",3,36.125864555926,12.0419548519753,8.63451502737153,6.48713078630463e-05,0.00143507846529401,"Significant","Tissue enriched: liver","C-type lectin domain family 1 member B","Tissue_enriched_liver"
"65","ENPP5","OID20736","Q9UJA9","Inflammation","Timepoint",3,2.14445099619221,0.714816998730737,8.61776725520365,6.60108960415788e-05,0.00143507846529401,"Significant","Tissue enriched: epididymis","Ectonucleotide pyrophosphatase/phosphodiesterase family member 5","Tissue_enriched_epididymis"
"66","GP6","OID21091","Q9HCN6","Neurology","Timepoint",3,27.3567546760065,9.1189182253355,8.5876400243955,6.81129472778625e-05,0.00143507846529401,"Significant","Tissue enhanced: testis","Platelet glycoprotein VI","Tissue_enhanced_testis"
"67","HAO1","OID21395","Q9UJM8","Oncology","Timepoint",3,53.0169796694053,17.6723265564684,8.58579039304015,6.82442204963184e-05,0.00143507846529401,"Significant","Tissue enriched: liver","2-Hydroxyacid oxidase 1","Tissue_enriched_liver"
"68","PLAUR","OID20764","Q03405","Inflammation","Timepoint",3,11.9353676776299,3.97845589254329,8.68004172834599,6.18745479795773e-05,0.00143507846529401,"Significant","Tissue enriched: bone marrow","Urokinase plasminogen activator surface receptor","Tissue_enriched_bone_marrow"
"69","REG1B","OID20266","P48304","Cardiometabolic","Timepoint",3,58.2820038605315,19.4273346201772,8.59680618407296,6.74662195492269e-05,0.00143507846529401,"Significant","Tissue enriched: pancreas","Lithostathine-1-beta","Tissue_enriched_pancreas"
"70","TIMP1","OID20418","P01033","Cardiometabolic","Timepoint",3,11.9277474579195,3.9759158193065,8.58808917896322,6.80811087673763e-05,0.00143507846529401,"Significant","Tissue enhanced: urinary bladder","Metalloproteinase inhibitor 1","Tissue_enhanced_urinary_bladder"
"71","SOD2","OID21114","P04179","Neurology","Timepoint",3,15.5060721462743,5.16869071542478,8.50271058242937,7.4416889757905e-05,0.00154284030596671,"Significant","Group enriched: bone marrow, skeletal muscle","Superoxide dismutase [Mn], mitochondrial","Group_enriched_bone_marrow_skeletal_muscle"
"72","ESAM","OID20270","Q96AP7","Cardiometabolic","Timepoint",3,7.79192964457792,2.59730988152597,8.44793256886056,7.8798084904257e-05,0.0016109830691537,"Significant","Low tissue specificity","Endothelial cell-selective adhesion molecule","Low_tissue_specificity"
"73","ITGB6","OID20493","P18564","Inflammation","Timepoint",3,6.99912864905098,2.33304288301699,8.3456600128846,8.77011858291763e-05,0.0017217830930264,"Significant","Tissue enhanced: skeletal muscle, tongue","Integrin beta-6","Tissue_enhanced_skeletal_muscle_tongue"
"74","ROR1","OID20224","Q01973","Cardiometabolic","Timepoint",3,3.36392053213247,1.12130684404416,8.34538229745175,8.77267200930572e-05,0.0017217830930264,"Significant","Tissue enhanced: parathyroid gland","Inactive tyrosine-protein kinase transmembrane receptor ROR1","Tissue_enhanced_parathyroid_gland"
"75","TNFRSF10B","OID20981","O14763","Neurology","Timepoint",3,19.7502878132718,6.58342927109058,8.34689144615486,8.75880549123658e-05,0.0017217830930264,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 10B","Low_tissue_specificity"
"76","TFPI","OID20388","P10646","Cardiometabolic","Timepoint",3,6.97029691707533,2.32343230569178,8.30215638603956,9.17956940815612e-05,0.00177793765379024,"Significant","Tissue enhanced: liver, placenta","Tissue factor pathway inhibitor","Tissue_enhanced_liver_placenta"
"77","MNDA","OID20156","P41218","Cardiometabolic","Timepoint",3,17.1693402097289,5.72311340324297,8.27319748855735,9.46297022289546e-05,0.00180902495689638,"Significant","Group enriched: bone marrow, lymphoid tissue","Myeloid cell nuclear differentiation antigen","Group_enriched_bone_marrow_lymphoid_tissue"
"78","CCDC80","OID20226","Q76M96","Cardiometabolic","Timepoint",3,10.6427522243481,3.54758407478269,8.15562631510287,0.000107090941345634,0.00197282854513296,"Significant","Low tissue specificity","Coiled-coil domain-containing protein 80","Low_tissue_specificity"
"79","CHRDL2","OID20223","Q6WN34","Cardiometabolic","Timepoint",3,11.9930824749896,3.99769415832987,8.16018192383797,0.000106578013127405,0.00197282854513296,"Significant","Tissue enhanced: endometrium 1, gallbladder, lymphoid tissue, smooth muscle","Chordin-like protein 2","Tissue_enhanced_endometrium_1_gallbladder_lymphoid_tissue_smooth_muscle"
"80","SCARF1","OID20297","Q14162","Cardiometabolic","Timepoint",3,13.3858829291289,4.4619609763763,8.14270892780888,0.000108559179453648,0.00197282854513296,"Significant","Tissue enhanced: lymphoid tissue","Scavenger receptor class F member 1","Tissue_enhanced_lymphoid_tissue"
"81","SMAD5","OID21353","Q99717","Oncology","Timepoint",3,9.03578986696006,3.01192995565335,8.14993877984308,0.000107734877626274,0.00197282854513296,"Significant","Low tissue specificity","Mothers against decapentaplegic homolog 5","Low_tissue_specificity"
"82","GPNMB","OID20173","Q14956","Cardiometabolic","Timepoint",3,4.39501530888215,1.46500510296072,8.1233656425364,0.000110796585073486,0.00198893381985574,"Significant","Tissue enhanced: skin 1","Transmembrane glycoprotein NMB","Tissue_enhanced_skin_1"
"83","CCL21","OID20686","O00585","Inflammation","Timepoint",3,14.3514453217263,4.7838151072421,8.10091325269716,0.000113453122515184,0.00199544532164321,"Significant","Tissue enriched: lymphoid tissue","C-C motif chemokine 21","Tissue_enriched_lymphoid_tissue"
"84","NBL1","OID21486","P41271","Oncology","Timepoint",3,13.6967349736065,4.56557832453549,8.09743466537282,0.000113870521072031,0.00199544532164321,"Significant","Low tissue specificity","Neuroblastoma suppressor of tumorigenicity 1","Low_tissue_specificity"
"85","MFAP5","OID20239","Q13361","Cardiometabolic","Timepoint",3,10.0160663715585,3.33868879051949,8.06506527218125,0.000117831013870518,0.00204055591079297,"Significant","Tissue enhanced: endometrium 1","Microfibrillar-associated protein 5","Tissue_enhanced_endometrium_1"
"86","HAVCR2","OID21137","Q8TDQ0","Neurology","Timepoint",3,12.2872065108208,4.09573550360693,8.04725495418541,0.00012007023701032,0.00205515568464176,"Significant","Tissue enhanced: lymphoid tissue","Hepatitis A virus cellular receptor 2","Tissue_enhanced_lymphoid_tissue"
"87","HSPG2","OID20383","P98160","Cardiometabolic","Timepoint",3,14.8265110595494,4.94217035318312,8.03239807647923,0.000121971556220399,0.00206370265237273,"Significant","Low tissue specificity","Basement membrane-specific heparan sulfate proteoglycan core protein","Low_tissue_specificity"
"88","EPHA1","OID20677","P21709","Inflammation","Timepoint",3,12.4206052099107,4.1402017366369,8.02009313841054,0.000123569691935708,0.00206698393783366,"Significant","Group enriched: esophagus, parathyroid gland","Ephrin type-A receptor 1","Group_enriched_esophagus_parathyroid_gland"
"89","HS6ST1","OID21441","O60243","Oncology","Timepoint",3,11.1668033608873,3.72226778696244,8.00385260526306,0.000125711962425372,0.00207919110887806,"Significant","Low tissue specificity","Heparan-sulfate 6-O-sulfotransferase 1","Low_tissue_specificity"
"90","ALCAM","OID20273","Q13740","Cardiometabolic","Timepoint",3,2.03715844444415,0.679052814814718,7.95673823382795,0.000132145252809702,0.00216130902373202,"Significant","Tissue enriched: parathyroid gland","CD166 antigen","Tissue_enriched_parathyroid_gland"
"91","SCGB1A1","OID20688","P11684","Inflammation","Timepoint",3,27.2029736416403,9.06765788054675,7.91987986008852,0.000137413300394464,0.00222277338660057,"Significant","Tissue enriched: lung","Uteroglobin","Tissue_enriched_lung"
"92","MDK","OID21489","P21741","Oncology","Timepoint",3,63.5304105269731,21.176803508991,7.86514780417478,0.000145637085632608,0.00232750218201187,"Significant","Tissue enhanced: ovary","Midkine","Tissue_enhanced_ovary"
"93","THBD","OID20231","P07204","Cardiometabolic","Timepoint",3,7.37879024259643,2.45959674753214,7.85606438159082,0.000147050069923304,0.00232750218201187,"Significant","Low tissue specificity","Thrombomodulin","Low_tissue_specificity"
"94","HAVCR1","OID21422","Q96D42","Oncology","Timepoint",3,29.5775605591834,9.85918685306115,7.84279480891505,0.000149139591878647,0.00232948630675123,"Significant","Group enriched: intestine, kidney","Hepatitis A virus cellular receptor 1","Group_enriched_intestine_kidney"
"95","TNFRSF14","OID20783","Q92956","Inflammation","Timepoint",3,14.0321723200974,4.67739077336579,7.83525461379331,0.000150340488547124,0.00232948630675123,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 14","Low_tissue_specificity"
"96","UXS1","OID21189","Q8NBZ7","Oncology","Timepoint",3,8.71169329782242,2.90389776594081,7.78930707058162,0.000157876192487523,0.00242076828480869,"Significant","Low tissue specificity","UDP-glucuronic acid decarboxylase 1","Low_tissue_specificity"
"97","CCL11","OID20668","P51671","Inflammation","Timepoint",3,8.00135082903506,2.66711694301169,7.69781506257895,0.000174058593573983,0.00264138401794745,"Significant","Tissue enhanced: intestine, lymphoid tissue, stomach 1, urinary bladder","Eotaxin","Tissue_enhanced_intestine_lymphoid_tissue_stomach_1_urinary_bladder"
"98","VTCN1","OID21164","Q7Z7D3","Oncology","Timepoint",3,1.58791659302857,0.529305531009525,7.61888482965459,0.000189384976300918,0.00284463964403012,"Significant","Tissue enhanced: breast, fallopian tube, pancreas","V-set domain-containing T-cell activation inhibitor 1","Tissue_enhanced_breast_fallopian_tube_pancreas"
"99","SCARA5","OID21058","Q6ZMJ2","Neurology","Timepoint",3,10.2323043423003,3.41076811410011,7.60406612544814,0.000192413550645581,0.00286093683384137,"Significant","Tissue enhanced: urinary bladder","Scavenger receptor class A member 5","Tissue_enhanced_urinary_bladder"
"100","NECTIN2","OID20222","Q92692","Cardiometabolic","Timepoint",3,11.0748629479003,3.69162098263345,7.58346369643726,0.000196707028901735,0.00289552746543355,"Significant","Low tissue specificity","Nectin-2","Low_tissue_specificity"
"101","GFRA1","OID21457","P56159","Oncology","Timepoint",3,14.44371873496,4.81457291165335,7.53027060727807,0.000208253127962991,0.00299931097882715,"Significant","Low tissue specificity","GDNF family receptor alpha-1","Low_tissue_specificity"
"102","HYAL1","OID20357","Q12794","Cardiometabolic","Timepoint",3,1.6699932407263,0.556664413575433,7.53400061720212,0.000207421254610031,0.00299931097882715,"Significant","Tissue enhanced: liver, lymphoid tissue","Hyaluronidase-1","Tissue_enhanced_liver_lymphoid_tissue"
"103","PAEP","OID20925","P09466","Neurology","Timepoint",3,18.1468288917052,6.04894296390173,7.52306315508623,0.000209870265502171,0.00299931097882715,"Significant","Tissue enriched: endometrium 1","Glycodelin","Tissue_enriched_endometrium_1"
"104","CCL3","OID20610","P10147","Inflammation","Timepoint",3,17.1439285900325,5.71464286334415,7.51069418858635,0.000212675609378082,0.00301017785581285,"Significant","Tissue enhanced: bone marrow, lung, lymphoid tissue","C-C motif chemokine 3","Tissue_enhanced_bone_marrow_lung_lymphoid_tissue"
"105","EGF","OID20698","P01133","Inflammation","Timepoint",3,45.5162886963263,15.1720962321088,7.42544436368624,0.000233087780839723,0.00326766869901022,"Significant","Group enriched: kidney, pancreas, skeletal muscle","Pro-epidermal growth factor","Group_enriched_kidney_pancreas_skeletal_muscle"
"106","PRSS2","OID20364","P07478","Cardiometabolic","Timepoint",3,37.7701901002767,12.5900633667589,7.41156339654848,0.000236597177672999,0.00328557590127032,"Significant","Tissue enriched: pancreas","Trypsin-2","Tissue_enriched_pancreas"
