"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","Organ","Desc","Desc_Column"
"59","SPP1","OID20322","P10451","Cardiometabolic","Timepoint",3,43.6956502157539,14.5652167385846,13.1216294460248,6.57340837126446e-07,1.64000968177988e-05,"Significant","Tissue enhanced: brain, gallbladder, kidney, placenta","Osteopontin","Tissue_enhanced_brain_gallbladder_kidney_placenta"
"60","HAVCR2","OID21137","Q8TDQ0","Neurology","Timepoint",3,17.7139918238239,5.90466394127462,13.085125204689,6.80354408889035e-07,1.66913614980777e-05,"Significant","Tissue enhanced: lymphoid tissue","Hepatitis A virus cellular receptor 2","Tissue_enhanced_lymphoid_tissue"
"61","CD163","OID20360","Q86VB7","Cardiometabolic","Timepoint",3,13.0745222013534,4.35817406711778,12.939132301282,7.80985113339457e-07,1.8646571110921e-05,"Significant","Tissue enhanced: lymphoid tissue","Scavenger receptor cysteine-rich type 1 protein M130","Tissue_enhanced_lymphoid_tissue"
"62","EFEMP1","OID20414","Q12805","Cardiometabolic","Timepoint",3,9.93819194113099,3.31273064704366,12.9331973368179,7.85385467987161e-07,1.8646571110921e-05,"Significant","Low tissue specificity","EGF-containing fibulin-like extracellular matrix protein 1","Low_tissue_specificity"
"63","IGFBPL1","OID20155","Q8WX77","Cardiometabolic","Timepoint",3,12.0140743618197,4.0046914539399,12.8317617014342,8.64658051957721e-07,2.02028040076471e-05,"Significant","Tissue enriched: thyroid gland","Insulin-like growth factor-binding protein-like 1","Tissue_enriched_thyroid_gland"
"64","PODXL2","OID21487","Q9NZ53","Oncology","Timepoint",3,5.89023906459929,1.9634130215331,12.7492454989249,9.3518310939649e-07,2.15092115161193e-05,"Significant","Tissue enhanced: brain, pituitary gland","Podocalyxin-like protein 2","Tissue_enhanced_brain_pituitary_gland"
"65","XCL1","OID21398","P47992","Oncology","Timepoint",3,18.7993274042161,6.26644246807203,12.5654372117658,1.11431697995003e-06,2.523499376133e-05,"Significant","Tissue enhanced: lymphoid tissue","Lymphotactin","Tissue_enhanced_lymphoid_tissue"
"66","MMP10","OID20687","P09238","Inflammation","Timepoint",3,23.6887352815501,7.89624509385004,12.4489239946163,1.24578007225465e-06,2.77846707024068e-05,"Significant","Tissue enriched: endometrium 1","Stromelysin-2","Tissue_enriched_endometrium_1"
"67","F2R","OID20691","P25116","Inflammation","Timepoint",3,22.9741189668217,7.65803965560724,12.4324785734178,1.26557873902542e-06,2.78049537887375e-05,"Significant","Tissue enhanced: lymphoid tissue","Proteinase-activated receptor 1","Tissue_enhanced_lymphoid_tissue"
"68","PLAUR","OID20764","Q03405","Inflammation","Timepoint",3,19.1401756679146,6.38005855597155,12.3794441815312,1.33165644100993e-06,2.88264453112737e-05,"Significant","Tissue enriched: bone marrow","Urokinase plasminogen activator surface receptor","Tissue_enriched_bone_marrow"
"69","ACE2","OID20105","Q9BYF1","Cardiometabolic","Timepoint",3,59.2017227778085,19.7339075926028,12.3481235689524,1.37233396007216e-06,2.92764578148727e-05,"Significant","Tissue enhanced: gallbladder, intestine, kidney","Angiotensin-converting enzyme 2","Tissue_enhanced_gallbladder_intestine_kidney"
"70","FRZB","OID20968","Q92765","Neurology","Timepoint",3,33.8942670077472,11.2980890025824,12.2812686436354,1.4634855244998e-06,2.96985741645039e-05,"Significant","Tissue enhanced: retina","Secreted frizzled-related protein 3","Tissue_enhanced_retina"
"71","RGMB","OID21045","Q6NW40","Neurology","Timepoint",3,7.42350851433769,2.47450283811256,12.2746627703631,1.47282331114727e-06,2.96985741645039e-05,"Significant","Low tissue specificity","Repulsive guidance molecule B","Low_tissue_specificity"
"72","SMOC2","OID20730","Q9H3U7","Inflammation","Timepoint",3,19.173242789129,6.39108092970968,12.3142548724138,1.41775903807438e-06,2.96985741645039e-05,"Significant","Low tissue specificity","SPARC-related modular calcium-binding protein 2","Low_tissue_specificity"
"73","TXNDC5","OID21012","Q8NBS9","Neurology","Timepoint",3,24.8459241417339,8.2819747139113,12.285709127899,1.45724282619906e-06,2.96985741645039e-05,"Significant","Low tissue specificity","Thioredoxin domain-containing protein 5","Low_tissue_specificity"
"74","GP6","OID21091","Q9HCN6","Neurology","Timepoint",3,34.581320486191,11.5271068287303,12.137853777397,1.68059432906919e-06,3.3430200707971e-05,"Significant","Tissue enhanced: testis","Platelet glycoprotein VI","Tissue_enhanced_testis"
"75","MMP7","OID20087","P09237","Cardiometabolic","Timepoint",3,19.4918086371048,6.49726954570159,12.1207374398815,1.70862825122899e-06,3.35346771441209e-05,"Significant","Tissue enhanced: gallbladder, salivary gland, urinary bladder","Matrilysin","Tissue_enhanced_gallbladder_salivary_gland_urinary_bladder"
"76","TNFRSF21","OID21052","O75509","Neurology","Timepoint",3,7.5487361341195,2.51624537803983,11.9906707616736,1.93797472000782e-06,3.75355103664673e-05,"Significant","Tissue enhanced: brain, urinary bladder","Tumor necrosis factor receptor superfamily member 21","Tissue_enhanced_brain_urinary_bladder"
"77","TIMD4","OID20375","Q96H15","Cardiometabolic","Timepoint",3,19.0965453724916,6.36551512416388,11.9630240861843,1.99066841313884e-06,3.80553753784465e-05,"Significant","Group enriched: lymphoid tissue, testis","T-cell immunoglobulin and mucin domain-containing protein 4","Group_enriched_lymphoid_tissue_testis"
"78","RELT","OID21142","Q969Z4","Neurology","Timepoint",3,22.4503280825267,7.48344269417555,11.9149935693462,2.08573806774946e-06,3.9142699216428e-05,"Significant","Tissue enriched: bone marrow","Tumor necrosis factor receptor superfamily member 19L","Tissue_enriched_bone_marrow"
"79","TNFRSF10B","OID20981","O14763","Neurology","Timepoint",3,34.0811342910357,11.3603780970119,11.9076256081173,2.10072910196862e-06,3.9142699216428e-05,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 10B","Low_tissue_specificity"
"80","COLEC12","OID20738","Q5KU26","Inflammation","Timepoint",3,25.2702508685481,8.42341695618271,11.8584071721014,2.20374951832869e-06,4.05489911372478e-05,"Significant","Tissue enhanced: cervix","Collectin-12","Tissue_enhanced_cervix"
"81","AXL","OID20363","P30530","Cardiometabolic","Timepoint",3,6.96107635879332,2.32035878626444,11.8084265432625,2.31368191970627e-06,4.20461701951558e-05,"Significant","Low tissue specificity","Tyrosine-protein kinase receptor UFO","Low_tissue_specificity"
"82","CD27","OID21527","P26842","Oncology","Timepoint",3,32.0473995906542,10.6824665302181,11.7069755639696,2.55447315382356e-06,4.42374644991563e-05,"Significant","Tissue enriched: lymphoid tissue","CD27 antigen","Tissue_enriched_lymphoid_tissue"
"83","ICAM5","OID20145","Q9UMF0","Cardiometabolic","Timepoint",3,11.0914534517023,3.69715115056744,11.7217791434714,2.51779343206095e-06,4.42374644991563e-05,"Significant","Tissue enriched: brain","Intercellular adhesion molecule 5","Tissue_enriched_brain"
"84","KLRB1","OID20629","Q12918","Inflammation","Timepoint",3,16.7692033167696,5.58973443892321,11.7346590639438,2.48632010365481e-06,4.42374644991563e-05,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Killer cell lectin-like receptor subfamily B member 1","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"85","VASN","OID20345","Q6EMK4","Cardiometabolic","Timepoint",3,3.22809429718472,1.07603143239491,11.7118648136023,2.54229847576218e-06,4.42374644991563e-05,"Significant","Low tissue specificity","Vasorin","Low_tissue_specificity"
"86","CD99L2","OID21122","Q8TCZ2","Neurology","Timepoint",3,9.9929340851458,3.33097802838193,11.6726696056568,2.6415989881581e-06,4.52143454717293e-05,"Significant","Tissue enhanced: skeletal muscle","CD99 antigen-like protein 2","Tissue_enhanced_skeletal_muscle"
"87","RSPO1","OID20938","Q2MKA7","Neurology","Timepoint",3,74.3173047161725,24.7724349053908,11.6510086871831,2.69817647021864e-06,4.56519053351936e-05,"Significant","Tissue enhanced: cervix, endometrium 1","R-spondin-1","Tissue_enhanced_cervix_endometrium_1"
"88","IGF2R","OID21146","P11717","Neurology","Timepoint",3,3.0094580709761,1.00315269032536,11.5835218535261,2.88255816686106e-06,4.82173366093122e-05,"Significant","Tissue enhanced: skeletal muscle","Cation-independent mannose-6-phosphate receptor","Tissue_enhanced_skeletal_muscle"
"89","JAM2","OID21064","P57087","Neurology","Timepoint",3,16.8358335504643,5.61194451682144,11.5374449996594,3.01583428534962e-06,4.98798659329734e-05,"Significant","Tissue enhanced: placenta","Junctional adhesion molecule B","Tissue_enhanced_placenta"
"90","TFF2","OID20787","Q03403","Inflammation","Timepoint",3,27.3504823457339,9.11682744857796,11.5070207077274,3.10728883809352e-06,5.08214352185962e-05,"Significant","Tissue enriched: stomach 1","Trefoil factor 2","Tissue_enriched_stomach_1"
"91","SCGB1A1","OID20688","P11684","Inflammation","Timepoint",3,39.6138535720201,13.20461785734,11.4234168051861,3.37354852820454e-06,5.4569927840847e-05,"Significant","Tissue enriched: lung","Uteroglobin","Tissue_enriched_lung"
"92","LTBR","OID20768","P36941","Inflammation","Timepoint",3,16.6722448691704,5.55741495639015,11.4097054612497,3.41940256299235e-06,5.47104410078776e-05,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 3","Low_tissue_specificity"
"93","ADAM15","OID20109","Q13444","Cardiometabolic","Timepoint",3,4.70740846037236,1.56913615345745,11.378058969062,3.52769486224204e-06,5.54312444062798e-05,"Significant","Low tissue specificity","Disintegrin and metalloproteinase domain-containing protein 15","Low_tissue_specificity"
"94","CCN4","OID21444","O95388","Oncology","Timepoint",3,18.3308491004377,6.11028303347924,11.3700393986274,3.55569237258196e-06,5.54312444062798e-05,"Significant","Low tissue specificity","CCN family member 4","Low_tissue_specificity"
"95","TNFRSF10C","OID20265","O14798","Cardiometabolic","Timepoint",3,15.6518309259905,5.21727697533018,11.3638591624676,3.57742406154659e-06,5.54312444062798e-05,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Tumor necrosis factor receptor superfamily member 10C","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"96","COL1A1","OID20335","P02452","Cardiometabolic","Timepoint",3,3.92332498290926,1.30777499430309,11.3486525242611,3.63147788700086e-06,5.56826609340132e-05,"Significant","Tissue enhanced: cervix, gallbladder","Collagen alpha-1(I) chain","Tissue_enhanced_cervix_gallbladder"
"97","VCAN","OID21026","P13611","Neurology","Timepoint",3,14.1245724207689,4.70819080692295,11.2785074713802,3.89188581132561e-06,5.90603702502196e-05,"Significant","Tissue enhanced: lymphoid tissue, placenta","Versican core protein","Tissue_enhanced_lymphoid_tissue_placenta"
"98","EPHA1","OID20677","P21709","Inflammation","Timepoint",3,18.4521651538009,6.15072171793365,11.2075149496753,4.17500131082106e-06,6.27102237706999e-05,"Significant","Group enriched: esophagus, parathyroid gland","Ephrin type-A receptor 1","Group_enriched_esophagus_parathyroid_gland"
"99","ITGB6","OID20493","P18564","Inflammation","Timepoint",3,11.0310234078645,3.6770078026215,11.1218267064105,4.54508426544e-06,6.69036403872768e-05,"Significant","Tissue enhanced: skeletal muscle, tongue","Integrin beta-6","Tissue_enhanced_skeletal_muscle_tongue"
"100","MFAP5","OID20239","Q13361","Cardiometabolic","Timepoint",3,13.6206614761239,4.54022049204131,11.1228063207679,4.54066837797001e-06,6.69036403872768e-05,"Significant","Tissue enhanced: endometrium 1","Microfibrillar-associated protein 5","Tissue_enhanced_endometrium_1"
"101","BAIAP2","OID21250","Q9UQB8","Oncology","Timepoint",3,68.0209123753497,22.6736374584499,11.1038495775066,4.6269086759222e-06,6.74337581282919e-05,"Significant","Low tissue specificity","Brain-specific angiogenesis inhibitor 1-associated protein 2","Low_tissue_specificity"
"102","SEMA4D","OID21020","Q92854","Neurology","Timepoint",3,4.39166405630267,1.46388801876756,10.9219732454442,5.54491630241644e-06,8.0020752913304e-05,"Significant","Tissue enhanced: brain","Semaphorin-4D","Tissue_enhanced_brain"
"103","BSG","OID20626","P35613","Inflammation","Timepoint",3,7.13640758188189,2.37880252729396,10.9096207196179,5.61367482023197e-06,8.02264984017618e-05,"Significant","Low tissue specificity","Basigin","Low_tissue_specificity"
"104","HGF","OID20656","P14210","Inflammation","Timepoint",3,77.6677119220714,25.8892373073571,10.8896569989983,5.72665572300811e-06,8.02822592787423e-05,"Significant","Tissue enriched: placenta","Hepatocyte growth factor","Tissue_enriched_placenta"
"105","PTK7","OID20880","Q13308","Neurology","Timepoint",3,7.41272919935999,2.47090973312,10.8985705757517,5.67592536766287e-06,8.02822592787423e-05,"Significant","Low tissue specificity","Inactive tyrosine-protein kinase 7","Low_tissue_specificity"
