"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","Organ","Desc","Desc_Column"
"32","PTN","OID20083","P21246","Cardiometabolic","Timepoint",3,151.546208820703,50.5154029402343,10.4002079695441,1.89772161959787e-05,0.000872951945015022,"Significant","Tissue enhanced: brain, parathyroid gland","Pleiotrophin","Tissue_enhanced_brain_parathyroid_gland"
"33","CCL13","OID20655","Q99616","Inflammation","Timepoint",3,14.0504629187029,4.68348763956764,10.0818881150651,2.53407062659345e-05,0.00109710351833693,"Significant","Tissue enhanced: intestine, urinary bladder","C-C motif chemokine 13","Tissue_enhanced_intestine_urinary_bladder"
"34","TXNDC5","OID21012","Q8NBS9","Neurology","Timepoint",3,15.1896339738117,5.0632113246039,10.0905149622533,2.5141851702654e-05,0.00109710351833693,"Significant","Low tissue specificity","Thioredoxin domain-containing protein 5","Low_tissue_specificity"
"35","COLEC12","OID20738","Q5KU26","Inflammation","Timepoint",3,16.5665223368636,5.52217411228788,9.94116224337416,2.8825282904281e-05,0.00117863378986393,"Significant","Tissue enhanced: cervix","Collectin-12","Tissue_enhanced_cervix"
"36","SERPINE1","OID20342","P05121","Cardiometabolic","Timepoint",3,22.3357462582468,7.44524875274892,9.94751082950346,2.86578424100357e-05,0.00117863378986393,"Significant","Tissue enhanced: gallbladder, liver, placenta, urinary bladder","Plasminogen activator inhibitor 1","Tissue_enhanced_gallbladder_liver_placenta_urinary_bladder"
"37","MZB1","OID20732","Q8WU39","Inflammation","Timepoint",3,14.6364911264432,4.87883037548106,9.90959417341121,2.96730699979994e-05,0.00118050700100149,"Significant","Tissue enhanced: intestine, lymphoid tissue","Marginal zone B- and B1-cell-specific protein","Tissue_enhanced_intestine_lymphoid_tissue"
"38","EGLN1","OID20572","Q9GZT9","Inflammation","Timepoint",3,23.3880777245731,7.79602590819102,9.7680558430884,3.38044094203197e-05,0.00127589976068489,"Significant","Tissue enhanced: skeletal muscle","Egl nine homolog 1","Tissue_enhanced_skeletal_muscle"
"39","REG1B","OID20266","P48304","Cardiometabolic","Timepoint",3,52.1652852230324,17.3884284076775,9.77005293321094,3.37421436424362e-05,0.00127589976068489,"Significant","Tissue enriched: pancreas","Lithostathine-1-beta","Tissue_enriched_pancreas"
"40","ADA2","OID20394","Q9NZK5","Cardiometabolic","Timepoint",3,13.2051042762208,4.40170142540693,9.5420707097961,4.16804127417986e-05,0.00135267218252284,"Significant","Tissue enhanced: lymphoid tissue","Adenosine deaminase 2","Tissue_enhanced_lymphoid_tissue"
"41","CD160","OID20647","O95971","Inflammation","Timepoint",3,10.7627913170081,3.58759710566937,9.66397084120701,3.72202812698807e-05,0.00135267218252284,"Significant","Tissue enhanced: lymphoid tissue","CD160 antigen","Tissue_enhanced_lymphoid_tissue"
"42","CXCL17","OID20622","Q6UXB2","Inflammation","Timepoint",3,12.2555423823458,4.08518079411526,9.54830223862707,4.14394839764944e-05,0.00135267218252284,"Significant","Group enriched: esophagus, lung, salivary gland, stomach 1","C-X-C motif chemokine 17","Group_enriched_esophagus_lung_salivary_gland_stomach_1"
"43","FCER2","OID21133","P06734","Neurology","Timepoint",3,15.4797753683977,5.15992512279924,9.55458887450153,4.11978877340998e-05,0.00135267218252284,"Significant","Tissue enriched: lymphoid tissue","Low affinity immunoglobulin epsilon Fc receptor","Tissue_enriched_lymphoid_tissue"
"44","ITGA11","OID20581","Q9UKX5","Inflammation","Timepoint",3,10.7616570488458,3.58721901628193,9.53374467708226,4.20045901734449e-05,0.00135267218252284,"Significant","Tissue enhanced: cervix, endometrium 1, smooth muscle","Integrin alpha-11","Tissue_enhanced_cervix_endometrium_1_smooth_muscle"
"45","NECTIN2","OID20222","Q92692","Cardiometabolic","Timepoint",3,10.3755709652938,3.45852365509794,9.57914150233232,4.02682320798087e-05,0.00135267218252284,"Significant","Low tissue specificity","Nectin-2","Low_tissue_specificity"
"46","PDCD1","OID21396","Q15116","Oncology","Timepoint",3,8.21725180072078,2.73908393357359,9.52695190877227,4.22710057038388e-05,0.00135267218252284,"Significant","Tissue enhanced: lymphoid tissue","Programmed cell death protein 1","Tissue_enhanced_lymphoid_tissue"
"47","CA6","OID21096","P23280","Neurology","Timepoint",3,8.88715164450811,2.9623838815027,9.48877713151177,4.38011862329374e-05,0.00137181587521029,"Significant","Tissue enriched: salivary gland","Carbonic anhydrase 6","Tissue_enriched_salivary_gland"
"48","ADAM22","OID21001","Q9P0K1","Neurology","Timepoint",3,9.53385568151949,3.17795189383983,9.44979589178359,4.54230627988819e-05,0.00139297392583238,"Significant","Tissue enriched: brain","Disintegrin and metalloproteinase domain-containing protein 22","Tissue_enriched_brain"
"49","KLRB1","OID20629","Q12918","Inflammation","Timepoint",3,9.21326517334578,3.07108839111526,9.28556122960414,5.29710781386429e-05,0.00159129442898127,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Killer cell lectin-like receptor subfamily B member 1","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"50","OGN","OID21123","P20774","Neurology","Timepoint",3,16.4165111495325,5.47217038317749,9.24691407063721,5.49293392191273e-05,0.00161711974661111,"Significant","Tissue enhanced: cervix","Mimecan","Tissue_enhanced_cervix"
"51","EPHA1","OID20677","P21709","Inflammation","Timepoint",3,11.5862941065779,3.86209803552597,9.16392269348457,5.93924248083627e-05,0.00167004654612551,"Significant","Group enriched: esophagus, parathyroid gland","Ephrin type-A receptor 1","Group_enriched_esophagus_parathyroid_gland"
"52","GUCA2A","OID21101","Q02747","Neurology","Timepoint",3,13.7073903732143,4.56913012440477,9.17324169056072,5.88730584254662e-05,0.00167004654612551,"Significant","Tissue enriched: intestine","Guanylin","Tissue_enriched_intestine"
"53","PRCP","OID20337","P42785","Cardiometabolic","Timepoint",3,10.2816560944821,3.42721869816071,9.15081930432299,6.0130752000443e-05,0.00167004654612551,"Significant","Low tissue specificity","Lysosomal Pro-X carboxypeptidase","Low_tissue_specificity"
"54","COL18A1","OID20332","P39060","Cardiometabolic","Timepoint",3,6.09054298536364,2.03018099512121,9.12134330244367,6.18266065724947e-05,0.00168534749767986,"Significant","Tissue enhanced: liver","Collagen alpha-1(XVIII) chain","Tissue_enhanced_liver"
"55","REG1A","OID20415","P05451","Cardiometabolic","Timepoint",3,24.6093403287013,8.20311344290043,9.05524804887702,6.58120181910643e-05,0.00176136892322267,"Significant","Tissue enriched: pancreas","Lithostathine-1-alpha","Tissue_enriched_pancreas"
"56","JAM2","OID21064","P57087","Neurology","Timepoint",3,8.94497063250812,2.98165687750271,8.98693704611903,7.02118141138215e-05,0.00184556768527759,"Significant","Tissue enhanced: placenta","Junctional adhesion molecule B","Tissue_enhanced_placenta"
"57","NCR1","OID20566","O76036","Inflammation","Timepoint",3,7.32369172811201,2.44123057603734,8.96448152221121,7.17238557368022e-05,0.00185223711657145,"Significant","Tissue enhanced: lymphoid tissue","Natural cytotoxicity triggering receptor 1","Tissue_enhanced_lymphoid_tissue"
"58","BCL2L11","OID20513","O43521-2","Inflammation","Timepoint",3,5.24024213115747,1.74674737705249,8.89700544964468,7.64738101450298e-05,0.00189510322439774,"Significant","Low tissue specificity","Bcl-2-like protein 11","Low_tissue_specificity"
"59","CCL22","OID20765","O00626","Inflammation","Timepoint",3,11.9447146421753,3.98157154739178,8.88105681875837,7.76434332848738e-05,0.00189510322439774,"Significant","Group enriched: intestine, lymphoid tissue, skin 1, urinary bladder","C-C motif chemokine 22","Group_enriched_intestine_lymphoid_tissue_skin_1_urinary_bladder"
"60","FAM3C","OID20233","Q92520","Cardiometabolic","Timepoint",3,16.0309494290796,5.34364980969319,8.88439991336955,7.73967340375828e-05,0.00189510322439774,"Significant","Low tissue specificity","Protein FAM3C","Low_tissue_specificity"
"61","SPON2","OID20221","Q9BUD6","Cardiometabolic","Timepoint",3,17.5202851555795,5.84009505185985,8.85256859141594,7.97790457516601e-05,0.00189510322439774,"Significant","Tissue enhanced: endometrium 1","Spondin-2","Tissue_enhanced_endometrium_1"
"62","TGFB1","OID20621","P01137","Inflammation","Timepoint",3,8.1651339253263,2.7217113084421,8.85201788918247,7.98209238537092e-05,0.00189510322439774,"Significant","Low tissue specificity","Transforming growth factor beta-1 proprotein","Low_tissue_specificity"
"63","CXCL16","OID20282","Q9H2A7","Cardiometabolic","Timepoint",3,9.38993576432631,3.12997858810877,8.81618368354749,8.25955166244238e-05,0.00192985080112939,"Significant","Low tissue specificity","C-X-C motif chemokine 16","Low_tissue_specificity"
"64","IL2RA","OID20267","P01589","Cardiometabolic","Timepoint",3,6.98164697680033,2.32721565893344,8.77277970538452,8.60906415821417e-05,0.00198008475638926,"Significant","Tissue enhanced: adipose tissue, lymphoid tissue, urinary bladder","Interleukin-2 receptor subunit alpha","Tissue_enhanced_adipose_tissue_lymphoid_tissue_urinary_bladder"
"65","ANXA3","OID21036","P12429","Neurology","Timepoint",3,29.8817215053117,9.9605738351039,8.72864363620955,8.98022234783373e-05,0.00203367496861712,"Significant","Tissue enhanced: bone marrow","Annexin A3","Tissue_enhanced_bone_marrow"
"66","SFRP1","OID20984","Q8N474","Neurology","Timepoint",3,199.404833532487,66.4682778441623,8.70901998743163,9.15053613756497e-05,0.00204084684765085,"Significant","Tissue enhanced: breast, choroid plexus","Secreted frizzled-related protein 1","Tissue_enhanced_breast_choroid_plexus"
"67","MPI","OID21288","P34949","Oncology","Timepoint",3,12.3601871052922,4.12006236843074,8.65397224916746,9.64639876146648e-05,0.00208816161424686,"Significant","Low tissue specificity","Mannose-6-phosphate isomerase","Low_tissue_specificity"
"68","REG3A","OID20258","Q06141","Cardiometabolic","Timepoint",3,30.5587815885,10.1862605295,8.65857258627263,9.60391268092636e-05,0.00208816161424686,"Significant","Group enriched: intestine, pancreas","Regenerating islet-derived protein 3-alpha","Group_enriched_intestine_pancreas"
"69","SIGLEC10","OID20537","Q96LC7","Inflammation","Timepoint",3,10.5080410987143,3.5026803662381,8.58683728189647,0.000102890744780837,0.00219500255532453,"Significant","Tissue enhanced: lymphoid tissue","Sialic acid-binding Ig-like lectin 10","Tissue_enhanced_lymphoid_tissue"
"70","SELP","OID20379","P16109","Cardiometabolic","Timepoint",3,14.431454673625,4.81048489120833,8.53291159360607,0.000108373710296942,0.00226656956812869,"Significant","Low tissue specificity","P-selectin","Low_tissue_specificity"
"71","TNFRSF19","OID21446","Q9NS68","Oncology","Timepoint",3,12.1118189088117,4.0372729696039,8.52384383665596,0.000109325026723599,0.00226656956812869,"Significant","Tissue enhanced: salivary gland, skin 1","Tumor necrosis factor receptor superfamily member 19","Tissue_enhanced_salivary_gland_skin_1"
"72","RTN4R","OID21424","Q9BZR6","Oncology","Timepoint",3,8.24557455161203,2.74852485053734,8.50711936309912,0.000111102396291605,0.00227142676862837,"Significant","Tissue enhanced: brain, liver","Reticulon-4 receptor","Tissue_enhanced_brain_liver"
"73","TNFRSF10B","OID20981","O14763","Neurology","Timepoint",3,24.9551439880731,8.31838132935769,8.48206858613498,0.000113820855405372,0.00229512738570833,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 10B","Low_tissue_specificity"
"74","PRSS2","OID20364","P07478","Cardiometabolic","Timepoint",3,28.8560393098831,9.61867976996104,8.45565018926799,0.000116762518052972,0.0023226273861348,"Significant","Tissue enriched: pancreas","Trypsin-2","Tissue_enriched_pancreas"
"75","DAG1","OID20774","Q14118","Inflammation","Timepoint",3,13.2992901023458,4.43309670078192,8.42348466079466,0.00012045080725917,0.00236404784380663,"Significant","Low tissue specificity","Dystroglycan 1","Low_tissue_specificity"
"76","DEFB4A_DEFB4B","OID21373","O15263","Oncology","Timepoint",3,75.5835334936575,25.1945111645525,8.3803136154853,0.000125591795397779,0.00243251477402014,"Significant","Tissue enriched: esophagus, Group enriched: esophagus, lymphoid tissue","Defensin beta 4A","Tissue_enriched_esophagus_Group_enriched_esophagus_lymphoid_tissue"
"77","GYS1","OID20097","P13807","Cardiometabolic","Timepoint",3,32.4851104850195,10.8283701616732,8.28555777414684,0.000137688949231604,0.00263218354894702,"Significant","Group enriched: heart muscle, skeletal muscle, tongue","Glycogen [starch] synthase, muscle","Group_enriched_heart_muscle_skeletal_muscle_tongue"
"78","CD83","OID20565","Q01151","Inflammation","Timepoint",3,5.40630714953248,1.80210238317749,8.22879384240787,0.000145508423385506,0.00274600511824954,"Significant","Tissue enhanced: bone marrow","CD83 antigen","Tissue_enhanced_bone_marrow"
"79","PFKFB2","OID21356","O60825","Oncology","Timepoint",3,30.8997073637208,10.2999024545736,8.18901865878056,0.000151260758856053,0.00281842831691278,"Significant","Tissue enhanced: retina","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2","Tissue_enhanced_retina"
"80","PLAUR","OID20764","Q03405","Inflammation","Timepoint",3,10.4850658270536,3.49502194235119,8.15869044003435,0.000155804910320607,0.00286681034989918,"Significant","Tissue enriched: bone marrow","Urokinase plasminogen activator surface receptor","Tissue_enriched_bone_marrow"
"81","NPPC","OID20568","P23582","Inflammation","Timepoint",3,18.1367658886753,6.04558862955844,8.10972572064754,0.000163442276288424,0.00297021025551309,"Significant","Tissue enriched: brain","C-type natriuretic peptide","Tissue_enriched_brain"
"82","CCL3","OID20610","P10147","Inflammation","Timepoint",3,14.5048926268003,4.83496420893344,8.02527003469706,0.000177540242441311,0.00299203771936068,"Significant","Tissue enhanced: bone marrow, lung, lymphoid tissue","C-C motif chemokine 3","Tissue_enhanced_bone_marrow_lung_lymphoid_tissue"
"83","CD5","OID21449","P06127","Oncology","Timepoint",3,8.51391790375487,2.83797263458496,8.04902541339062,0.000173451873541087,0.00299203771936068,"Significant","Tissue enhanced: lymphoid tissue","T-cell surface glycoprotein CD5","Tissue_enhanced_lymphoid_tissue"
"84","CTSB","OID20276","P07858","Cardiometabolic","Timepoint",3,18.3378622982468,6.11262076608225,8.0470231949531,0.000173792665670058,0.00299203771936068,"Significant","Low tissue specificity","Cathepsin B","Low_tissue_specificity"
"85","EDIL3","OID20081","O43854","Cardiometabolic","Timepoint",3,5.46275927501948,1.82091975833983,8.01765513700281,0.000178871820179171,0.00299203771936068,"Significant","Tissue enriched: brain","EGF-like repeat and discoidin I-like domain-containing protein 3","Tissue_enriched_brain"
"86","IGFBP4","OID21158","P22692","Neurology","Timepoint",3,20.9327039560195,6.97756798533982,8.04390280991494,0.000174325161712213,0.00299203771936068,"Significant","Low tissue specificity","Insulin-like growth factor-binding protein 4","Low_tissue_specificity"
"87","MSLN","OID21380","Q13421","Oncology","Timepoint",3,25.2340859402548,8.41136198008495,8.04171973767947,0.000174698709522735,0.00299203771936068,"Significant","Group enriched: fallopian tube, lung","Mesothelin","Group_enriched_fallopian_tube_lung"
"88","SIT1","OID20462","Q9Y3P8","Inflammation","Timepoint",3,7.58300822464447,2.52766940821482,8.03743605365973,0.000175434107696114,0.00299203771936068,"Significant","Tissue enriched: lymphoid tissue","Signaling threshold-regulating transmembrane adapter 1","Tissue_enriched_lymphoid_tissue"
"89","SLAMF6","OID21254","Q96DU3","Oncology","Timepoint",3,4.98179458159091,1.66059819386364,7.97361326628193,0.000186778874326183,0.00308919666301283,"Significant","Tissue enriched: lymphoid tissue","SLAM family member 6","Tissue_enriched_lymphoid_tissue"
"90","TNFRSF10C","OID20265","O14798","Cardiometabolic","Timepoint",3,6.8105669952013,2.27018899840043,7.92520191895954,0.000195889557092569,0.00320388253378068,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Tumor necrosis factor receptor superfamily member 10C","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"91","TEK","OID21496","Q02763","Oncology","Timepoint",3,1.9191576958263,0.639719231942101,7.91330822567882,0.000198197538954409,0.00320600854220759,"Significant","Tissue enhanced: placenta","Angiopoietin-1 receptor","Tissue_enhanced_placenta"
"92","MMP1","OID20672","P03956","Inflammation","Timepoint",3,46.4920213332143,15.4973404444048,7.90169220839908,0.000200478841400642,0.00320766146241026,"Significant","Tissue enhanced: gallbladder, stomach 1, urinary bladder","Interstitial collagenase","Tissue_enhanced_gallbladder_stomach_1_urinary_bladder"
"93","ACE2","OID20105","Q9BYF1","Cardiometabolic","Timepoint",3,38.0248059439432,12.6749353146477,7.88718451475144,0.000203366310562501,0.00321621142278767,"Significant","Tissue enhanced: gallbladder, intestine, kidney","Angiotensin-converting enzyme 2","Tissue_enhanced_gallbladder_intestine_kidney"
"94","CD79B","OID20635","P40259","Inflammation","Timepoint",3,20.5371628963182,6.84572096543939,7.85583982957979,0.000209752918877457,0.00321621142278767,"Significant","Tissue enriched: lymphoid tissue","B-cell antigen receptor complex-associated protein beta chain","Tissue_enriched_lymphoid_tissue"
"95","CLEC1B","OID21061","Q9P126","Neurology","Timepoint",3,28.2870642872208,9.4290214290736,7.87308453868911,0.000206213935283981,0.00321621142278767,"Significant","Tissue enriched: liver","C-type lectin domain family 1 member B","Tissue_enriched_liver"
"96","EFNA4","OID20935","P52798","Neurology","Timepoint",3,12.161485430987,4.05382847699567,7.86359596781772,0.000208153470832466,0.00321621142278767,"Significant","Tissue enhanced: skin 1","Ephrin-A4","Tissue_enhanced_skin_1"
"97","CDH3","OID21008","P22223","Neurology","Timepoint",3,10.7013669259481,3.56712230864935,7.82077661952275,0.000217144031792061,0.00329521664740117,"Significant","Tissue enhanced: choroid plexus, ovary","Cadherin-3","Tissue_enhanced_choroid_plexus_ovary"
"98","HAVCR1","OID21422","Q96D42","Oncology","Timepoint",3,36.2067439205325,12.0689146401775,7.80874144493335,0.000219742746389394,0.0033006257416856,"Significant","Group enriched: intestine, kidney","Hepatitis A virus cellular receptor 1","Group_enriched_intestine_kidney"
"99","F2R","OID20691","P25116","Inflammation","Timepoint",3,12.1907836778003,4.06359455926677,7.79762257824188,0.000222172242721933,0.00330340950794632,"Significant","Tissue enhanced: lymphoid tissue","Proteinase-activated receptor 1","Tissue_enhanced_lymphoid_tissue"
"100","LAMA4","OID20769","Q16363","Inflammation","Timepoint",3,6.64179070817533,2.21393023605844,7.78472023453452,0.000225026349353803,0.00331238786248798,"Significant","Low tissue specificity","Laminin subunit alpha-4","Low_tissue_specificity"
"101","GFRA1","OID21457","P56159","Oncology","Timepoint",3,13.9402921450081,4.64676404833604,7.76517435223956,0.000229422623821108,0.00334366437885813,"Significant","Low tissue specificity","GDNF family receptor alpha-1","Low_tissue_specificity"
"102","CTSS","OID21056","P25774","Neurology","Timepoint",3,5.13058176365747,1.71019392121916,7.71275088960892,0.000241658594898794,0.0034874652126571,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Cathepsin S","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"103","TNFRSF11A","OID20646","Q9Y6Q6","Inflammation","Timepoint",3,18.3397526221575,6.11325087405249,7.68333912549003,0.000248817655600931,0.00352172681773625,"Significant","Tissue enhanced: intestine, salivary gland","Tumor necrosis factor receptor superfamily member 11A","Tissue_enhanced_intestine_salivary_gland"
"104","USO1","OID21367","O60763","Oncology","Timepoint",3,22.2626589404172,7.4208863134724,7.68637486981279,0.000248068669288202,0.00352172681773625,"Significant","Tissue enhanced: skeletal muscle","General vesicular transport factor p115","Tissue_enhanced_skeletal_muscle"
"105","CST6","OID20293","Q15828","Cardiometabolic","Timepoint",3,9.17903666362987,3.05967888787662,7.58311895316537,0.00027490619499478,0.00371249467002125,"Significant","Tissue enriched: skin 1","Cystatin-M","Tissue_enriched_skin_1"
"106","GZMA","OID20663","P12544","Inflammation","Timepoint",3,5.0947934813052,1.6982644937684,7.58916593664701,0.000273254512299901,0.00371249467002125,"Significant","Tissue enhanced: lymphoid tissue","Granzyme A","Tissue_enhanced_lymphoid_tissue"
