"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","Organ","Desc","Desc_Column"
"18","HAVCR1","OID21422","Q96D42","Oncology","Timepoint",3,36.5528908726653,12.1842969575551,12.2295710889254,2.63703568507329e-06,0.000215650918245994,"Significant","Group enriched: intestine, kidney","Hepatitis A virus cellular receptor 1","Group_enriched_intestine_kidney"
"19","ITGA11","OID20581","Q9UKX5","Inflammation","Timepoint",3,11.1825761634904,3.72752538783012,12.0985385461466,2.96612974061663e-06,0.000218307148909384,"Significant","Tissue enhanced: cervix, endometrium 1, smooth muscle","Integrin alpha-11","Tissue_enhanced_cervix_endometrium_1_smooth_muscle"
"20","TNFRSF11A","OID20646","Q9Y6Q6","Inflammation","Timepoint",3,30.5364870629572,10.1788290209857,12.1462512956955,2.84164310622626e-06,0.000218307148909384,"Significant","Tissue enhanced: intestine, salivary gland","Tumor necrosis factor receptor superfamily member 11A","Tissue_enhanced_intestine_salivary_gland"
"21","CCL17","OID20745","Q92583","Inflammation","Timepoint",3,48.9290151642857,16.3096717214286,11.6818222967088,4.32466267399961e-06,0.000293911225441805,"Significant","Tissue enriched: lymphoid tissue","C-C motif chemokine 17","Tissue_enriched_lymphoid_tissue"
"22","CCL4","OID20695","P13236","Inflammation","Timepoint",3,17.3993075612185,5.79976918707284,11.5528004253076,4.86487678057655e-06,0.000293911225441805,"Significant","Tissue enhanced: bone marrow","C-C motif chemokine 4","Tissue_enhanced_bone_marrow"
"23","CD93","OID20397","Q9NPY3","Cardiometabolic","Timepoint",3,6.99711122780375,2.33237040926792,11.532282987601,4.9570049877539e-06,0.000293911225441805,"Significant","Tissue enhanced: placenta","Complement component C1q receptor","Tissue_enhanced_placenta"
"24","DSC2","OID21079","Q02487","Neurology","Timepoint",3,16.0134229945978,5.33780766486592,11.5860831165892,4.71917343900798e-06,0.000293911225441805,"Significant","Tissue enhanced: esophagus, vagina","Desmocollin-2","Tissue_enhanced_esophagus_vagina"
"25","FOLR1","OID21529","P15328","Oncology","Timepoint",3,6.65063758682985,2.21687919560995,11.5246584146573,4.99169880166109e-06,0.000293911225441805,"Significant","Tissue enhanced: choroid plexus, fallopian tube, lung, salivary gland","Folate receptor alpha","Tissue_enhanced_choroid_plexus_fallopian_tube_lung_salivary_gland"
"26","CD46","OID20380","P15529","Cardiometabolic","Timepoint",3,8.34720108273211,2.7824003609107,11.4407628123101,5.39043318491283e-06,0.000305181448007372,"Significant","Low tissue specificity","Membrane cofactor protein","Low_tissue_specificity"
"27","RSPO1","OID20938","Q2MKA7","Neurology","Timepoint",3,51.2945886588668,17.0981962196223,11.3973716021284,5.60943015712615e-06,0.000305817821899618,"Significant","Tissue enhanced: cervix, endometrium 1","R-spondin-1","Tissue_enhanced_cervix_endometrium_1"
"28","CLSTN2","OID20664","Q9H4D0","Inflammation","Timepoint",3,15.9628439358237,5.32094797860789,11.2447037479653,6.45580965769298e-06,0.000309372003783455,"Significant","Group enriched: adipose tissue, brain, ovary","Calsyntenin-2","Group_enriched_adipose_tissue_brain_ovary"
"29","GFRA1","OID21457","P56159","Oncology","Timepoint",3,17.5444501241327,5.84815004137758,11.254609741887,6.39708361946809e-06,0.000309372003783455,"Significant","Low tissue specificity","GDNF family receptor alpha-1","Low_tissue_specificity"
"30","IGF1R","OID21274","P08069","Oncology","Timepoint",3,5.14239514042955,1.71413171347652,11.3032957234747,6.11637400998709e-06,0.000309372003783455,"Significant","Low tissue specificity","Insulin-like growth factor 1 receptor","Low_tissue_specificity"
"31","TNFRSF14","OID20783","Q92956","Inflammation","Timepoint",3,16.6734821797826,5.55782739326088,11.2347620917722,6.51530714489614e-06,0.000309372003783455,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 14","Low_tissue_specificity"
"32","FRZB","OID20968","Q92765","Neurology","Timepoint",3,26.4561331371234,8.81871104570779,11.0998428763336,7.38114454946735e-06,0.000339532649275498,"Significant","Tissue enhanced: retina","Secreted frizzled-related protein 3","Tissue_enhanced_retina"
"33","ROR1","OID20224","Q01973","Cardiometabolic","Timepoint",3,3.49402990017267,1.16467663339089,11.0331835223722,7.85197532544656e-06,0.000350245687244162,"Significant","Tissue enhanced: parathyroid gland","Inactive tyrosine-protein kinase transmembrane receptor ROR1","Tissue_enhanced_parathyroid_gland"
"34","CCL13","OID20655","Q99616","Inflammation","Timepoint",3,23.2044517603959,7.7348172534653,10.9457170884195,8.5172548871076e-06,0.000351577762878259,"Significant","Tissue enhanced: intestine, urinary bladder","C-C motif chemokine 13","Tissue_enhanced_intestine_urinary_bladder"
"35","DDR1","OID21009","Q08345","Neurology","Timepoint",3,4.51304847912562,1.50434949304187,10.938944693794,8.57113647232013e-06,0.000351577762878259,"Significant","Low tissue specificity","Epithelial discoidin domain-containing receptor 1","Low_tissue_specificity"
"36","GP6","OID21091","Q9HCN6","Neurology","Timepoint",3,31.1327876778908,10.3775958926303,10.9355385118347,8.59836920082698e-06,0.000351577762878259,"Significant","Tissue enhanced: testis","Platelet glycoprotein VI","Tissue_enhanced_testis"
"37","APOH","OID21072","P02749","Neurology","Timepoint",3,8.2731861112448,2.75772870374827,10.6582034930009,1.11447817209833e-05,0.000356633015071467,"Significant","Tissue enriched: liver","Beta-2-glycoprotein 1","Tissue_enriched_liver"
"38","CALB1","OID21306","P05937","Oncology","Timepoint",3,56.0936973701946,18.6978991233982,10.7147173337504,1.0569086776032e-05,0.000356633015071467,"Significant","Tissue enriched: kidney","Calbindin","Tissue_enriched_kidney"
"39","CDH3","OID21008","P22223","Neurology","Timepoint",3,15.0893641286417,5.02978804288058,10.7425023454827,1.0297395661732e-05,0.000356633015071467,"Significant","Tissue enhanced: choroid plexus, ovary","Cadherin-3","Tissue_enhanced_choroid_plexus_ovary"
"40","HSPG2","OID20383","P98160","Cardiometabolic","Timepoint",3,16.7308383308254,5.57694611027512,10.7864323820135,9.88245986507426e-06,0.000356633015071467,"Significant","Low tissue specificity","Basement membrane-specific heparan sulfate proteoglycan core protein","Low_tissue_specificity"
"41","HYOU1","OID20300","Q9Y4L1","Cardiometabolic","Timepoint",3,7.41971068114385,2.47323689371462,10.7556019021019,1.01718157931691e-05,0.000356633015071467,"Significant","Tissue enhanced: liver","Hypoxia up-regulated protein 1","Tissue_enhanced_liver"
"42","IL10RB","OID20696","Q08334","Inflammation","Timepoint",3,7.83755745205934,2.61251915068645,10.8812288880537,9.04485851210538e-06,0.000356633015071467,"Significant","Low tissue specificity","Interleukin-10 receptor subunit beta","Low_tissue_specificity"
"43","NEFL","OID20871","P07196","Neurology","Timepoint",3,29.0782833968294,9.69276113227648,10.6719540603477,1.10017908011611e-05,0.000356633015071467,"Significant","Tissue enriched: brain","Neurofilament light polypeptide","Tissue_enriched_brain"
"44","REG1B","OID20266","P48304","Cardiometabolic","Timepoint",3,67.5369323896093,22.5123107965364,10.6952671567582,1.07636736447086e-05,0.000356633015071467,"Significant","Tissue enriched: pancreas","Lithostathine-1-beta","Tissue_enriched_pancreas"
"45","TFPI2","OID21512","P48307","Oncology","Timepoint",3,35.6886544403185,11.8962181467728,10.8190107448807,9.58592291940012e-06,0.000356633015071467,"Significant","Tissue enriched: placenta","Tissue factor pathway inhibitor 2","Tissue_enriched_placenta"
"46","TGFB1","OID20621","P01137","Inflammation","Timepoint",3,9.0688868894255,3.02296229647517,10.8586245555406,9.23768732053813e-06,0.000356633015071467,"Significant","Low tissue specificity","Transforming growth factor beta-1 proprotein","Low_tissue_specificity"
"47","UXS1","OID21189","Q8NBZ7","Oncology","Timepoint",3,10.7978754340337,3.59929181134457,10.5976464823534,1.17977187895119e-05,0.000369494511875778,"Significant","Low tissue specificity","UDP-glucuronic acid decarboxylase 1","Low_tissue_specificity"
"48","ANXA3","OID21036","P12429","Neurology","Timepoint",3,18.9903766213947,6.33012554046489,10.4806918670445,1.31729576143381e-05,0.000403970700173036,"Significant","Tissue enhanced: bone marrow","Annexin A3","Tissue_enhanced_bone_marrow"
"49","CLEC1B","OID21061","Q9P126","Neurology","Timepoint",3,37.9744189321716,12.6581396440572,10.309333348902,1.5493737466944e-05,0.000447191795124344,"Significant","Tissue enriched: liver","C-type lectin domain family 1 member B","Tissue_enriched_liver"
"50","SCARA5","OID21058","Q6ZMJ2","Neurology","Timepoint",3,10.8637685351326,3.62125617837754,10.3139607360422,1.54258187811167e-05,0.000447191795124344,"Significant","Tissue enhanced: urinary bladder","Scavenger receptor class A member 5","Tissue_enhanced_urinary_bladder"
"51","SPINT1","OID21109","O43278","Neurology","Timepoint",3,7.79175541395554,2.59725180465185,10.3311588132056,1.51760760834427e-05,0.000447191795124344,"Significant","Tissue enhanced: esophagus","Kunitz-type protease inhibitor 1","Tissue_enhanced_esophagus"
"52","BSG","OID20626","P35613","Inflammation","Timepoint",3,5.28716067474293,1.76238689158098,10.2762093648404,1.59890213460423e-05,0.000452612296564889,"Significant","Low tissue specificity","Basigin","Low_tissue_specificity"
"53","SCP2","OID21161","P22307","Oncology","Timepoint",3,9.51419084451234,3.17139694817078,10.1011500350488,1.88920108592296e-05,0.000524698867637471,"Significant","Tissue enhanced: liver","Sterol carrier protein 2","Tissue_enhanced_liver"
"54","PAPPA","OID20421","Q13219","Inflammation","Timepoint",3,13.7623652670769,4.58745508902562,10.0348155861415,2.01296770910151e-05,0.000548720086629153,"Significant","Tissue enriched: placenta","Pappalysin-1","Tissue_enriched_placenta"
"55","DAG1","OID20774","Q14118","Inflammation","Timepoint",3,11.9424699181477,3.98082330604925,10.007475664276,2.06638732549471e-05,0.000553040389659675,"Significant","Low tissue specificity","Dystroglycan 1","Low_tissue_specificity"
"56","NBL1","OID21486","P41271","Oncology","Timepoint",3,14.819227540633,4.93974251354435,9.93995960465867,2.2046704106743e-05,0.000575542938617601,"Significant","Low tissue specificity","Neuroblastoma suppressor of tumorigenicity 1","Low_tissue_specificity"
"57","SCARF1","OID20297","Q14162","Cardiometabolic","Timepoint",3,15.3665784656423,5.12219282188077,9.92869090070309,2.22866491176653e-05,0.000575542938617601,"Significant","Tissue enhanced: lymphoid tissue","Scavenger receptor class F member 1","Tissue_enhanced_lymphoid_tissue"
"58","FCER2","OID21133","P06734","Neurology","Timepoint",3,16.1073820867137,5.36912736223789,9.82806328954977,2.45526389152339e-05,0.000612567533613972,"Significant","Tissue enriched: lymphoid tissue","Low affinity immunoglobulin epsilon Fc receptor","Tissue_enriched_lymphoid_tissue"
"59","FGFBP1","OID21507","Q14512","Oncology","Timepoint",3,91.5129666225629,30.504322207521,9.84353238608359,2.41893875557089e-05,0.000612567533613972,"Significant","Tissue enhanced: esophagus, vagina","Fibroblast growth factor-binding protein 1","Tissue_enhanced_esophagus_vagina"
"60","PIGR","OID21102","P01833","Neurology","Timepoint",3,10.4313797667225,3.47712658890749,9.79341117838556,2.53869364487636e-05,0.000622826174209668,"Significant","Tissue enhanced: intestine, salivary gland","Polymeric immunoglobulin receptor","Tissue_enhanced_intestine_salivary_gland"
"61","NRP1","OID20390","O14786","Cardiometabolic","Timepoint",3,3.19237844464727,1.06412614821576,9.73373229874742,2.68930696732914e-05,0.000648960632116147,"Significant","Low tissue specificity","Neuropilin-1","Low_tissue_specificity"
"62","DDX58","OID21226","O95786","Oncology","Timepoint",3,32.3609264952752,10.7869754984251,9.6478813111035,2.92233149276212e-05,0.000682805072594578,"Significant","Low tissue specificity","Antiviral innate immune response receptor RIG-I","Low_tissue_specificity"
"63","JAM2","OID21064","P57087","Neurology","Timepoint",3,9.65532968266612,3.21844322755537,9.64960875751091,2.91744284066891e-05,0.000682805072594578,"Significant","Tissue enhanced: placenta","Junctional adhesion molecule B","Tissue_enhanced_placenta"
"64","NECTIN2","OID20222","Q92692","Cardiometabolic","Timepoint",3,12.4051343769432,4.13504479231441,9.56637282198388,3.16288286419466e-05,0.000727463058764771,"Significant","Low tissue specificity","Nectin-2","Low_tissue_specificity"
"65","IL7R","OID21136","P16871","Neurology","Timepoint",3,7.17715971237181,2.3923865707906,9.51747149996327,3.31692698746207e-05,0.000741621954579938,"Significant","Tissue enhanced: lymphoid tissue","Interleukin-7 receptor subunit alpha","Tissue_enhanced_lymphoid_tissue"
"66","PLAUR","OID20764","Q03405","Inflammation","Timepoint",3,13.0827360961058,4.36091203203525,9.51490975713662,3.32520713330679e-05,0.000741621954579938,"Significant","Tissue enriched: bone marrow","Urokinase plasminogen activator surface receptor","Tissue_enriched_bone_marrow"
"67","F2R","OID20691","P25116","Inflammation","Timepoint",3,14.190686293269,4.73022876442299,9.44779619966901,3.54990875565454e-05,0.00077992025198858,"Significant","Tissue enhanced: lymphoid tissue","Proteinase-activated receptor 1","Tissue_enhanced_lymphoid_tissue"
"68","SOD2","OID21114","P04179","Neurology","Timepoint",3,16.0646087361522,5.35486957871742,9.37289141853793,3.81929616763903e-05,0.000826765288053626,"Significant","Group enriched: bone marrow, skeletal muscle","Superoxide dismutase [Mn], mitochondrial","Group_enriched_bone_marrow_skeletal_muscle"
"69","CLC","OID20126","Q05315","Cardiometabolic","Timepoint",3,17.6632958364548,5.88776527881825,9.27999719942577,4.18295139815912e-05,0.000850322979211616,"Significant","Tissue enriched: bone marrow","Galectin-10","Tissue_enriched_bone_marrow"
"70","HAVCR2","OID21137","Q8TDQ0","Neurology","Timepoint",3,13.8811643015233,4.62705476717444,9.23733274243151,4.36177190587361e-05,0.000850322979211616,"Significant","Tissue enhanced: lymphoid tissue","Hepatitis A virus cellular receptor 2","Tissue_enhanced_lymphoid_tissue"
"71","MDK","OID21489","P21741","Oncology","Timepoint",3,71.7127817831883,23.9042605943961,9.29218830260482,4.13325740287199e-05,0.000850322979211616,"Significant","Tissue enhanced: ovary","Midkine","Tissue_enhanced_ovary"
"72","MFAP5","OID20239","Q13361","Cardiometabolic","Timepoint",3,10.6417849696659,3.5472616565553,9.23070419503139,4.39025451223389e-05,0.000850322979211616,"Significant","Tissue enhanced: endometrium 1","Microfibrillar-associated protein 5","Tissue_enhanced_endometrium_1"
"73","SPINT2","OID20720","O43291","Inflammation","Timepoint",3,7.73099759102865,2.57699919700955,9.26734353333525,4.23518350469759e-05,0.000850322979211616,"Significant","Low tissue specificity","Kunitz-type protease inhibitor 2","Low_tissue_specificity"
"74","TIMD4","OID20375","Q96H15","Cardiometabolic","Timepoint",3,15.0233172510996,5.00777241703322,9.24136536986216,4.34453724203792e-05,0.000850322979211616,"Significant","Group enriched: lymphoid tissue, testis","T-cell immunoglobulin and mucin domain-containing protein 4","Group_enriched_lymphoid_tissue_testis"
"75","TIMP1","OID20418","P01033","Cardiometabolic","Timepoint",3,12.4736857859029,4.15789526196763,9.30759611244887,4.07132175723197e-05,0.000850322979211616,"Significant","Tissue enhanced: urinary bladder","Metalloproteinase inhibitor 1","Tissue_enhanced_urinary_bladder"
"76","WFDC2","OID21505","Q14508","Oncology","Timepoint",3,36.5246412317273,12.1748804105758,9.25229950020277,4.29815967208722e-05,0.000850322979211616,"Significant","Tissue enhanced: cervix, salivary gland","WAP four-disulfide core domain protein 2","Tissue_enhanced_cervix_salivary_gland"
"77","RGMB","OID21045","Q6NW40","Neurology","Timepoint",3,4.105246947355,1.36841564911833,9.19847590659394,4.53149911781774e-05,0.000855175218131759,"Significant","Low tissue specificity","Repulsive guidance molecule B","Low_tissue_specificity"
"78","TNFRSF4","OID20653","P43489","Inflammation","Timepoint",3,18.4961932817706,6.16539776059019,9.21137133445894,4.47442862322365e-05,0.000855175218131759,"Significant","Tissue enhanced: lymphoid tissue","Tumor necrosis factor receptor superfamily member 4","Tissue_enhanced_lymphoid_tissue"
"79","PTK7","OID20880","Q13308","Neurology","Timepoint",3,4.74035609843711,1.58011869947904,9.15047497259335,4.75062174175794e-05,0.000885179139730087,"Significant","Low tissue specificity","Inactive tyrosine-protein kinase 7","Low_tissue_specificity"
"80","TFPI","OID20388","P10646","Cardiometabolic","Timepoint",3,7.71247761835469,2.5708258727849,9.03904895594715,5.30246410342289e-05,0.000975653395029811,"Significant","Tissue enhanced: liver, placenta","Tissue factor pathway inhibitor","Tissue_enhanced_liver_placenta"
"81","THBD","OID20231","P07204","Cardiometabolic","Timepoint",3,8.11047332305195,2.70349110768398,9.0020890657314,5.49978914068981e-05,0.000999467853715481,"Significant","Low tissue specificity","Thrombomodulin","Low_tissue_specificity"
"82","SMOC2","OID20730","Q9H3U7","Inflammation","Timepoint",3,10.3859266216146,3.4619755405382,8.97865648382143,5.62880463901729e-05,0.00101043907666262,"Significant","Low tissue specificity","SPARC-related modular calcium-binding protein 2","Low_tissue_specificity"
"83","CCDC80","OID20226","Q76M96","Cardiometabolic","Timepoint",3,11.7085309015398,3.90284363384661,8.95526258899906,5.76072507225519e-05,0.00102166112124815,"Significant","Low tissue specificity","Coiled-coil domain-containing protein 80","Low_tissue_specificity"
"84","CHRDL2","OID20223","Q6WN34","Cardiometabolic","Timepoint",3,11.9355236186031,3.97850787286769,8.89435612436091,6.1193617589829e-05,0.001072345298717,"Significant","Tissue enhanced: endometrium 1, gallbladder, lymphoid tissue, smooth muscle","Chordin-like protein 2","Tissue_enhanced_endometrium_1_gallbladder_lymphoid_tissue_smooth_muscle"
"85","CCN4","OID21444","O95388","Oncology","Timepoint",3,13.0639497796172,4.35464992653906,8.77603648631899,6.88342972804752e-05,0.00112582317329844,"Significant","Low tissue specificity","CCN family member 4","Low_tissue_specificity"
"86","CTSB","OID20276","P07858","Cardiometabolic","Timepoint",3,15.1401494251143,5.04671647503811,8.77751590406372,6.87329176718677e-05,0.00112582317329844,"Significant","Low tissue specificity","Cathepsin B","Low_tissue_specificity"
"87","KLRB1","OID20629","Q12918","Inflammation","Timepoint",3,10.3467232209055,3.44890774030182,8.78354481165252,6.832136726137e-05,0.00112582317329844,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Killer cell lectin-like receptor subfamily B member 1","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"88","MMP7","OID20087","P09237","Cardiometabolic","Timepoint",3,15.1430628006058,5.04768760020192,8.8065313542053,6.67754273255963e-05,0.00112582317329844,"Significant","Tissue enhanced: gallbladder, salivary gland, urinary bladder","Matrilysin","Tissue_enhanced_gallbladder_salivary_gland_urinary_bladder"
"89","PRSS8","OID20763","Q16651","Inflammation","Timepoint",3,9.33684647704781,3.11228215901594,8.79197411907377,6.77502173632159e-05,0.00112582317329844,"Significant","Tissue enhanced: salivary gland","Prostasin","Tissue_enhanced_salivary_gland"
"90","TNFRSF10C","OID20265","O14798","Cardiometabolic","Timepoint",3,11.257650167718,3.75255005590599,8.82767676320254,6.5385184994482e-05,0.00112582317329844,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Tumor necrosis factor receptor superfamily member 10C","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"91","CD300LG","OID21130","Q6UXG3","Neurology","Timepoint",3,5.09622730288117,1.69874243429372,8.71928871547276,7.28418253485029e-05,0.00117827655948348,"Significant","Tissue enhanced: adipose tissue, breast, placenta","CMRF35-like molecule 9","Tissue_enhanced_adipose_tissue_breast_placenta"
"92","NRP2","OID21081","O60462","Neurology","Timepoint",3,5.37728417661773,1.79242805887258,8.69081281321685,7.4942761800316e-05,0.00119908418880506,"Significant","Low tissue specificity","Neuropilin-2","Low_tissue_specificity"
"93","MNDA","OID20156","P41218","Cardiometabolic","Timepoint",3,17.6474035289493,5.88246784298309,8.67919981279433,7.58174207648256e-05,0.00120003487490133,"Significant","Group enriched: bone marrow, lymphoid tissue","Myeloid cell nuclear differentiation antigen","Group_enriched_bone_marrow_lymphoid_tissue"
"94","CCL3","OID20610","P10147","Inflammation","Timepoint",3,20.1955121849204,6.73183739497348,8.66551557952094,7.68616130168986e-05,0.00120362015277526,"Significant","Tissue enhanced: bone marrow, lung, lymphoid tissue","C-C motif chemokine 3","Tissue_enhanced_bone_marrow_lung_lymphoid_tissue"
"95","CD99L2","OID21122","Q8TCZ2","Neurology","Timepoint",3,4.7774009281449,1.5924669760483,8.64319346979856,7.85968865672582e-05,0.00121783807396846,"Significant","Tissue enhanced: skeletal muscle","CD99 antigen-like protein 2","Tissue_enhanced_skeletal_muscle"
"96","CD163","OID20360","Q86VB7","Cardiometabolic","Timepoint",3,7.48996583280609,2.49665527760203,8.59921579106411,8.21348934768384e-05,0.00124593501639774,"Significant","Tissue enhanced: lymphoid tissue","Scavenger receptor cysteine-rich type 1 protein M130","Tissue_enhanced_lymphoid_tissue"
"97","EGF","OID20698","P01133","Inflammation","Timepoint",3,48.6351791366826,16.2117263788942,8.59308928546251,8.26406547434032e-05,0.00124593501639774,"Significant","Group enriched: kidney, pancreas, skeletal muscle","Pro-epidermal growth factor","Group_enriched_kidney_pancreas_skeletal_muscle"
"98","GPNMB","OID20173","Q14956","Cardiometabolic","Timepoint",3,3.97373369135991,1.32457789711997,8.589367369448,8.29494779938714e-05,0.00124593501639774,"Significant","Tissue enhanced: skin 1","Transmembrane glycoprotein NMB","Tissue_enhanced_skin_1"
"99","ACE2","OID20105","Q9BYF1","Cardiometabolic","Timepoint",3,38.0915634728215,12.6971878242738,8.54362116799339,8.68439775981203e-05,0.00129125590933771,"Significant","Tissue enhanced: gallbladder, intestine, kidney","Angiotensin-converting enzyme 2","Tissue_enhanced_gallbladder_intestine_kidney"
"100","ANPEP","OID20350","P15144","Cardiometabolic","Timepoint",3,3.73666390545352,1.24555463515117,8.4643805508258,9.4042474891305e-05,0.00137059923801981,"Significant","Group enriched: intestine, pancreas","Aminopeptidase N","Group_enriched_intestine_pancreas"
"101","TXNDC5","OID21012","Q8NBS9","Neurology","Timepoint",3,17.7493953424964,5.91646511416546,8.46680198319848,9.38136270188921e-05,0.00137059923801981,"Significant","Low tissue specificity","Thioredoxin domain-containing protein 5","Low_tissue_specificity"
"102","KLRD1","OID20632","Q13241","Inflammation","Timepoint",3,9.49112914820927,3.16370971606976,8.45011937273499,9.54020243460807e-05,0.00137678215526893,"Significant","Tissue enhanced: lymphoid tissue","Natural killer cells antigen CD94","Tissue_enhanced_lymphoid_tissue"
"103","CD40LG","OID20616","P29965","Inflammation","Timepoint",3,42.4199975885595,14.1399991961865,8.34785985408828,0.000105764111138258,0.00149696895764919,"Significant","Tissue enhanced: lymphoid tissue","CD40 ligand","Tissue_enhanced_lymphoid_tissue"
"104","DPT","OID20278","Q07507","Cardiometabolic","Timepoint",3,5.67127580797147,1.89042526932382,8.35419941158202,0.000105089154147434,0.00149696895764919,"Significant","Low tissue specificity","Dermatopontin","Low_tissue_specificity"
"105","TNFSF11","OID20592","O14788","Inflammation","Timepoint",3,4.14915060053964,1.38305020017988,8.30318483044073,0.000110649141466192,0.00155119558322128,"Significant","Tissue enhanced: breast, liver, lymphoid tissue","Tumor necrosis factor ligand superfamily member 11","Tissue_enhanced_breast_liver_lymphoid_tissue"
"106","CPM","OID21054","P14384","Neurology","Timepoint",3,5.08650453764413,1.69550151254804,8.25863287459973,0.000115752843301586,0.0016074357107541,"Significant","Tissue enhanced: adipose tissue","Carboxypeptidase M","Tissue_enhanced_adipose_tissue"
