"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","Organ","Desc","Desc_Column"
"17","TNFRSF11A","OID20646","Q9Y6Q6","Inflammation","Timepoint",3,8.41994299583333,2.80664766527778,26.7850103318098,0.000159291969769584,0.0146466331835355,"Significant","Tissue enhanced: intestine, salivary gland","Tumor necrosis factor receptor superfamily member 11A","Tissue_enhanced_intestine_salivary_gland"
"18","CCN1","OID21368","O00622","Oncology","Timepoint",3,10.5542431816667,3.51808106055556,23.6807499576504,0.000247554574365279,0.0150380627091624,"Significant","Low tissue specificity","CCN family member 1","Low_tissue_specificity"
"19","CLC","OID20126","Q05315","Cardiometabolic","Timepoint",3,3.42058096833333,1.14019365611111,23.4728613584674,0.000255434548969561,0.0150380627091624,"Significant","Tissue enriched: bone marrow","Galectin-10","Tissue_enriched_bone_marrow"
"20","GFOD2","OID21216","Q3B7J2","Oncology","Timepoint",3,2.72985744666667,0.909952482222223,23.4440268443974,0.000256552128958654,0.0150380627091624,"Significant","Low tissue specificity","Glucose-fructose oxidoreductase domain-containing protein 2","Low_tissue_specificity"
"21","IL1B","OID20427","P01584","Inflammation","Timepoint",3,8.50319659166666,2.83439886388889,25.0828682162798,0.000201635333849454,0.0150380627091624,"Significant","Tissue enhanced: bone marrow, urinary bladder","Interleukin-1 beta","Tissue_enhanced_bone_marrow_urinary_bladder"
"22","PTPRF","OID20310","P10586","Cardiometabolic","Timepoint",3,1.3465083425,0.448836114166667,23.7474796140025,0.000245089788821363,0.0150380627091624,"Significant","Low tissue specificity","Receptor-type tyrosine-protein phosphatase F","Low_tissue_specificity"
"23","SPINK1","OID21097","P00995","Neurology","Timepoint",3,14.6246404141667,4.87488013805556,23.2157758614387,0.000265617955460749,0.0150380627091624,"Significant","Tissue enriched: pancreas","Serine protease inhibitor Kazal-type 1","Tissue_enriched_pancreas"
"24","TNFRSF10B","OID20981","O14763","Neurology","Timepoint",3,7.77995045916667,2.59331681972222,24.8847046432714,0.000207437008300455,0.0150380627091624,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 10B","Low_tissue_specificity"
"25","TNFRSF10C","OID20265","O14798","Cardiometabolic","Timepoint",3,4.88727066166667,1.62909022055556,24.4554337051914,0.000220737770419967,0.0150380627091624,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Tumor necrosis factor receptor superfamily member 10C","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"26","TNFRSF9","OID20985","Q07011","Neurology","Timepoint",3,6.03869322916667,2.01289774305556,25.5309598185492,0.00018924611517382,0.0150380627091624,"Significant","Tissue enriched: lymphoid tissue","Tumor necrosis factor receptor superfamily member 9","Tissue_enriched_lymphoid_tissue"
"27","SLAMF6","OID21254","Q96DU3","Oncology","Timepoint",3,3.17866857,1.05955619,22.4641045111683,0.000298448767492709,0.0156898780624739,"Significant","Tissue enriched: lymphoid tissue","SLAM family member 6","Tissue_enriched_lymphoid_tissue"
"28","TGFBR2","OID21493","P37173","Oncology","Timepoint",3,2.45846254083333,0.819487513611111,22.5957843642719,0.000292345426406039,0.0156898780624739,"Significant","Low tissue specificity","TGF-beta receptor type-2","Low_tissue_specificity"
"29","CRX","OID20070","O43186","Cardiometabolic","Timepoint",3,2.79021472833333,0.930071576111111,21.8874798031447,0.000327129058897448,0.0166046198171394,"Significant","Tissue enriched: retina","Cone-rod homeobox protein","Tissue_enriched_retina"
"30","ACE2","OID20105","Q9BYF1","Cardiometabolic","Timepoint",3,11.9170670983333,3.97235569944444,21.1273576861997,0.000370411438250608,0.0173781397479574,"Significant","Tissue enhanced: gallbladder, intestine, kidney","Angiotensin-converting enzyme 2","Tissue_enhanced_gallbladder_intestine_kidney"
"31","FCER2","OID21133","P06734","Neurology","Timepoint",3,7.40884668833334,2.46961556277778,21.333299130434,0.00035801180622625,0.0173781397479574,"Significant","Tissue enriched: lymphoid tissue","Low affinity immunoglobulin epsilon Fc receptor","Tissue_enriched_lymphoid_tissue"
"32","IGF1R","OID21274","P08069","Oncology","Timepoint",3,1.1996074625,0.399869154166667,21.0089240524063,0.000377785646694727,0.0173781397479574,"Significant","Low tissue specificity","Insulin-like growth factor 1 receptor","Low_tissue_specificity"
"33","NECTIN2","OID20222","Q92692","Cardiometabolic","Timepoint",3,4.74911950833333,1.58303983611111,20.3696225797475,0.000420920131416158,0.0187755888922601,"Significant","Low tissue specificity","Nectin-2","Low_tissue_specificity"
"34","DEFA1_DEFA1B","OID20344","P59665","Cardiometabolic","Timepoint",3,5.98747777833334,1.99582592611111,19.7735354286697,0.000466822586407994,0.0200685127440908,"Significant","Tissue enriched: bone marrow, Tissue enriched: bone marrow","Neutrophil defensin 1","Tissue_enriched_bone_marrow_Tissue_enriched_bone_marrow"
"35","DPP10","OID20527","Q8N608","Inflammation","Timepoint",3,3.45208210833333,1.15069403611111,19.6492132622088,0.000477172517692376,0.0200685127440908,"Significant","Tissue enhanced: adrenal gland, brain, pancreas","Inactive dipeptidyl peptidase 10","Tissue_enhanced_adrenal_gland_brain_pancreas"
"36","CD27","OID21527","P26842","Oncology","Timepoint",3,8.00858417833333,2.66952805944445,19.4510398883061,0.000494270704212043,0.0202101799055591,"Significant","Tissue enriched: lymphoid tissue","CD27 antigen","Tissue_enriched_lymphoid_tissue"
"37","BAIAP2","OID21250","Q9UQB8","Oncology","Timepoint",3,20.7201824666666,6.90672748888888,18.7412149596069,0.000562158256891455,0.0206874238536056,"Significant","Low tissue specificity","Brain-specific angiogenesis inhibitor 1-associated protein 2","Low_tissue_specificity"
"38","EFNA1","OID21125","P20827","Neurology","Timepoint",3,5.5765693625,1.85885645416667,19.0150836227312,0.000534663021345929,0.0206874238536056,"Significant","Tissue enhanced: liver","Ephrin-A1","Tissue_enhanced_liver"
"39","GDF15","OID20251","Q99988","Cardiometabolic","Timepoint",3,10.8452260308333,3.61507534361111,18.8393328802224,0.000552108893965877,0.0206874238536056,"Significant","Tissue enhanced: kidney, urinary bladder","Growth/differentiation factor 15","Tissue_enhanced_kidney_urinary_bladder"
"40","LTBR","OID20768","P36941","Inflammation","Timepoint",3,7.57837810166666,2.52612603388889,18.8133133644659,0.000554751823982637,0.0206874238536056,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 3","Low_tissue_specificity"
"41","THBS2","OID21104","P35442","Neurology","Timepoint",3,5.84653807833334,1.94884602611111,18.565548105831,0.000580727957741238,0.0208495500925635,"Significant","Low tissue specificity","Thrombospondin-2","Low_tissue_specificity"
"42","EFNA4","OID20935","P52798","Neurology","Timepoint",3,3.8843444225,1.29478147416667,17.8924297503995,0.000659386702518193,0.0226068785564213,"Significant","Tissue enhanced: skin 1","Ephrin-A4","Tissue_enhanced_skin_1"
"43","EPHB4","OID20242","P54760","Cardiometabolic","Timepoint",3,2.51806376083333,0.839354586944445,17.7649803685616,0.000675749087284333,0.0226068785564213,"Significant","Low tissue specificity","Ephrin type-B receptor 4","Low_tissue_specificity"
"44","NPPB","OID20049","P16860","Cardiometabolic","Timepoint",3,6.35472281,2.11824093666667,17.8367711139375,0.000666470757926435,0.0226068785564213,"Significant","Tissue enriched: heart muscle","Natriuretic peptides B","Tissue_enriched_heart_muscle"
"45","CPXM1","OID21479","Q96SM3","Oncology","Timepoint",3,3.59767210333333,1.19922403444444,17.4114608178427,0.0007238669308614,0.0234730177587277,"Significant","Tissue enhanced: gallbladder","Probable carboxypeptidase X1","Tissue_enhanced_gallbladder"
"46","IFNGR1","OID20678","P15260","Inflammation","Timepoint",3,2.37644235583333,0.792147451944444,17.3069767804021,0.000738902170564318,0.0234730177587277,"Significant","Low tissue specificity","Interferon gamma receptor 1","Low_tissue_specificity"
"47","RBP2","OID21365","P50120","Oncology","Timepoint",3,1.54669565583334,0.515565218611112,17.2350599995424,0.000749478148546332,0.0234730177587277,"Significant","Tissue enriched: intestine","Retinol-binding protein 2","Tissue_enriched_intestine"
"48","CALCA","OID20983","P01258","Neurology","Timepoint",3,19.2626083866667,6.42086946222222,16.7203594390418,0.000830963632196334,0.0239838915018236,"Significant","Group enriched: parathyroid gland, thyroid gland","Calcitonin","Group_enriched_parathyroid_gland_thyroid_gland"
"49","CTSF","OID21500","Q9UBX1","Oncology","Timepoint",3,3.16765217583333,1.05588405861111,16.7965698562603,0.000818223520150344,0.0239838915018236,"Significant","Low tissue specificity","Cathepsin F","Low_tissue_specificity"
"50","FGR","OID20828","P09769","Neurology","Timepoint",3,4.8011504825,1.60038349416667,16.7814960226271,0.000820723950095235,0.0239838915018236,"Significant","Group enriched: bone marrow, lung, lymphoid tissue","Tyrosine-protein kinase Fgr","Group_enriched_bone_marrow_lung_lymphoid_tissue"
"51","IL32","OID20605","P24001","Inflammation","Timepoint",3,3.4670910975,1.1556970325,16.839444646235,0.000811163352063469,0.0239838915018236,"Significant","Tissue enhanced: liver, pancreas","Interleukin-32","Tissue_enhanced_liver_pancreas"
"52","GYS1","OID20097","P13807","Cardiometabolic","Timepoint",3,13.8067067491667,4.60223558305556,16.4042632695544,0.000886528212344456,0.0241661023809452,"Significant","Group enriched: heart muscle, skeletal muscle, tongue","Glycogen [starch] synthase, muscle","Group_enriched_heart_muscle_skeletal_muscle_tongue"
"53","RASSF2","OID21194","P50749","Oncology","Timepoint",3,5.49320222833333,1.83106740944444,16.4705352340444,0.000874502902462261,0.0241661023809452,"Significant","Tissue enhanced: brain, retina","Ras association domain-containing protein 2","Tissue_enhanced_brain_retina"
"54","SPINT1","OID21109","O43278","Neurology","Timepoint",3,1.95847026416667,0.652823421388889,16.4500258617886,0.000878202512647428,0.0241661023809452,"Significant","Tissue enhanced: esophagus","Kunitz-type protease inhibitor 1","Tissue_enhanced_esophagus"
"55","CCL28","OID20569","Q9NRJ3","Inflammation","Timepoint",3,5.54013695833333,1.84671231944444,15.5269283528766,0.00106703604319855,0.025665354127431,"Significant","Tissue enriched: salivary gland","C-C motif chemokine 28","Tissue_enriched_salivary_gland"
"56","DDC","OID20215","P20711","Cardiometabolic","Timepoint",3,12.3388488258333,4.11294960861111,15.7003886599076,0.00102794082785236,0.025665354127431,"Significant","Group enriched: intestine, kidney, retina","Aromatic-L-amino-acid decarboxylase","Group_enriched_intestine_kidney_retina"
"57","GPC1","OID21438","P35052","Oncology","Timepoint",3,6.26676537333333,2.08892179111111,15.5330727724655,0.00106561977020597,0.025665354127431,"Significant","Tissue enhanced: skin 1","Glypican-1","Tissue_enhanced_skin_1"
"58","LTBP3","OID21191","Q9NS15","Oncology","Timepoint",3,4.02989502916667,1.34329834305556,15.484995385707,0.00107676453738099,0.025665354127431,"Significant","Low tissue specificity","Latent-transforming growth factor beta-binding protein 3","Low_tissue_specificity"
"59","PIK3IP1","OID21094","Q96FE7","Neurology","Timepoint",3,3.32291753666667,1.10763917888889,15.5542565424043,0.00106075493635257,0.025665354127431,"Significant","Low tissue specificity","Phosphoinositide-3-kinase-interacting protein 1","Low_tissue_specificity"
"60","RSPO3","OID21415","Q9BXY4","Oncology","Timepoint",3,9.37375962833333,3.12458654277778,15.5668133706541,0.00105788436740713,0.025665354127431,"Significant","Tissue enhanced: endometrium 1","R-spondin-3","Tissue_enhanced_endometrium_1"
"61","SPP1","OID20322","P10451","Cardiometabolic","Timepoint",3,15.3753106291667,5.12510354305555,15.4668289727099,0.00108101355699777,0.025665354127431,"Significant","Tissue enhanced: brain, gallbladder, kidney, placenta","Osteopontin","Tissue_enhanced_brain_gallbladder_kidney_placenta"
"62","TNFRSF12A","OID21482","Q9NP84","Oncology","Timepoint",3,4.52276180833333,1.50758726944444,15.8552893711278,0.000994530476019798,0.025665354127431,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 12A","Low_tissue_specificity"
"63","VEGFA","OID20650","P15692","Inflammation","Timepoint",3,19.5273183308333,6.50910611027778,15.3258256223558,0.00111471603842787,0.026045428707394,"Significant","Low tissue specificity","Vascular endothelial growth factor A","Low_tissue_specificity"
"64","ANXA3","OID21036","P12429","Neurology","Timepoint",3,22.8712526816667,7.62375089388889,14.804230241207,0.00125138846236726,0.0275247806962553,"Significant","Tissue enhanced: bone marrow","Annexin A3","Tissue_enhanced_bone_marrow"
"65","BAG3","OID20972","O95817","Neurology","Timepoint",3,1.77261347833333,0.590871159444445,14.9333499773012,0.00121568992994629,0.0275247806962553,"Significant","Tissue enhanced: brain, skeletal muscle","BAG family molecular chaperone regulator 3","Tissue_enhanced_brain_skeletal_muscle"
"66","CD79B","OID20635","P40259","Inflammation","Timepoint",3,6.9075175175,2.30250583916667,14.7991263422462,0.00125282629527792,0.0275247806962553,"Significant","Tissue enriched: lymphoid tissue","B-cell antigen receptor complex-associated protein beta chain","Tissue_enriched_lymphoid_tissue"
"67","TNFRSF1B","OID21145","P20333","Neurology","Timepoint",3,4.09241513416667,1.36413837805556,14.9015030270004,0.00122437537656913,0.0275247806962553,"Significant","Tissue enhanced: lymphoid tissue","Tumor necrosis factor receptor superfamily member 1B","Tissue_enhanced_lymphoid_tissue"
"68","ATF2","OID20798","P15336","Neurology","Timepoint",3,0.806204146666666,0.268734715555555,14.7057304014025,0.00127950529628644,0.0276975264137299,"Significant","Low tissue specificity","Cyclic AMP-dependent transcription factor ATF-2","Low_tissue_specificity"
"69","ART3","OID20346","Q13508","Cardiometabolic","Timepoint",3,3.12513062166667,1.04171020722222,14.4726194908814,0.00134925784681354,0.0287841673986888,"Significant","Group enriched: heart muscle, skeletal muscle, testis, tongue","Ecto-ADP-ribosyltransferase 3","Group_enriched_heart_muscle_skeletal_muscle_testis_tongue"
"70","HBEGF","OID21465","Q99075","Oncology","Timepoint",3,15.3508516616667,5.11695055388889,14.1149264771409,0.00146579051909626,0.0304928383450113,"Significant","Tissue enhanced: urinary bladder","Proheparin-binding EGF-like growth factor","Tissue_enhanced_urinary_bladder"
"71","TFPI2","OID21512","P48307","Oncology","Timepoint",3,13.5836109966667,4.52787033222222,14.1004040415435,0.00147078228430421,0.0304928383450113,"Significant","Tissue enriched: placenta","Tissue factor pathway inhibitor 2","Tissue_enriched_placenta"
"72","COL18A1","OID20332","P39060","Cardiometabolic","Timepoint",3,2.09572276166667,0.698574253888889,13.9680132989723,0.00151728240780869,0.0305950644423889,"Significant","Tissue enhanced: liver","Collagen alpha-1(XVIII) chain","Tissue_enhanced_liver"
"73","GFRA1","OID21457","P56159","Oncology","Timepoint",3,7.17486649583333,2.39162216527778,14.0197321207919,0.00149890144306969,0.0305950644423889,"Significant","Low tissue specificity","GDNF family receptor alpha-1","Low_tissue_specificity"
"74","CD55","OID20377","P08174","Cardiometabolic","Timepoint",3,0.913720006666668,0.304573335555556,13.7679574153333,0.0015910893280323,0.0316497769035614,"Significant","Low tissue specificity","Complement decay-accelerating factor","Low_tissue_specificity"
"75","CD302","OID21328","Q8IX05","Oncology","Timepoint",3,2.38035560416667,0.793451868055556,13.4360018612527,0.00172373735754324,0.0321560371044128,"Significant","Tissue enhanced: liver","CD302 antigen","Tissue_enhanced_liver"
"76","CLEC4D","OID20609","Q8WXI8","Inflammation","Timepoint",3,6.51558688166667,2.17186229388889,13.6079235496439,0.00165338326120966,0.0321560371044128,"Significant","Tissue enriched: bone marrow","C-type lectin domain family 4 member D","Tissue_enriched_bone_marrow"
"77","LCN2","OID20392","P80188","Cardiometabolic","Timepoint",3,3.92891422416667,1.30963807472222,13.4969954448357,0.00169835705833237,0.0321560371044128,"Significant","Tissue enhanced: bone marrow, gallbladder, salivary gland","Neutrophil gelatinase-associated lipocalin","Tissue_enhanced_bone_marrow_gallbladder_salivary_gland"
"78","RARRES1","OID21177","P49788","Oncology","Timepoint",3,1.62760231416667,0.542534104722222,13.5236330386828,0.00168741929467951,0.0321560371044128,"Significant","Tissue enhanced: fallopian tube, salivary gland","Retinoic acid receptor responder protein 1","Tissue_enhanced_fallopian_tube_salivary_gland"
"79","RGMB","OID21045","Q6NW40","Neurology","Timepoint",3,2.17481308666667,0.724937695555556,13.4311761215835,0.00172576557829389,0.0321560371044128,"Significant","Low tissue specificity","Repulsive guidance molecule B","Low_tissue_specificity"
"80","RARRES2","OID20373","Q99969","Cardiometabolic","Timepoint",3,3.75404337583333,1.25134779194444,13.3171729556696,0.00177455918936237,0.0326518890842677,"Significant","Tissue enhanced: adrenal gland, liver, pancreas","Retinoic acid receptor responder protein 2","Tissue_enhanced_adrenal_gland_liver_pancreas"
"81","APP","OID21070","P05067","Neurology","Timepoint",3,7.53626228166667,2.51208742722222,13.0964183073806,0.00187404259746692,0.0332360325719434,"Significant","Low tissue specificity","Amyloid-beta precursor protein","Low_tissue_specificity"
"82","CCL5","OID20412","P13501","Cardiometabolic","Timepoint",3,24.0090025016667,8.00300083388889,13.1204596839198,0.00186287591902862,0.0332360325719434,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","C-C motif chemokine 5","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"83","EDA2R","OID21451","Q9HAV5","Oncology","Timepoint",3,4.51602382166667,1.50534127388889,13.1122638909591,0.00186667331994028,0.0332360325719434,"Significant","Low tissue specificity","Tumor necrosis factor receptor superfamily member 27","Low_tissue_specificity"
"84","ANXA11","OID20583","P50995","Inflammation","Timepoint",3,10.7878206458333,3.59594021527778,12.9624565327921,0.00193781926969381,0.0332557784608191,"Significant","Low tissue specificity","Annexin A11","Low_tissue_specificity"
"85","CEACAM8","OID20102","P31997","Cardiometabolic","Timepoint",3,4.8718238525,1.62394128416667,12.9414470028468,0.00194806601656558,0.0332557784608191,"Significant","Tissue enriched: bone marrow","Carcinoembryonic antigen-related cell adhesion molecule 8","Tissue_enriched_bone_marrow"
"86","CLEC1B","OID21061","Q9P126","Neurology","Timepoint",3,14.9949822491667,4.99832741638889,12.9511135621954,0.0019433430674557,0.0332557784608191,"Significant","Tissue enriched: liver","C-type lectin domain family 1 member B","Tissue_enriched_liver"
"87","TIMP1","OID20418","P01033","Cardiometabolic","Timepoint",3,5.51171918666667,1.83723972888889,12.8837988670798,0.00197653179422214,0.0332557784608191,"Significant","Tissue enhanced: urinary bladder","Metalloproteinase inhibitor 1","Tissue_enhanced_urinary_bladder"
"88","YTHDF3","OID20478","Q7Z739","Inflammation","Timepoint",3,7.23684470083334,2.41228156694445,12.8606325834263,0.00198811719059244,0.0332557784608191,"Significant","Low tissue specificity","YTH domain-containing family protein 3","Low_tissue_specificity"
"89","CCN4","OID21444","O95388","Oncology","Timepoint",3,3.55571427416667,1.18523809138889,12.6627757279075,0.00209060355417907,0.0345771733904673,"Significant","Low tissue specificity","CCN family member 4","Low_tissue_specificity"
"90","F2R","OID20691","P25116","Inflammation","Timepoint",3,5.77038892666666,1.92346297555555,12.6157071700796,0.00211594939812627,0.0346075279337985,"Significant","Tissue enhanced: lymphoid tissue","Proteinase-activated receptor 1","Tissue_enhanced_lymphoid_tissue"
"91","FRZB","OID20968","Q92765","Neurology","Timepoint",3,8.948224715,2.98274157166667,12.5291560089243,0.00216356604670857,0.0349974639643408,"Significant","Tissue enhanced: retina","Secreted frizzled-related protein 3","Tissue_enhanced_retina"
"92","COLEC12","OID20738","Q5KU26","Inflammation","Timepoint",3,2.90501939333333,0.968339797777778,12.3986468352648,0.00223792587951099,0.0354217945660234,"Significant","Tissue enhanced: cervix","Collectin-12","Tissue_enhanced_cervix"
"93","TREM2","OID20731","Q9NZC2","Inflammation","Timepoint",3,2.34682073916667,0.782273579722222,12.4401601463867,0.00221393155638431,0.0354217945660234,"Significant","Tissue enhanced: brain, choroid plexus, lung","Triggering receptor expressed on myeloid cells 2","Tissue_enhanced_brain_choroid_plexus_lung"
"94","LIF","OID20824","P15018","Neurology","Timepoint",3,3.48474787083334,1.16158262361111,12.3273266170536,0.00227991166213057,0.0357024464537894,"Significant","Tissue enhanced: gallbladder, urinary bladder","Leukemia inhibitory factor","Tissue_enhanced_gallbladder_urinary_bladder"
"95","CCL21","OID20686","O00585","Inflammation","Timepoint",3,14.0773378466667,4.69244594888889,12.272090898157,0.00231310634372005,0.0358409740837465,"Significant","Tissue enriched: lymphoid tissue","C-C motif chemokine 21","Tissue_enriched_lymphoid_tissue"
"96","CD5","OID21449","P06127","Oncology","Timepoint",3,4.48413457083333,1.49471152361111,12.1486890695848,0.00238947479439251,0.0360213274364699,"Significant","Tissue enhanced: lymphoid tissue","T-cell surface glycoprotein CD5","Tissue_enhanced_lymphoid_tissue"
"97","PTN","OID20083","P21246","Cardiometabolic","Timepoint",3,78.2423757216667,26.0807919072222,12.1509106249583,0.00238807236282214,0.0360213274364699,"Significant","Tissue enhanced: brain, parathyroid gland","Pleiotrophin","Tissue_enhanced_brain_parathyroid_gland"
"98","RSPO1","OID20938","Q2MKA7","Neurology","Timepoint",3,23.0624582041667,7.68748606805556,12.065260094766,0.00244289496261797,0.0360213274364699,"Significant","Tissue enhanced: cervix, endometrium 1","R-spondin-1","Tissue_enhanced_cervix_endometrium_1"
"99","SCARF1","OID20297","Q14162","Cardiometabolic","Timepoint",3,4.81717502416667,1.60572500805556,12.1061243129452,0.00241654497799271,0.0360213274364699,"Significant","Tissue enhanced: lymphoid tissue","Scavenger receptor class F member 1","Tissue_enhanced_lymphoid_tissue"
"100","SPINT2","OID20720","O43291","Inflammation","Timepoint",3,6.45406542916667,2.15135514305556,12.0587881433451,0.00244710104867323,0.0360213274364699,"Significant","Low tissue specificity","Kunitz-type protease inhibitor 2","Low_tissue_specificity"
"101","ASGR1","OID20990","P07306","Neurology","Timepoint",3,8.78914917916667,2.92971639305556,11.9916678157271,0.00249126003799935,0.0363082651082678,"Significant","Tissue enriched: liver","Asialoglycoprotein receptor 1","Tissue_enriched_liver"
"102","CD93","OID20397","Q9NPY3","Cardiometabolic","Timepoint",3,2.10411480833333,0.701371602777778,11.8619695809029,0.00257944573962637,0.0368635352303885,"Significant","Tissue enhanced: placenta","Complement component C1q receptor","Tissue_enhanced_placenta"
"103","PPP3R1","OID20902","P63098","Neurology","Timepoint",3,3.11307239166667,1.03769079722222,11.8923480225573,0.00255844536989764,0.0368635352303885,"Significant","Tissue enhanced: retina","Calcineurin subunit B type 1","Tissue_enhanced_retina"
"104","IL10RB","OID20696","Q08334","Inflammation","Timepoint",3,3.58804504333334,1.19601501444445,11.8085699771588,0.0026168849481806,0.0370389869588639,"Significant","Low tissue specificity","Interleukin-10 receptor subunit beta","Low_tissue_specificity"
"105","SPINK4","OID20509","O60575","Inflammation","Timepoint",3,1.86856264666667,0.622854215555556,11.7287726142367,0.00267410593350201,0.0374884184201425,"Significant","Tissue enriched: intestine","Serine protease inhibitor Kazal-type 4","Tissue_enriched_intestine"
"106","CD38","OID21316","P28907","Oncology","Timepoint",3,2.60515972166667,0.868386573888889,11.6295744178549,0.00274743516948995,0.0380441106194696,"Significant","Tissue enhanced: lymphoid tissue","ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1","Tissue_enhanced_lymphoid_tissue"
"107","SEZ6L2","OID21289","Q6UXD5","Oncology","Timepoint",3,0.36960902,0.123203006666667,11.6057297221311,0.00276543467138807,0.0380441106194696,"Significant","Tissue enhanced: brain, pituitary gland","Seizure 6-like protein 2","Tissue_enhanced_brain_pituitary_gland"
"108","GGT1","OID21075","P19440","Neurology","Timepoint",3,6.23389282583333,2.07796427527778,11.5701410475219,0.0027925740901041,0.0380617505614189,"Significant","Tissue enhanced: kidney, liver","Glutathione hydrolase 1 proenzyme","Tissue_enhanced_kidney_liver"
